route_id,change_month,old_pick,new_pick,trips_before,trips_after,trip_delta,otp_before,otp_after,otp_delta,n_before,n_after,event_type,is_covid
51L,2020-03,1911,2003,26,78,52,0.7470333333333333,0.7902999999999999,0.043266666666666564,3,3,increase,true
51L,2020-04,2003,2003EMERG,78,57,-21,0.7672,0.7904,0.0232,3,3,cut,true
51L,2020-09,2003EMERG,2009,57,26,-31,0.7928333333333334,0.8253,0.032466666666666644,3,3,cut,false
51L,2020-12,2009,2011,26,24,-2,0.8253,0.7958,-0.02950000000000008,3,3,cut,false
52L,2019-04,1811,1903,20,20,0,0.7082333333333333,0.7619333333333334,0.05370000000000008,3,3,neutral,false
52L,2019-07,1903,1906,20,20,0,0.7619333333333334,0.7130333333333333,-0.048900000000000055,3,3,neutral,false
52L,2019-09,1906,1909,20,24,4,0.7420666666666667,0.6166333333333333,-0.1254333333333334,3,3,increase,false
52L,2019-12,1909,1911,24,24,0,0.6166333333333333,0.6614333333333332,0.04479999999999995,3,3,neutral,false
52L,2020-03,1911,2003,24,72,48,0.6614333333333332,0.6520666666666667,-0.009366666666666523,3,3,increase,true
52L,2020-04,2003,2003EMERG,72,72,0,0.6859999999999999,0.6052333333333334,-0.08076666666666654,3,3,neutral,true
52L,2020-09,2003EMERG,2009,72,24,-48,0.5959,0.6711,0.07520000000000004,3,3,cut,false
52L,2020-12,2009,2011,24,24,0,0.6711,0.5851333333333334,-0.08596666666666664,3,3,neutral,false
53L,2019-04,1811,1903,55,55,0,0.6976,0.6488666666666667,-0.048733333333333295,3,3,neutral,false
53L,2019-07,1903,1906,55,55,0,0.6488666666666667,0.6831333333333335,0.03426666666666678,3,3,neutral,false
53L,2019-09,1906,1909,55,55,0,0.6681,0.6680666666666667,-0.00003333333333332966,3,3,neutral,false
53L,2019-12,1909,1911,55,55,0,0.6680666666666667,0.7318666666666666,0.06379999999999986,3,3,neutral,false
53L,2020-03,1911,2003,55,165,110,0.7318666666666666,0.7548,0.022933333333333472,3,3,increase,true
53L,2020-04,2003,2003EMERG,165,126,-39,0.7559333333333335,0.7218333333333332,-0.03410000000000024,3,3,cut,true
53L,2020-09,2003EMERG,2009,126,55,-71,0.6774666666666667,0.73995,0.062483333333333335,3,2,cut,false
53L,2020-12,2009,2011,55,50,-5,0.73995,0.6858,-0.05415000000000003,2,3,cut,false
54,2019-04,1811,1903,114,114,0,0.7011333333333333,0.7105666666666667,0.009433333333333405,3,3,neutral,false
54,2019-07,1903,1906,114,114,0,0.7105666666666667,0.6937000000000001,-0.016866666666666585,3,3,neutral,false
54,2019-09,1906,1909,114,114,0,0.6960666666666667,0.6929,-0.003166666666666762,3,3,neutral,false
54,2019-12,1909,1911,114,114,0,0.6929,0.7127333333333333,0.01983333333333337,3,3,neutral,false
54,2020-03,1911,2003,114,342,228,0.7127333333333333,0.6840333333333334,-0.028699999999999948,3,3,increase,true
54,2020-04,2003,2003EMERG,342,261,-81,0.7166666666666667,0.6523,-0.06436666666666668,3,3,cut,true
54,2020-09,2003EMERG,2009,261,114,-147,0.6210999999999999,0.6281666666666667,0.0070666666666667766,3,3,cut,false
54,2020-12,2009,2011,114,114,0,0.6281666666666667,0.6352333333333333,0.0070666666666666655,3,3,neutral,false
55,2019-04,1811,1903,36,36,0,0.7385,0.7417666666666668,0.003266666666666751,3,3,neutral,false
55,2019-07,1903,1906,36,36,0,0.7417666666666668,0.7471666666666666,0.005399999999999849,3,3,neutral,false
55,2019-09,1906,1909,36,36,0,0.7533666666666666,0.7361,-0.017266666666666652,3,3,neutral,false
55,2019-12,1909,1911,36,36,0,0.7361,0.7634666666666666,0.02736666666666665,3,3,neutral,false
55,2020-03,1911,2003,36,108,72,0.7634666666666666,0.8031333333333333,0.03966666666666663,3,3,increase,true
55,2020-04,2003,2003EMERG,108,108,0,0.785,0.7837,-0.0013000000000000789,3,3,neutral,true
55,2020-09,2003EMERG,2009,108,36,-72,0.7702666666666667,0.7348333333333334,-0.035433333333333206,3,3,cut,false
55,2020-12,2009,2011,36,36,0,0.7348333333333334,0.7784666666666666,0.04363333333333319,3,3,neutral,false
56,2019-04,1811,1903,60,60,0,0.7131666666666666,0.6325333333333334,-0.08063333333333322,3,3,neutral,false
56,2019-07,1903,1906,60,60,0,0.6325333333333334,0.6267,-0.005833333333333357,3,3,neutral,false
56,2019-09,1906,1909,60,60,0,0.6392,0.6287333333333334,-0.010466666666666624,3,3,neutral,false
56,2019-12,1909,1911,60,60,0,0.6287333333333334,0.6801666666666666,0.05143333333333322,3,3,neutral,false
56,2020-03,1911,2003,60,180,120,0.6801666666666666,0.694,0.013833333333333364,3,3,increase,true
56,2020-04,2003,2003EMERG,180,144,-36,0.6831999999999999,0.6675666666666666,-0.015633333333333277,3,3,cut,true
56,2020-09,2003EMERG,2009,144,60,-84,0.6383666666666667,0.6769999999999999,0.038633333333333186,3,3,cut,false
56,2020-12,2009,2011,60,60,0,0.6769999999999999,0.7118000000000001,0.034800000000000164,3,3,neutral,false
57,2019-04,1811,1903,62,62,0,0.7134,0.6340333333333333,-0.0793666666666667,3,3,neutral,false
57,2019-07,1903,1906,62,62,0,0.6340333333333333,0.6255333333333334,-0.008499999999999952,3,3,neutral,false
57,2019-09,1906,1909,62,62,0,0.6609666666666666,0.5761,-0.08486666666666665,3,3,neutral,false
57,2019-12,1909,1911,62,62,0,0.5761,0.6537999999999999,0.07769999999999999,3,3,neutral,false
57,2020-03,1911,2003,62,186,124,0.6537999999999999,0.7093666666666666,0.05556666666666665,3,3,increase,true
57,2020-04,2003,2003EMERG,186,138,-48,0.6659333333333333,0.6828666666666666,0.016933333333333356,3,3,cut,true
57,2020-09,2003EMERG,2009,138,62,-76,0.6225999999999999,0.7262666666666666,0.10366666666666668,3,3,cut,false
57,2020-12,2009,2011,62,50,-12,0.7262666666666666,0.7252666666666667,-0.0009999999999998899,3,3,cut,false
58,2019-04,1811,1903,52,52,0,0.6971666666666666,0.6896,-0.0075666666666666105,3,3,neutral,false
58,2019-07,1903,1906,52,52,0,0.6896,0.7333,0.04369999999999996,3,3,neutral,false
58,2019-09,1906,1909,52,52,0,0.7312,0.6864666666666667,-0.04473333333333329,3,3,neutral,false
58,2019-12,1909,1911,52,52,0,0.6864666666666667,0.7086666666666667,0.022199999999999998,3,3,neutral,false
58,2020-03,1911,2003,52,156,104,0.7086666666666667,0.6921666666666667,-0.01649999999999996,3,3,increase,true
58,2020-04,2003,2003EMERG,156,114,-42,0.7001333333333334,0.674,-0.026133333333333342,3,3,cut,true
58,2020-09,2003EMERG,2009,114,52,-62,0.6576666666666666,0.6758333333333333,0.018166666666666664,3,3,cut,false
58,2020-12,2009,2011,52,34,-18,0.6758333333333333,0.7163,0.04046666666666676,3,3,cut,false
59,2019-04,1811,1903,38,38,0,0.7437333333333332,0.6905333333333333,-0.053199999999999914,3,3,neutral,false
59,2019-07,1903,1906,38,38,0,0.6905333333333333,0.6755333333333332,-0.015000000000000124,3,3,neutral,false
59,2019-09,1906,1909,38,38,0,0.6848,0.6884333333333332,0.0036333333333332662,3,3,neutral,false
59,2019-12,1909,1911,38,38,0,0.6884333333333332,0.6920333333333333,0.0036000000000000476,3,3,neutral,false
59,2020-03,1911,2003,38,114,76,0.6920333333333333,0.7436333333333334,0.05160000000000009,3,3,increase,true
59,2020-04,2003,2003EMERG,114,114,0,0.7099333333333333,0.7263666666666667,0.01643333333333341,3,3,neutral,true
59,2020-09,2003EMERG,2009,114,38,-76,0.6880000000000001,0.7127,0.024699999999999944,3,3,cut,false
59,2020-11,2009,2011,38,66,28,0.6971333333333334,0.7452666666666667,0.04813333333333336,3,3,increase,false
6,2019-04,1811,1903,63,63,0,0.7994666666666667,0.7707,-0.028766666666666607,3,3,neutral,false
6,2019-07,1903,1906,63,63,0,0.7707,0.8144666666666667,0.04376666666666662,3,3,neutral,false
6,2019-09,1906,1909,63,63,0,0.7955666666666666,0.8085666666666667,0.013000000000000012,3,3,neutral,false
6,2019-12,1909,1911,63,63,0,0.8085666666666667,0.8338666666666666,0.02529999999999999,3,3,neutral,false
6,2020-03,1911,2003,63,189,126,0.8338666666666666,0.8206333333333333,-0.01323333333333332,3,3,increase,true
6,2020-04,2003,2003EMERG,189,147,-42,0.8327666666666667,0.8140333333333333,-0.01873333333333338,3,3,cut,true
6,2020-09,2003EMERG,2009,147,63,-84,0.7937333333333333,0.7827999999999999,-0.01093333333333335,3,3,cut,false
6,2020-12,2009,2011,63,63,0,0.7827999999999999,0.7696666666666667,-0.01313333333333322,3,3,neutral,false
60,2019-04,1811,1903,30,30,0,0.8297666666666667,0.7859000000000002,-0.0438666666666665,3,3,neutral,false
60,2019-07,1903,1906,30,30,0,0.7859000000000002,0.8191333333333334,0.033233333333333226,3,3,neutral,false
60,2019-09,1906,1909,30,30,0,0.8085666666666667,0.7980666666666667,-0.010499999999999954,3,3,neutral,false
60,2019-12,1909,1911,30,30,0,0.7980666666666667,0.8258333333333333,0.027766666666666606,3,3,neutral,false
60,2020-03,1911,2003,30,90,60,0.8258333333333333,0.7745666666666665,-0.051266666666666794,3,3,increase,true
60,2020-04,2003,2003EMERG,90,90,0,0.8167333333333332,0.7690333333333333,-0.047699999999999854,3,3,neutral,true
60,2020-09,2003EMERG,2009,90,30,-60,0.8313666666666667,0.8263333333333334,-0.005033333333333334,3,3,cut,false
60,2020-12,2009,2011,30,30,0,0.8263333333333334,0.8032,-0.02313333333333334,3,3,neutral,false
61A,2019-04,1811,1903,110,110,0,0.6174333333333334,0.5874333333333334,-0.030000000000000027,3,3,neutral,false
61A,2019-07,1903,1906,110,110,0,0.5874333333333334,0.6070000000000001,0.019566666666666732,3,3,neutral,false
61A,2019-09,1906,1909,110,110,0,0.6117666666666667,0.6027333333333333,-0.009033333333333338,3,3,neutral,false
61A,2019-12,1909,1911,110,110,0,0.6027333333333333,0.6386666666666666,0.03593333333333326,3,3,neutral,false
61A,2020-03,1911,2003,110,330,220,0.6386666666666666,0.7399666666666667,0.10130000000000006,3,3,increase,true
61A,2020-04,2003,2003EMERG,330,216,-114,0.6589666666666666,0.7392333333333333,0.08026666666666671,3,3,cut,true
61A,2020-09,2003EMERG,2009,216,110,-106,0.7355666666666666,0.7404000000000001,0.004833333333333467,3,3,cut,false
61A,2020-12,2009,2011,110,110,0,0.7404000000000001,0.7033999999999999,-0.037000000000000144,3,3,neutral,false
61B,2019-04,1811,1903,114,114,0,0.6296,0.6045000000000001,-0.0250999999999999,3,3,neutral,false
61B,2019-07,1903,1906,114,114,0,0.6045000000000001,0.5787,-0.025800000000000156,3,3,neutral,false
61B,2019-09,1906,1909,114,114,0,0.5971000000000001,0.5789666666666667,-0.018133333333333335,3,3,neutral,false
61B,2019-12,1909,1911,114,114,0,0.5789666666666667,0.6296333333333334,0.05066666666666664,3,3,neutral,false
61B,2020-03,1911,2003,114,342,228,0.6296333333333334,0.7322000000000001,0.1025666666666667,3,3,increase,true
61B,2020-04,2003,2003EMERG,342,228,-114,0.6468666666666666,0.7239,0.0770333333333334,3,3,cut,true
61B,2020-09,2003EMERG,2009,228,114,-114,0.7022666666666666,0.7204,0.018133333333333446,3,3,cut,false
61B,2020-12,2009,2011,114,114,0,0.7204,0.7199666666666666,-0.00043333333333339663,3,3,neutral,false
61C,2019-04,1811,1903,114,114,0,0.6177333333333332,0.5724,-0.045333333333333226,3,3,neutral,false
61C,2019-07,1903,1906,114,114,0,0.5724,0.5467666666666666,-0.025633333333333397,3,3,neutral,false
61C,2019-09,1906,1909,114,114,0,0.5487333333333333,0.5825,0.03376666666666672,3,3,neutral,false
61C,2019-12,1909,1911,114,114,0,0.5825,0.6368666666666667,0.054366666666666674,3,3,neutral,false
61C,2020-03,1911,2003,114,342,228,0.6368666666666667,0.7139333333333333,0.07706666666666662,3,3,increase,true
61C,2020-04,2003,2003EMERG,342,222,-120,0.6495666666666666,0.7001000000000001,0.05053333333333343,3,3,cut,true
61C,2020-09,2003EMERG,2009,222,114,-108,0.6741333333333334,0.6987,0.024566666666666626,3,3,cut,false
61C,2020-12,2009,2011,114,114,0,0.6987,0.7085666666666667,0.00986666666666669,3,3,neutral,false
61D,2019-04,1811,1903,135,135,0,0.6465333333333333,0.6307,-0.015833333333333255,3,3,neutral,false
61D,2019-07,1903,1906,135,135,0,0.6307,0.6454666666666666,0.014766666666666595,3,3,neutral,false
61D,2019-09,1906,1909,135,135,0,0.6500333333333334,0.6394333333333334,-0.010599999999999943,3,3,neutral,false
61D,2019-12,1909,1911,135,135,0,0.6394333333333334,0.6608999999999999,0.021466666666666523,3,3,neutral,false
61D,2020-03,1911,2003,135,405,270,0.6608999999999999,0.7427666666666667,0.08186666666666675,3,3,increase,true
61D,2020-04,2003,2003EMERG,405,222,-183,0.6802000000000001,0.7233333333333333,0.043133333333333135,3,3,cut,true
61D,2020-09,2003EMERG,2009,222,135,-87,0.6986,0.7299666666666668,0.031366666666666765,3,3,cut,false
61D,2020-12,2009,2011,135,135,0,0.7299666666666668,0.7607666666666667,0.03079999999999994,3,3,neutral,false
64,2019-04,1811,1903,40,40,0,0.7386333333333334,0.6962999999999999,-0.042333333333333445,3,3,neutral,false
64,2019-07,1903,1906,40,40,0,0.6962999999999999,0.7658333333333333,0.06953333333333334,3,3,neutral,false
64,2019-09,1906,1909,40,40,0,0.7507666666666667,0.7601,0.009333333333333305,3,3,neutral,false
64,2019-12,1909,1911,40,40,0,0.7601,0.7787999999999999,0.01869999999999994,3,3,neutral,false
64,2020-03,1911,2003,40,120,80,0.7787999999999999,0.7299666666666665,-0.048833333333333395,3,3,increase,true
64,2020-04,2003,2003EMERG,120,120,0,0.7792666666666666,0.7224333333333334,-0.05683333333333318,3,3,neutral,true
64,2020-09,2003EMERG,2009,120,40,-80,0.7451333333333334,0.79235,0.047216666666666574,3,2,cut,false
64,2020-12,2009,2011,40,40,0,0.79235,0.7512,-0.04115000000000002,2,3,neutral,false
65,2019-04,1811,1903,23,23,0,0.6783000000000001,0.6133000000000001,-0.06500000000000006,3,3,neutral,false
65,2019-07,1903,1906,23,23,0,0.6133000000000001,0.658,0.04469999999999996,3,3,neutral,false
65,2019-09,1906,1909,23,23,0,0.6409666666666667,0.6529666666666667,0.01200000000000001,3,3,neutral,false
65,2019-12,1909,1911,23,23,0,0.6529666666666667,0.6692,0.016233333333333322,3,3,neutral,false
65,2020-03,1911,2003,23,69,46,0.6692,0.7746,0.10539999999999994,3,3,increase,true
65,2020-04,2003,2003EMERG,69,66,-3,0.6946333333333333,0.7832333333333333,0.08860000000000001,3,3,cut,true
65,2020-09,2003EMERG,2009,66,23,-43,0.7667666666666667,0.8388500000000001,0.07208333333333339,3,2,cut,false
65,2020-12,2009,2011,23,15,-8,0.8388500000000001,0.7982999999999999,-0.0405500000000002,2,3,cut,false
67,2019-04,1811,1903,59,59,0,0.6565333333333333,0.6407333333333334,-0.015799999999999925,3,3,neutral,false
67,2019-07,1903,1906,59,59,0,0.6407333333333334,0.6087666666666666,-0.03196666666666681,3,3,neutral,false
67,2019-09,1906,1909,59,59,0,0.6376333333333333,0.57,-0.06763333333333332,3,3,neutral,false
67,2019-11,1909,1911,59,61,2,0.5830666666666667,0.6229999999999999,0.039933333333333154,3,3,increase,false
67,2020-03,1911,2003,61,183,122,0.6525,0.6290333333333333,-0.023466666666666636,3,3,increase,true
67,2020-04,2003,2003EMERG,183,183,0,0.6647666666666666,0.5954,-0.06936666666666658,3,3,neutral,true
67,2020-09,2003EMERG,2009,183,61,-122,0.5907333333333332,0.6168,0.026066666666666793,3,2,cut,false
67,2020-12,2009,2011,61,55,-6,0.6168,0.6447333333333334,0.027933333333333366,2,3,cut,false
69,2019-04,1811,1903,49,49,0,0.5836666666666667,0.585,0.0013333333333332975,3,3,neutral,false
69,2019-07,1903,1906,49,49,0,0.585,0.5953666666666666,0.010366666666666635,3,3,neutral,false
69,2019-09,1906,1909,49,49,0,0.5996333333333334,0.5733,-0.02633333333333332,3,3,neutral,false
69,2019-11,1909,1911,49,51,2,0.5773666666666667,0.6457666666666667,0.06840000000000002,3,3,increase,false
69,2020-03,1911,2003,51,153,102,0.6554666666666666,0.6444,-0.011066666666666669,3,3,increase,true
69,2020-04,2003,2003EMERG,153,153,0,0.6556333333333333,0.6166333333333333,-0.039000000000000035,3,3,neutral,true
69,2020-09,2003EMERG,2009,153,51,-102,0.6194000000000001,0.64995,0.030549999999999966,3,2,cut,false
69,2020-12,2009,2011,51,51,0,0.64995,0.6944666666666667,0.04451666666666665,2,3,neutral,false
7,2019-04,1811,1903,12,12,0,0.7789333333333334,0.6828,-0.0961333333333334,3,3,neutral,false
7,2019-07,1903,1906,12,12,0,0.6828,0.7370666666666666,0.054266666666666685,3,3,neutral,false
7,2019-09,1906,1909,12,12,0,0.7476666666666666,0.6370333333333332,-0.11063333333333336,3,3,neutral,false
7,2019-12,1909,1911,12,12,0,0.6370333333333332,0.8052666666666667,0.16823333333333346,3,3,neutral,false
7,2020-03,1911,2003,12,36,24,0.8052666666666667,0.7381333333333333,-0.06713333333333338,3,3,increase,true
7,2020-04,2003,2003EMERG,36,36,0,0.7934666666666667,0.7159,-0.07756666666666667,3,3,neutral,true
7,2020-09,2003EMERG,2009,36,12,-24,0.6816,0.7309666666666667,0.04936666666666667,3,3,cut,false
7,2020-12,2009,2011,12,12,0,0.7309666666666667,0.637,-0.09396666666666664,3,3,neutral,false
71,2019-04,1811,1903,14,14,0,0.7417333333333334,0.6063666666666666,-0.13536666666666675,3,3,neutral,false
71,2019-07,1903,1906,14,14,0,0.6063666666666666,0.4787333333333333,-0.12763333333333332,3,3,neutral,false
71,2019-09,1906,1909,14,14,0,0.44906666666666667,0.7312666666666666,0.28219999999999995,3,3,neutral,false
71,2019-12,1909,1911,14,14,0,0.7312666666666666,0.7293333333333334,-0.0019333333333332314,3,3,neutral,false
71,2020-03,1911,2003,14,42,28,0.7293333333333334,0.7935,0.0641666666666666,3,3,increase,true
71,2020-04,2003,2003EMERG,42,42,0,0.7376999999999999,0.7626333333333334,0.024933333333333474,3,3,neutral,true
71,2020-09,2003EMERG,2009,42,14,-28,0.7496333333333333,0.7226333333333333,-0.026999999999999913,3,3,cut,false
71,2020-12,2009,2011,14,14,0,0.7226333333333333,0.7395999999999999,0.016966666666666574,3,3,neutral,false
71A,2019-04,1811,1903,146,136,-10,0.6266666666666666,0.6471666666666667,0.020500000000000074,3,3,cut,false
71A,2019-07,1903,1906,136,136,0,0.6471666666666667,0.627,-0.020166666666666666,3,3,neutral,false
71A,2019-09,1906,1909,136,136,0,0.6438999999999999,0.5789333333333333,-0.06496666666666662,3,3,neutral,false
71A,2019-12,1909,1911,136,136,0,0.5789333333333333,0.6683333333333333,0.08940000000000003,3,3,neutral,false
71A,2020-03,1911,2003,136,408,272,0.6683333333333333,0.7262333333333334,0.05790000000000006,3,3,increase,true
71A,2020-04,2003,2003EMERG,408,216,-192,0.6830666666666666,0.7160333333333333,0.0329666666666667,3,3,cut,true
71A,2020-09,2003EMERG,2009,216,136,-80,0.7213666666666666,0.7394999999999999,0.018133333333333335,3,3,cut,false
71A,2020-12,2009,2011,136,136,0,0.7394999999999999,0.7656000000000001,0.026100000000000123,3,3,neutral,false
71B,2019-04,1811,1903,134,131,-3,0.6556,0.6270333333333334,-0.028566666666666518,3,3,cut,false
71B,2019-07,1903,1906,131,131,0,0.6270333333333334,0.6487999999999999,0.02176666666666649,3,3,neutral,false
71B,2019-09,1906,1909,131,131,0,0.6566666666666667,0.58,-0.07666666666666677,3,3,neutral,false
71B,2019-12,1909,1911,131,131,0,0.58,0.6172666666666666,0.03726666666666667,3,3,neutral,false
71B,2020-03,1911,2003,131,393,262,0.6172666666666666,0.7189,0.10163333333333335,3,3,increase,true
71B,2020-04,2003,2003EMERG,393,204,-189,0.6360333333333333,0.7240333333333333,0.08799999999999997,3,3,cut,true
71B,2020-09,2003EMERG,2009,204,131,-73,0.7214666666666667,0.7313333333333333,0.00986666666666658,3,3,cut,false
71B,2020-12,2009,2011,131,131,0,0.7313333333333333,0.7478666666666666,0.01653333333333329,3,3,neutral,false
71C,2019-04,1811,1903,128,122,-6,0.5814333333333334,0.5933333333333334,0.011900000000000022,3,3,cut,false
71C,2019-07,1903,1906,122,122,0,0.5933333333333334,0.5857,-0.007633333333333381,3,3,neutral,false
71C,2019-09,1906,1909,122,122,0,0.6017333333333333,0.5564666666666667,-0.04526666666666668,3,3,neutral,false
71C,2019-12,1909,1911,122,122,0,0.5564666666666667,0.5932,0.036733333333333285,3,3,neutral,false
71C,2020-03,1911,2003,122,366,244,0.5932,0.6942666666666666,0.10106666666666664,3,3,increase,true
71C,2020-04,2003,2003EMERG,366,186,-180,0.6201666666666666,0.6930000000000001,0.07283333333333342,3,3,cut,true
71C,2020-09,2003EMERG,2009,186,122,-64,0.6776,0.6753333333333332,-0.00226666666666675,3,3,cut,false
71C,2020-12,2009,2011,122,122,0,0.6753333333333332,0.6955333333333332,0.020199999999999996,3,3,neutral,false
71D,2019-04,1811,1903,134,131,-3,0.6500333333333334,0.6659,0.015866666666666696,3,3,cut,false
71D,2019-07,1903,1906,131,131,0,0.6659,0.6034666666666667,-0.06243333333333334,3,3,neutral,false
71D,2019-09,1906,1909,131,131,0,0.6362333333333333,0.5685333333333333,-0.06769999999999998,3,3,neutral,false
71D,2019-12,1909,1911,131,131,0,0.5685333333333333,0.6223666666666666,0.05383333333333329,3,3,neutral,false
71D,2020-03,1911,2003,131,393,262,0.6223666666666666,0.6961999999999998,0.0738333333333332,3,3,increase,true
71D,2020-04,2003,2003EMERG,393,210,-183,0.6378333333333334,0.6938666666666666,0.05603333333333327,3,3,cut,true
71D,2020-09,2003EMERG,2009,210,131,-79,0.6959333333333332,0.72445,0.028516666666666857,3,2,cut,false
71D,2020-12,2009,2011,131,131,0,0.72445,0.6690999999999999,-0.05535000000000012,2,3,neutral,false
74,2019-04,1811,1903,55,55,0,0.6773333333333333,0.6535666666666667,-0.023766666666666603,3,3,neutral,false
74,2019-07,1903,1906,55,55,0,0.6535666666666667,0.6822666666666667,0.028699999999999948,3,3,neutral,false
74,2019-09,1906,1909,55,55,0,0.6614666666666666,0.7216999999999999,0.06023333333333325,3,3,neutral,false
74,2019-12,1909,1911,55,55,0,0.7216999999999999,0.6809,-0.04079999999999995,3,3,neutral,false
74,2020-03,1911,2003,55,165,110,0.6809,0.7150333333333334,0.03413333333333346,3,3,increase,true
74,2020-04,2003,2003EMERG,165,117,-48,0.7062333333333334,0.7132999999999999,0.0070666666666665545,3,3,cut,true
74,2020-09,2003EMERG,2009,117,55,-62,0.6544666666666666,0.6023000000000001,-0.052166666666666583,3,2,cut,false
74,2020-12,2009,2011,55,55,0,0.6023000000000001,0.7155,0.11319999999999997,2,3,neutral,false
75,2019-03,1811,1903,88,94,6,0.6841999999999999,0.6755333333333334,-0.00866666666666649,2,3,increase,false
75,2019-07,1903,1906,94,94,0,0.6494666666666667,0.6976999999999999,0.04823333333333313,3,3,neutral,false
75,2019-09,1906,1909,94,94,0,0.6775666666666668,0.6957,0.018133333333333224,3,3,neutral,false
75,2019-12,1909,1911,94,94,0,0.6957,0.7223333333333333,0.026633333333333287,3,3,neutral,false
75,2020-03,1911,2003,94,282,188,0.7223333333333333,0.7386333333333334,0.016300000000000092,3,3,increase,true
75,2020-04,2003,2003EMERG,282,216,-66,0.7484333333333334,0.7263000000000001,-0.022133333333333338,3,3,cut,true
75,2020-09,2003EMERG,2009,216,94,-122,0.7314333333333334,0.7354666666666668,0.004033333333333444,3,3,cut,false
75,2020-12,2009,2011,94,94,0,0.7354666666666668,0.7574333333333333,0.021966666666666468,3,3,neutral,false
77,2019-04,1811,1903,67,67,0,0.5925333333333334,0.5551666666666667,-0.03736666666666666,3,3,neutral,false
77,2019-07,1903,1906,67,67,0,0.5551666666666667,0.5504333333333333,-0.004733333333333367,3,3,neutral,false
77,2019-09,1906,1909,67,67,0,0.5554,0.5406333333333334,-0.014766666666666595,3,3,neutral,false
77,2019-12,1909,1911,67,62,-5,0.5406333333333334,0.6106999999999999,0.0700666666666665,3,3,cut,false
77,2020-03,1911,2003,62,186,124,0.6106999999999999,0.6026,-0.008099999999999885,3,3,increase,true
77,2020-04,2003,2003EMERG,186,186,0,0.6145999999999999,0.5794,-0.0351999999999999,3,3,neutral,true
77,2020-09,2003EMERG,2009,186,62,-124,0.5702666666666667,0.5634333333333333,-0.006833333333333358,3,3,cut,false
77,2020-12,2009,2011,62,62,0,0.5634333333333333,0.6001,0.036666666666666625,3,3,neutral,false
79,2019-04,1811,1903,78,78,0,0.7139333333333333,0.6604666666666666,-0.05346666666666666,3,3,neutral,false
79,2019-07,1903,1906,78,78,0,0.6604666666666666,0.6470333333333333,-0.013433333333333297,3,3,neutral,false
79,2019-09,1906,1909,78,78,0,0.6265666666666666,0.6983333333333333,0.07176666666666665,3,3,neutral,false
79,2019-12,1909,1911,78,78,0,0.6983333333333333,0.6785,-0.01983333333333326,3,3,neutral,false
79,2020-03,1911,2003,78,234,156,0.6785,0.7102,0.03170000000000006,3,3,increase,true
79,2020-04,2003,2003EMERG,234,117,-117,0.6885,0.7125,0.02400000000000002,3,3,cut,true
79,2020-09,2003EMERG,2009,117,78,-39,0.7193666666666667,0.7515000000000001,0.03213333333333335,3,2,cut,false
79,2020-12,2009,2011,78,78,0,0.7515000000000001,0.7733333333333334,0.02183333333333337,2,3,neutral,false
8,2019-04,1811,1903,142,142,0,0.6591,0.5898666666666667,-0.06923333333333337,3,3,neutral,false
8,2019-07,1903,1906,142,142,0,0.5898666666666667,0.7902333333333332,0.20036666666666658,3,3,neutral,false
8,2019-09,1906,1909,142,142,0,0.7515333333333333,0.8071666666666667,0.05563333333333342,3,3,neutral,false
8,2019-12,1909,1911,142,142,0,0.8071666666666667,0.8234,0.016233333333333322,3,3,neutral,false
8,2020-03,1911,2003,142,426,284,0.8234,0.8000666666666666,-0.023333333333333428,3,3,increase,true
8,2020-04,2003,2003EMERG,426,234,-192,0.8262666666666666,0.7867000000000001,-0.03956666666666653,3,3,cut,true
8,2020-09,2003EMERG,2009,234,142,-92,0.7686000000000001,0.7753333333333333,0.006733333333333258,3,3,cut,false
8,2020-12,2009,2011,142,102,-40,0.7753333333333333,0.7631666666666667,-0.012166666666666659,3,3,cut,false
81,2019-04,1811,1903,64,64,0,0.6083,0.6535000000000001,0.04520000000000013,3,3,neutral,false
81,2019-07,1903,1906,64,64,0,0.6535000000000001,0.6781666666666667,0.024666666666666615,3,3,neutral,false
81,2019-09,1906,1909,64,64,0,0.6578,0.6386666666666667,-0.019133333333333336,3,3,neutral,false
81,2019-12,1909,1911,64,64,0,0.6386666666666667,0.6477,0.009033333333333338,3,3,neutral,false
81,2020-03,1911,2003,64,192,128,0.6477,0.7731333333333333,0.12543333333333329,3,3,increase,true
81,2020-04,2003,2003EMERG,192,192,0,0.6653000000000001,0.7752,0.10989999999999989,3,3,neutral,true
81,2020-09,2003EMERG,2009,192,64,-128,0.7347999999999999,0.7381000000000001,0.0033000000000001917,3,3,cut,false
81,2020-12,2009,2011,64,64,0,0.7381000000000001,0.8033666666666667,0.06526666666666658,3,3,neutral,false
82,2019-04,1811,1903,104,104,0,0.6159333333333333,0.5949,-0.02103333333333335,3,3,neutral,false
82,2019-07,1903,1906,104,104,0,0.5949,0.5624000000000001,-0.03249999999999986,3,3,neutral,false
82,2019-09,1906,1909,104,104,0,0.5577000000000001,0.5831333333333333,0.025433333333333197,3,3,neutral,false
82,2019-12,1909,1911,104,104,0,0.5831333333333333,0.604,0.0208666666666667,3,2,neutral,false
82,2020-03,1911,2003,104,312,208,0.604,0.6969333333333334,0.09293333333333342,2,3,increase,true
82,2020-04,2003,2003EMERG,312,162,-150,0.6515500000000001,0.6877666666666666,0.036216666666666564,2,3,cut,true
