ntd_id,agency_name,year,vrh_prev,vrh,upt_prev,upt,vrh_pct,upt_pct,base_vrh
40041,Hillsborough Area Regional Transit Authority (HART),1992,393256.0,380797.0,8338543.0,8323705.0,-3.168165266391358,-0.17794475605630383,393256.0
40042,Birmingham-Jefferson County Transit Authority (MAX),1992,262308.0,280191.0,6242308.0,6547996.0,6.817557985269225,4.897034878765995,262308.0
40043,City of Mobile (WTS),1992,129842.0,130149.0,1835152.0,1814814.0,0.2364412131667719,-1.1082460744396105,129842.0
40056,Pee Dee Regional Transportation Authority (PDRTA),1992,172780.0,186170.0,480608.0,487674.0,7.749739553189026,1.4702210533324456,172780.0
40061,South Carolina Electric & Gas Company-Charleston ,1992,132486.0,132892.0,3543649.0,3686036.0,0.3064474736953338,4.018089827745356,132486.0
40063,Brevard Board of County Commissioners (SCAT),1992,189082.0,162795.0,721253.0,716170.0,-13.90243386467247,-0.7047457688217588,189082.0
40069,South Carolina Electric & Gas Company-Columbia ,1992,133427.0,133838.0,2961514.0,3451602.0,0.30803360639150995,16.548562660855225,133427.0
40071,"City of Huntsville, Alabama - Public Transit",1992,100566.0,93766.0,400661.0,396814.0,-6.761728616033253,-0.9601633300970146,100566.0
40075,Comprehensive Paratransit Services ,1992,481711.0,514592.0,858565.0,1110617.0,6.825876926206792,29.357357916989397,481711.0
40086,Metropolitan Bus Authority (MBA),1992,814633.0,782344.0,24044001.0,20438877.0,-3.9636253380356554,-14.99386063076607,814633.0
50005,City of Madison - Metro Transit,1992,345790.0,380353.0,9550893.0,9303342.0,9.995372914196478,-2.591914703682682,345790.0
50006,"City of Racine, Wisconsin - Transit",1992,140960.0,146433.0,2390520.0,2405948.0,3.882661748013621,0.6453825945819319,140960.0
50008,Milwaukee County (MCTS) - Transportation - Transit,1992,1446774.0,1488001.0,55944403.0,57912749.0,2.8495812061870063,3.5183966481865934,1446774.0
50010,METRO Regional Transit Authority (METRO),1992,315029.0,343790.0,5952517.0,6245103.0,9.129635684333822,4.915332455161405,315029.0
50012,Southwest Ohio Regional Transit Authority (SORTA),1992,842755.0,860579.0,28845617.0,27883500.0,2.1149681698714335,-3.335401007369681,842755.0
50015,The Greater Cleveland Regional Transit Authority (GCRTA),1992,1749055.0,1643299.0,66760861.0,58483064.0,-6.04646509114922,-12.399176517510762,1749055.0
50016,Central Ohio Transit Authority (COTA),1992,647289.0,661349.0,17611702.0,18146121.0,2.1721364027505485,3.0344540238075797,647289.0
50017,Greater Dayton Regional Transit Authority (GDRTA),1992,633293.0,659706.0,13381593.0,13707425.0,4.170739294449804,2.434926843164338,633293.0
50022,Toledo Area Regional Transit Authority (TARTA),1992,349213.0,329454.0,6011749.0,5917730.0,-5.658151328845147,-1.5639209155272453,349213.0
50025,Duluth Transit Authority (DTA),1992,169416.0,154302.0,3599615.0,3438089.0,-8.921235302450773,-4.487313226553395,169416.0
50027,Metro Transit,1992,1533601.0,1616992.0,65376748.0,66303403.0,5.437594263436187,1.4174076079770745,1533601.0
50031,Suburban Mobility Authority for Regional Transportation (SMART),1992,665497.0,696931.0,11959153.0,9503985.0,4.723387182812244,-20.52961443005203,665497.0
50032,Mass Transportation Authority (MTA),1992,170837.0,205199.0,3425482.0,4411899.0,20.113909750229748,28.796443828926847,170837.0
50033,Interurban Transit Partnership (ITP),1992,212065.0,214794.0,3779947.0,3618962.0,1.2868695918704172,-4.258922148908438,212065.0
50036,Capital Area Transportation Authority (CATA),1992,189386.0,190722.0,5295101.0,5388786.0,0.7054375719430158,1.7692769221965738,189386.0
50040,Ann Arbor Area Transportation Authority (AAATA),1992,271264.0,281699.0,4219735.0,4199798.0,3.846806063465849,-0.4724704276453379,271264.0
50044,Fort Wayne Public Transportation Corporation (FWPTC),1992,116472.0,105508.0,1764077.0,1480467.0,-9.413421251459578,-16.076962626914813,116472.0
50050,Indianapolis and Marion County Public Transportation (IPTC),1992,392670.0,354815.0,11657098.0,11575586.0,-9.640410522830877,-0.6992477887721285,392670.0
50052,South Bend Public Transportation Corporation,1992,121583.0,119411.0,3179087.0,3181246.0,-1.7864339586948834,0.06791257993254038,121583.0
50056,Greater Peoria Mass Transit District (GPMTD),1992,125206.0,131164.0,2414571.0,2627053.0,4.758557896586425,8.799989729024329,125206.0
50057,Rock Island County Metropolitan Mass Transit District (MetroLink),1992,102954.0,118243.0,2274432.0,2026712.0,14.850321502807079,-10.891510495807305,102954.0
50060,Champaign-Urbana Mass Transit District (C-U MTD),1992,157286.0,161164.0,7430873.0,7029214.0,2.4655722696234883,-5.405273377704074,157286.0
50066,Chicago Transit Authority (CTA),1992,9694118.0,9285978.0,540646178.0,508719618.0,-4.210181885551631,-5.905259539261923,9694118.0
50112,Milwaukee County Paratransit System ,1992,378820.0,383683.0,723678.0,713338.0,1.2837231402777043,-1.428812261807047,378820.0
50113,"Pace, the Suburban Bus Division of the Regional Transportation Authority",1992,1454996.0,1538891.0,40148819.0,39307572.0,5.765995232976586,-2.095321907227209,1454996.0
50117,Laketran,1992,101919.0,96532.0,360866.0,393130.0,-5.285569913362572,8.940714835977898,101919.0
50118,Northeast Illinois Regional Commuter Railroad Corporation,1992,447023.0,475439.0,30347839.0,31362713.0,6.3567199003183275,3.344139264743035,447023.0
50119,City of Detroit (DDOT) - Transportation,1992,1710825.0,1624295.0,80886653.0,75762094.0,-5.05779375447518,-6.335481578153567,1710825.0
50121,Chicago & Northwestern Transportation Company ,1992,355854.0,364180.0,21673415.0,23399376.0,2.33972359450786,7.963493524209267,355854.0
50122,Burlington Northern Railroad Company ,1992,120197.0,122499.0,11699651.0,11358907.0,1.9151892310124212,-2.9124287553534716,120197.0
50124,Heart City Rider Program ,1992,262800.0,333792.0,102164.0,129390.0,27.013698630136986,26.649308954230456,262800.0
60006,City of El Paso - Mass Transit Department,1992,399686.0,425840.0,13223306.0,15564756.0,6.543636754852559,17.70699399983635,399686.0
60007,Fort Worth Transportation Authority (FWTA),1992,366302.0,389523.0,5699764.0,4438910.0,6.339304726700918,-22.121161507739618,366302.0
60008,"Metropolitan Transit Authority of Harris County, Texas",1992,2595038.0,2673076.0,85315804.0,85020877.0,3.0072006652696417,-0.34568859012334924,2595038.0
60011,VIA Metropolitan Transit,1992,1477583.0,1622372.0,44210164.0,46335318.0,9.799043437830566,4.806935346360624,1477583.0
60017,Central Oklahoma Transportation and Parking Authority (COTPA),1992,199576.0,220677.0,4197813.0,4804592.0,10.572914578907284,14.45464578817589,199576.0
60018,Metropolitan Tulsa Transit Authority (MTTA),1992,217159.0,231991.0,3415420.0,3430028.0,6.830018557830899,0.42770728051015683,217159.0
60019,City of Albuquerque - Transit Department,1992,414365.0,370900.0,6373097.0,6373097.0,-10.48954424239499,0.0,414365.0
60022,Capital Area Transit System (CATS),1992,105549.0,98988.0,3910784.0,5983332.0,-6.2160702612056955,52.99571645992211,105549.0
60024,City of Shreveport - Shreveport Area Transit System,1992,135341.0,143276.0,3692900.0,3599045.0,5.862968354009502,-2.541498551274066,135341.0
60032,New Orleans Regional Transit Authority (NORTA),1992,1278748.0,1179908.0,70784334.0,68030850.0,-7.729435353955588,-3.8899624315176857,1278748.0
60033,Rock Region Metropolitan Transit Authority,1992,140296.0,136168.0,2584740.0,2584740.0,-2.9423504590294804,0.0,140296.0
60048,Capital Metropolitan Transportation Authority (CMTA),1992,784067.0,772329.0,27318881.0,25809346.0,-1.497065939517924,-5.525610657332561,784067.0
60051,Corpus Christi Regional Transportation Authority (CCRTA),1992,259304.0,214442.0,5105735.0,4501877.0,-17.30092863974331,-11.827053303784862,259304.0
60056,Dallas Area Rapid Transit (DART),1992,1622983.0,1848027.0,50037038.0,50562129.0,13.866072534339546,1.049404643016639,1622983.0
60057,"ATE Management and Service Company, Inc. ",1992,460101.0,412741.0,7838954.0,6895066.0,-10.293392103038245,-12.040994244895428,460101.0
70001,City of Lincoln - Transportation & Utilities,1992,129489.0,126183.0,1653488.0,1525221.0,-2.553112619604754,-7.757358988997804,129489.0
70002,Transit Authority of Omaha,1992,326701.0,315377.0,6082053.0,5965180.0,-3.4661663110917935,-1.9216044319245493,326701.0
70005,Kansas City Area Transportation Authority (KCATA),1992,625465.0,622441.0,18306519.0,15844540.0,-0.48348029066374615,-13.448646353793423,625465.0
70006,Bi-State Development Agency of the Missouri-Illinois Metropolitan District,1992,1336944.0,1386175.0,46827901.0,42873131.0,3.682353187568066,-8.44532835242818,1336944.0
70010,Des Moines Area Regional Transit Authority (DART),1992,153412.0,151022.0,3717193.0,3208907.0,-1.5578963835945037,-13.673920078941288,153412.0
70015,City of Wichita (WT) - Transportation,1992,148189.0,138976.0,2387173.0,2412322.0,-6.217060645526995,1.0535055481944544,148189.0
80001,Utah Transit Authority (UTA),1992,868303.0,891199.0,24539348.0,27282533.0,2.6368675450850683,11.178719988811439,868303.0
80005,"City of Colorado Springs (MMT) - Public Works, Transit Division",1992,157903.0,182055.0,3960336.0,4252895.0,15.295466203935327,7.3872267403573835,157903.0
80006,Denver Regional Transportation District (RTD),1992,1633490.0,1550229.0,56805771.0,59107884.0,-5.097123337149294,4.052604091932842,1633490.0
90001,Regional Transportation Commission of Washoe County (RTC),1992,242977.0,304107.0,7380150.0,8052796.0,25.158759882622633,9.114259195273808,242977.0
90002,City and County of Honolulu (DTS) - Transportation Services,1992,1098984.0,1112158.0,72815706.0,72985610.0,1.1987435667853217,0.23333427543777438,1098984.0
90003,San Francisco Bay Area Rapid Transit District (BART),1992,1344927.0,1399920.0,78159967.0,79399725.0,4.088920811315409,1.5861803012276094,1344927.0
90004,Golden Empire Transit District (GET),1992,169392.0,173838.0,5628286.0,5741395.0,2.624681212808161,2.0096526722344956,169392.0
90006,Santa Cruz Metropolitan Transit District (SCMTD),1992,253170.0,222612.0,6911828.0,6900024.0,-12.070150491764426,-0.17077971268960976,253170.0
90007,City of Modesto (MAX),1992,115289.0,120699.0,2708521.0,2708521.0,4.692555230767896,0.0,115289.0
90008,City of Santa Monica (BBB) - Department of Transportation,1992,282021.0,287608.0,19472820.0,18762519.0,1.981058148152088,-3.6476534985687743,282021.0
90009,San Mateo County Transit District (SMCTD),1992,636763.0,657325.0,19206079.0,19640260.0,3.229144909487517,2.2606436222614725,636763.0
90010,City of Torrance (TTS) - Transit Department,1992,143155.0,151533.0,3723948.0,3603188.0,5.8523977506898115,-3.2427950121752507,143155.0
90012,San Joaquin Regional Transit District (RTD),1992,166248.0,198748.0,4034001.0,3912527.0,19.549107357682498,-3.011253591657513,166248.0
90013,Santa Clara Valley Transportation Authority (VTA),1992,1507926.0,1539284.0,50082860.0,49313748.0,2.079545017461069,-1.5356790726408196,1507926.0
90014,Alameda-Contra Costa Transit District,1992,1758329.0,1908955.0,65486049.0,69682121.0,8.566428694516214,6.407581559852542,1758329.0
90015,City and County of San Francisco (SFMTA) - Transit Division,1992,3067908.0,3021614.0,239339999.0,238714296.0,-1.5089761492195986,-0.2614285128329093,3067908.0
90016,"Golden Gate Bridge, Highway and Transportation District (GGBHTD) - Golden Gate Transit; Golden Gate Ferry",1992,422686.0,443906.0,10802638.0,10968364.0,5.020275097826755,1.5341252756965473,422686.0
90019,Sacramento Regional Transit District,1992,560452.0,579240.0,22725592.0,22613567.0,3.352294219665556,-0.49294645437619405,560452.0
90020,Santa Barbara Metropolitan Transit District (SBMTD),1992,177491.0,166411.0,5871102.0,6999530.0,-6.24257004580514,19.220037396727225,177491.0
90021,Los Angeles County Metropolitan Transportation Authority (LACMTA),1992,7305421.0,7008214.0,423656739.0,414192158.0,-4.068307630730659,-2.2340211139660404,7305421.0
90023,Long Beach Transit (LBT),1992,579761.0,615053.0,23258938.0,20932310.0,6.0873359884504135,-10.003156635956465,579761.0
90026,San Diego Metropolitan Transit System (MTS),1992,946244.0,1078358.0,35509171.0,35811007.0,13.96193793566987,0.8500226603431548,946244.0
90027,City of Fresno (FAX) - Department of Transportation,1992,239425.0,268820.0,9108387.0,8528385.0,12.27733110577425,-6.367779498170203,239425.0
90029,Omnitrans,1992,412480.0,454262.0,7237283.0,7142555.0,10.129460822342901,-1.3088889849961651,412480.0
90030,North County Transit District (NCTD),1992,498205.0,519236.0,11019990.0,10473009.0,4.221354663241035,-4.963534449668285,498205.0
90031,Riverside Transit Agency (RTA),1992,193308.0,222227.0,4194157.0,4368006.0,14.960063732489084,4.14502842883564,193308.0
90032,City of Phoenix - Public Transit,1992,145370.0,143583.0,1279346.0,1643953.0,-1.229277017266286,28.4994833297638,145370.0
90033,City of Tucson (COT) - Department of Transportation & Mobility / Transit Services Division,1992,536854.0,576126.0,18672912.0,16639002.0,7.315210466905341,-10.89230217547215,536854.0
90036,Orange County Transportation Authority (OCTA),1992,1477672.0,1673106.0,46092827.0,46265616.0,13.225803831973536,0.37487177777140895,1477672.0
90041,City of Montebello (MBL) - Transportation,1992,147724.0,146432.0,7801258.0,6220555.0,-0.8746039912268825,-20.262155154976288,147724.0
90042,City of Gardena - Transportation,1992,104462.0,110655.0,4479353.0,4369880.0,5.928471597327258,-2.4439467039101404,104462.0
90045,Regional Transportation Commission of Southern Nevada (RTC),1992,154023.0,162540.0,9859932.0,10702174.0,5.529693617187044,8.54206702439733,154023.0
90054,"San Diego Trolley, Inc. (MTS)",1992,226281.0,220170.0,18029990.0,17162550.0,-2.700624444827449,-4.811095291788847,226281.0
90062,Monterey-Salinas Transit (MST),1992,150178.0,153011.0,3581340.0,3596376.0,1.8864281053150262,0.41984285211680544,150178.0
90077,Los Angeles County Transportation Commission / MTA ,1992,734997.0,667882.0,8703989.0,5590981.0,-9.131329787740631,-35.76530255265718,734997.0
90078,Central Contra Costa Transit Authority (CCCTA),1992,276304.0,295387.0,4305274.0,4317857.0,6.906523249753895,0.2922694351160925,276304.0
90079,SunLine Transit Agency,1992,142497.0,157642.0,2670770.0,3078558.0,10.628293928994996,15.268555510208667,142497.0
90095,San Diego Association of Governments (SANDAG) - Regional Transportation Services,1992,509894.0,543520.0,8252358.0,10656170.0,6.5947039973014006,29.128789613829163,509894.0
90124,"Phoenix Transit System Division of ATC/Vancom, Inc. ",1992,668626.0,689490.0,27743568.0,30338763.0,3.1204290589956116,9.354222211072491,668626.0
1,King County (KCM) - Metro Transit Department,1993,2139997.0,2354016.0,83692713.0,83712089.0,10.000901870423183,0.023151358470121525,2139997.0
2,Spokane Transit Authority (STA),1993,468027.0,487725.0,7428411.0,7950775.0,4.208731547538925,7.031974940535735,468027.0
3,Pierce County Transportation Benefit Area Authority,1993,561855.0,592952.0,10466957.0,10653191.0,5.534702013864788,1.779256377952064,561855.0
7,Lane Transit District (LTD),1993,226679.0,252341.0,6525111.0,6723179.0,11.320854600558498,3.0354732662785353,226679.0
8,Tri-County Metropolitan Transportation District of Oregon,1993,1700632.0,1781604.0,61429653.0,60673950.0,4.761288744419721,-1.2301925260753142,1700632.0
12,Municipality of Anchorage - Public Transportation,1993,132482.0,134003.0,3102711.0,3117717.0,1.1480804939538956,0.48364156378083556,132482.0
18,Ben Franklin Transit (BFT),1993,192010.0,203650.0,2793146.0,3453176.0,6.062184261236394,23.63034370562799,192010.0
19,Intercity Transit (I.T.),1993,164550.0,224955.0,3690076.0,3440221.0,36.70920692798541,-6.770998754497197,164550.0
20,Kitsap County Public Transportation Benefit Area Authority (KT),1993,184872.0,188414.0,3301576.0,3230463.0,1.9159202042494266,-2.153910738386758,184872.0
24,Clark County Public Transportation Benefit Area Authority,1993,169122.0,169286.0,3725986.0,4360770.0,0.0969714170835255,17.036671635373832,169122.0
25,Salem Area Mass Transit District (SAMTD or SKT),1993,117120.0,121537.0,2974243.0,3129967.0,3.7713456284153004,5.235752425070849,117120.0
