stop_id,avg_ons,avg_offs,stop_name,lat,lon,direction,mode,net_flow,total_usage,flow_type,on_off_ratio
E38730,1.9045454499999999,0.55,MARK DR AT CALMAR DR FS,40.4697,-79.8742,Both,Bus,1.3545454499999998,2.45454545,Generator,3.4628099090909084
E70403,1.690909,4.0613635,BIGELOW ST AT MCCASLIN ST,40.4191,-79.9378,Outbound,Bus,-2.3704544999999997,5.7522725,Attractor,0.416340226625861
E45325,0.138636375,4.8272728,PEEBLES ST OPP GREEN ST,40.4389,-79.895,Outbound,Bus,-4.688636425,4.965909175,Attractor,0.02871939928483014
S34310,4.8772725,9.6045455,MIFFLIN RD AT #605,40.3832,-79.9303,Inbound,Bus,-4.727273,14.481818,Attractor,0.5078087765839623
E70847,0.7363636499999999,0.25,HAZELWOOD AVE OPP EMAHLEA ST,40.4179,-79.9367,Outbound,Bus,0.4863636499999999,0.9863636499999999,Generator,2.9454545999999997
E57940,6.0045455,7.15,WILNER DR AT BRACEY DR,40.454,-79.8671,Both,Bus,-1.1454545000000005,13.154545500000001,Attractor,0.8397965734265733
E19170,42.850002499999995,48.2750055,FORBES AVE AT BEELER ST,40.4438,-79.9386,Inbound,Bus,-5.425003000000004,91.125008,Attractor,0.8876229439269561
E35810,7.0909089000000005,5.0886365,LINCOLN AVE AT FRANKSTOWN AVE,40.4605,-79.9132,Inbound,Bus,2.0022724000000007,12.1795454,Generator,1.393479156941157
N36055,0.734090925,0.93409095,MT ROYAL BLVD AT SHALER LIBRARY,40.5281,-79.9646,Outbound,Bus,-0.20000002500000003,1.668181875,Attractor,0.7858880604720557
N44580,17.850000000000026,2.0431818181818198,PITTSBURGH ST AT HIGHLAND AVE FS,40.5416,-79.7996,Inbound,Bus,15.806818181818207,19.893181818181844,Generator,8.736373748609573
S70397,0.270454545,1.8545455,LEWIS RUN RD OPP MON VALLEY SCHOOL DRVWY,40.3243,-79.9401,Outbound,Bus,-1.584090955,2.125000045,Attractor,0.14583332951388897
S39860,6.0295455,0.170454545,PROSPECT RD OPP GIESE DR,40.3638,-79.9749,Inbound,Bus,5.859090955,6.200000045,Generator,35.37333369432889
P03000,399.9500225,40.436363549999996,SMITHFIELD ST AT THIRD AVE,40.4383,-79.9999,Outbound,Bus,359.51365895,440.38638605,Generator,9.890850397698534
S39720,0.4068182,6.3772725,PROSPECT RD AT GIESE DR,40.3636,-79.975,Outbound,Bus,-5.9704543,6.7840907,Attractor,0.06379187967896933
W16560,7.0272725000000005,0.1681818,NOBLESTOWN RD AT HARTWELL ST,40.4375,-80.051,Inbound,Bus,6.8590907,7.195454300000001,Generator,41.78378694959859
S70641,0.025,1.78409090909091,NORMAN ST AT GRANT AVE,40.3717,-79.8526,Outbound,Bus,-1.7590909090909101,1.80909090909091,Attractor,0.014012738853503178
N12010,22.5295441,4.8363635,BROWNS LN AT MCKNIGHT RD,40.5458,-80.017,Both,Bus,17.693180599999998,27.3659076,Generator,4.658364512923812
W19456,0.2431818,7.3159089999999996,ORCHARD SPRING RD AT GREENTREE RD FS,40.3989,-80.0658,Outbound,Bus,-7.072727199999999,7.5590908,Attractor,0.033240134616217894
E70800,8.529545500000001,6.1886365,COAL HOLLOW RD AT FRANKSTOWN RD FS,40.4609,-79.8424,Outbound,Bus,2.340909000000001,14.718182000000002,Generator,1.3782592498363735
N08770,3.4818181818181797,3.427272727272725,BEAVER RD OPP LITTLE SEWICKLEY RD,40.5588,-80.2004,Inbound,Bus,0.054545454545454675,6.909090909090905,Generator,1.0159151193633953
N08390,1.075,1.0272725,BEAVER ST AT LITTLE ST,40.5424,-80.1834,Inbound,Bus,0.04772749999999992,2.1022724999999998,Generator,1.04646040850894
S34070,3.9045455000000002,0.0681818,MIFFLIN RD AT GLENHURST RD,40.3721,-79.9169,Inbound,Bus,3.8363637,3.9727273000000003,Generator,57.2666826044487
S46470,1.88181818181818,0.675,VERSAILLES AVE AT MAPLE ST,40.3455,-79.8458,Outbound,Bus,1.20681818181818,2.55681818181818,Generator,2.787878787878785
W03600,4.518182,2.9772724999999998,CHARTIERS AVE AT MUNICIPAL ST,40.4522,-80.0528,Inbound,Bus,1.5409095000000006,7.4954545,Generator,1.517557428821178
N18920,0.0,0.0,EVERGREEN & PEOPLES PLANK RD AT #4535,40.501,-80.0038,Inbound,Bus,0.0,0.0,Balanced,
E51390,7.8704545,1.540909,SHADY AVE AT NORTHUMBERLAND ST,40.4417,-79.9198,Inbound,Bus,6.3295455,9.4113635,Generator,5.107669888358105
E70823,0.07045454545454545,2.8159090909090896,FOREST AVE AT DUQUESNE AVE,40.3859,-79.7587,Outbound,Bus,-2.7454545454545443,2.886363636363635,Attractor,0.025020177562550455
E12890,0.0,0.175,CENTER RD OPP HELMAR DR FS,40.4524,-79.7613,Outbound,Bus,-0.175,0.175,Attractor,0.0
S48557,0.25,0.0,WEYMAN RD AT FOXWOOD MANOR APTS,40.3672,-79.9992,Inbound,Bus,0.25,0.25,Generator,
E58890,3.725,0.77045455,WM PENN HWY AT VALUE CITY,40.4366,-79.783,Inbound,Bus,2.9545454500000004,4.49545455,Generator,4.834808231063079
E21740,0.943181825,18.3181795,FRANKSTOWN RD AT SHENANDOAH DR,40.4742,-79.8218,Outbound,Bus,-17.374997675,19.261361325,Attractor,0.051488840635064204
E21570,53.929545,10.7590905,FRANKSTOWN RD OPP DUFF RD,40.465,-79.8283,Inbound,Bus,43.1704545,64.6886355,Generator,5.0124631817159635
N32550,1.9090908999999998,0.363636375,MCKNIGHT RD OPP OLD MCKNIGHT RD,40.5337,-80.0111,Both,Bus,1.5454545249999998,2.272727275,Generator,5.2499998109375055
N08100,4.459091,1.5590909,BEAVER AVE AT NORTH AVE,40.452,-80.0287,Inbound,Bus,2.9000000999999997,6.0181819,Generator,2.860058384023664
S70597,2.54090909090909,13.220454545454551,BROWNLEE ST AT #44,40.3492,-79.8412,Inbound,Bus,-10.679545454545462,15.76136363636364,Attractor,0.19219528966821373
S70501,2.9704544999999998,0.37272727499999997,SPENCER AVE AT WATERMAN AVE FS,40.3915,-79.9764,Inbound,Bus,2.597727225,3.3431817749999997,Generator,7.969512024576146
E49770,2.57499995,0.19772727499999998,SALTSBURG RD OPP FORD AVE,40.4767,-79.7827,Inbound,Bus,2.377272675,2.772727225,Generator,13.022988103184046
N07730,9.425,5.313636363636365,BALPH AVE AT TEECE AVE,40.4974,-80.0544,Inbound,Bus,4.111363636363635,14.738636363636367,Generator,1.7737382378100937
S33120,0.6363636363636365,0.07045454545454545,MCCLEARY ST OPP IDAHO ST,40.3481,-79.8385,Outbound,Bus,0.565909090909091,0.7068181818181819,Generator,9.032258064516132
W24740,9.05227272727273,0.18863636363636377,WASHINGTON AVE AT CHARTIERS ST FS,40.3564,-80.1133,Inbound,Bus,8.863636363636365,9.240909090909094,Generator,47.987951807228896
S06273,0.09318180000000001,0.022727275,BELTZHOOVER AVE AT FREELAND ST,40.4192,-79.9974,Inbound,Bus,0.070454525,0.11590907500000001,Generator,4.099998790000121
N19590,0.75,0.02272727272727275,FERGUSON RD AT POST RD,40.5638,-79.99,Inbound,Bus,0.7272727272727273,0.7727272727272727,Generator,32.99999999999997
E20720,19.125,1.725,FRANKSTOWN RD AT WOODS RD,40.46,-79.8737,Inbound,Bus,17.4,20.85,Generator,11.086956521739129
S21710,2.51590895,27.575002500000004,HABERMAN RAMP AT SOUTH HILLS JCT,40.4215,-80.0061,Inbound,Bus,-25.059093550000004,30.090911450000004,Attractor,0.09123875691398395
E70782,15.754545,10.215910000000001,BEDFORD AVE AT SOMERS DR,40.4491,-79.9765,Inbound,Bus,5.538634999999999,25.970455,Generator,1.5421577715543695
E70341,0.975,0.0,UNIVERSAL RD AT DEERFIELD DR,40.4669,-79.7988,Inbound,Bus,0.975,0.975,Generator,
E57610,0.50909092,4.890908775,WILKINS AVE AT #6640,40.446,-79.9145,Both,Bus,-4.3818178549999995,5.399999695,Attractor,0.10408922828457376
E46550,11.2386366,7.64318205,PENN AVE AT TRENTON AVE FS (LIFE CARE),40.4462,-79.8921,Inbound,Bus,3.5954545499999995,18.88181865,Generator,1.4704133077662331
W07290,2.69090909090909,1.11590909090909,FOREST GROVE RD AT MIDWAY DR,40.4778,-80.1029,Both,Bus,1.575,3.80681818181818,Generator,2.4114052953156833
N31810,6.60909075,2.995454775,MANHATTAN ST AT N FRANKLIN ST,40.4561,-80.027,Inbound,Bus,3.6136359750000002,9.604545524999999,Generator,2.2063730706800606
E26510,4.0022725,7.7454545,HAMILTON AVE AT HALE ST,40.4524,-79.8877,Outbound,Bus,-3.743182,11.747727000000001,Attractor,0.5167253258023787
E48840,1.5863635,6.4681820000000005,ROBINSON ST AT ALLEQUIPPA ST,40.4429,-79.9658,Outbound,Bus,-4.8818185000000005,8.0545455,Attractor,0.24525647237508158
W19930,0.0,0.15,PITCHFORK LN OPP CRABAPPLE DR,40.4706,-80.112,Both,Bus,-0.15,0.15,Attractor,0.0
E11850,9.809091,3.76590925,BUTLER ST AT 57TH ST,40.4853,-79.9462,Both,Bus,6.0431817500000005,13.57500025,Generator,2.604707216457752
E29030,2.868182,63.834089999999996,HIGHLAND AVE AT HOWE ST,40.4532,-79.9247,Outbound,Bus,-60.965908,66.702272,Attractor,0.04493182247918001
E10720,0.6840909090909091,3.174999999999999,BROADWAY BLVD OPP BROADVIEW MANOR HI-RISE,40.4009,-79.7828,Outbound,Bus,-2.49090909090909,3.859090909090908,Attractor,0.2154617036506801
N19120,20.234092999999998,6.30681835,FEDERAL ST AT ALPINE ST,40.4589,-80.0078,Both,Bus,13.927274649999998,26.54091135,Generator,3.2082885342654586
W20890,0.05,0.07045454500000001,SILVER LANE OPP FALCK RD,40.4628,-80.1396,Outbound,Bus,-0.020454545000000005,0.12045454500000001,Attractor,0.7096774239334027
S70521,0.025,1.6090909090909098,AGNEW RD OPP ACADEMY CHARTER SCHOOL DRVWY,40.3994,-79.9678,Outbound,Bus,-1.5840909090909099,1.6340909090909097,Attractor,0.015536723163841802
E70355,0.025,1.06136365,UNIVERSAL RD OPP HERSHEY RD,40.4693,-79.7956,Outbound,Bus,-1.0363636500000002,1.08636365,Attractor,0.02355460355176098
N08570,2.711363636363635,3.247727272727275,BEAVER ST AT RIVER RD,40.5266,-80.1589,Outbound,Bus,-0.5363636363636397,5.95909090909091,Attractor,0.8348495451364581
E52735,0.047727275,5.4022725000000005,STANTON AVE AT MCCANDLESS AVE,40.4783,-79.949,Outbound,Bus,-5.354545225000001,5.449999775,Attractor,0.008834666337175697
W08660,0.275,0.025,HERBST RD AT ROSE AVE FS,40.4872,-80.1184,Both,Bus,0.25,0.30000000000000004,Generator,11.0
E18020,1.3568183999999999,0.025,ELECTRIC AVE AT OLYMPIA HALL,40.403,-79.8374,Inbound,Bus,1.3318184,1.3818183999999998,Generator,54.272735999999995
N31450,9.9204545,5.7181820000000005,MAIN ST AT 18TH ST,40.4946,-79.9215,Inbound,Bus,4.202272499999999,15.6386365,Generator,1.73489659825448
E09930,2.3386365,0.6818182,BRINTON AVE OPP TERRACE ST,40.4003,-79.8411,Inbound,Bus,1.6568182999999999,3.0204546999999997,Generator,3.43000010853333
X70078,0.77954545,0.5,WEST LIBERTY AVE OPP BROOKSIDE AVE,40.4102,-80.0156,Inbound,Bus,0.27954545,1.27954545,Generator,1.5590909
E13725,12.4363635,13.327273,CENTRE AVE AT PROTECTORY PL,40.4415,-79.9849,Inbound,Bus,-0.8909094999999994,25.7636365,Attractor,0.9331514031415129
S46970,0.025,2.24090909090909,WALNUT ST OPP 33RD AVE,40.33,-79.8422,Outbound,Bus,-2.21590909090909,2.2659090909090898,Attractor,0.01115618661257607
E70798,12.9,14.784089999999999,BENTLEY DR AT OAK HILL DR,40.44,-79.9698,Outbound,Bus,-1.8840899999999987,27.684089999999998,Attractor,0.8725596232165795
S70638,6.679545454545455,7.61818181818182,DESIDERIO BLVD OPP BAKER AVE,40.2906,-79.8898,Both,Bus,-0.9386363636363653,14.297727272727276,Attractor,0.8767899761336514
N37310,0.025,1.568182,MT TROY RD OPP RIDGELAWN CEMETERY ENTRANCE,40.4821,-79.9894,Outbound,Bus,-1.543182,1.5931819999999999,Attractor,0.015942027137156277
S09550,75.890905,22.3954532,BROWNSVILLE RD OPP NOBLES LN,40.4038,-79.99,Inbound,Bus,53.495451800000005,98.2863582,Generator,3.3886746708032685
N50270,0.045454545,0.0,SOUTH SIDE AVE OPP LAPPE LN,40.4702,-79.9967,Outbound,Bus,0.045454545,0.045454545,Generator,
E48910,0.8681818000000001,3.4068180000000003,ROBINSON ST OPP ELLERS ST,40.4416,-79.9656,Inbound,Bus,-2.5386362,4.274999800000001,Attractor,0.25483656596859594
P02325,733.8591045000001,1731.838653645,LIBERTY AVE AT 10TH ST NS,40.4438,-79.9949,Both,Bus,-997.979549145,2465.697758145,Attractor,0.4237456549173603
E58380,1.125,4.979545454545455,WM PENN HWY AT DENNY'S,40.4383,-79.7724,Outbound,Bus,-3.8545454545454554,6.104545454545455,Attractor,0.2259242355089
W02710,21.354545454545452,23.175,BROADWAY AVE AT 3RD ST,40.4674,-80.067,Outbound,Bus,-1.8204545454545489,44.529545454545456,Attractor,0.9214474845542805
N37670,0.0,0.025,NELSON RUN RD RAMP AT NELSON RUN RD,40.4989,-80.0125,Outbound,Bus,-0.025,0.025,Attractor,0.0
S05236,0.97727275,6.693182,BALDWIN RD OPP RAMP ST,40.387,-79.9327,Outbound,Bus,-5.71590925,7.67045475,Attractor,0.1460101861864805
X07010,3.2363635000000004,0.07045454500000001,GRANDVIEW AVE AT SHALER ST,40.4404,-80.0232,Inbound,Bus,3.1659089550000004,3.3068180450000004,Generator,45.935482231841824
E44930,4.6295455,1.068182,PARK HILL DR AT #2401,40.4555,-79.8742,Outbound,Bus,3.5613634999999997,5.6977275,Generator,4.3340418580354285
N71320,1.386363625,0.36590907500000003,BROWNS LN OPP NORTHWAY MALL DR,40.5494,-80.0228,Both,Bus,1.02045455,1.7522727,Generator,3.7888200094518014
N52270,0.0,0.0,THOMPSON RUN RD AT SUNNYHILL DR,40.5241,-79.9889,Inbound,Bus,0.0,0.0,Balanced,
N24020,3.086363636363635,8.295454545454545,GRANT AVE AT NORTH AVE,40.4809,-79.9748,Outbound,Bus,-5.20909090909091,11.38181818181818,Attractor,0.3720547945205478
W11765,1.5045455,0.0,LINDSAY RD OPP GREENVIEW DR,40.3869,-80.0765,Inbound,Bus,1.5045455,1.5045455,Generator,
E10950,26.79318155,11.1340912,BROWNS HILL RD OPP IMOGENE RD,40.4153,-79.9246,Inbound,Bus,15.65909035,37.92727275,Generator,2.4064093843599914
E70822,0.19999999999999998,4.695454545454545,FOREST AVE AT 6TH ST,40.387,-79.7576,Outbound,Bus,-4.495454545454545,4.8954545454545455,Attractor,0.04259438528557599
S09380,0.1431818,3.0704545,BROWNSVILLE RD OPP CARLYN DR,40.3539,-79.9898,Outbound,Bus,-2.9272727,3.2136362999999997,Attractor,0.04663211912112686
E35600,11.7909095,15.527274,LIBERTY AVE AT 36TH ST,40.4618,-79.9639,Outbound,Bus,-3.7363645000000005,27.3181835,Attractor,0.7593676456021836
E70746,2.2659089999999997,1.7,MINGO ST AT OAKDENE ST,40.4647,-79.8911,Inbound,Bus,0.5659089999999998,3.965909,Generator,1.3328876470588233
S00430,1.7227274499999998,5.275,S 18TH ST OPP JOSEPHINE ST,40.4248,-79.9799,Outbound,Bus,-3.5522725500000005,6.99772745,Attractor,0.3265834028436018
N14460,3.215909,0.0,N CHARLES ST AT BIZET ST,40.4665,-80.0199,Inbound,Bus,3.215909,3.215909,Generator,
P01250,251.82729,513.7704755,BLVD OF ALLIES AT POST GAZETTE BLDG,40.4399,-80.0061,Both,Bus,-261.94318549999997,765.5977654999999,Attractor,0.4901552385915567
N41780,16.581816,1.043181795,PENNSYLVANIA AVE AT FULTON ST,40.4543,-80.0248,Inbound,Bus,15.538634205,17.624997795,Generator,15.895423098329664
E32744,40.28409,6.72954545,JOHNSTON AVE AT GLENWOOD AVE,40.4065,-79.9396,Both,Bus,33.55454455,47.013635449999995,Generator,5.986153195532694
E45660,4.1886365,14.70909,PENN AVE AT FIFTH AVE,40.4542,-79.9128,Outbound,Bus,-10.520453499999999,18.8977265,Attractor,0.2847651690213331
N40120,1.534090909090909,0.7522727272727275,OHIO RIVER BLVD OPP DICKSON AVE,40.5036,-80.0812,Inbound,Bus,0.7818181818181814,2.2863636363636366,Generator,2.039274924471298
N15925,0.168181818181818,0.025,CUMBERLAND RD OPP FOX HUNT DR,40.5719,-80.0185,Inbound,Bus,0.143181818181818,0.19318181818181798,Generator,6.7272727272727195
N50700,0.022727275,0.79545455,SPRING GARDEN RD AT #3253,40.4784,-79.9949,Outbound,Bus,-0.7727272749999999,0.818181825,Attractor,0.028571431265306108
E25367,4.9795455,11.9795455,GREENFIELD AVE AT KEARCHER ST,40.4253,-79.9439,Outbound,Bus,-7.0,16.959091,Attractor,0.41567065294755967
N05480,0.32727275,0.0,AMITY DR OPP CARRIAGE HILL RD,40.5492,-79.9966,Inbound,Bus,0.32727275,0.32727275,Generator,
E39270,4.802272500000001,10.309091,MILLVALE AVE AT BAUM BLVD,40.4543,-79.9476,Inbound,Bus,-5.5068185,15.111363500000001,Attractor,0.4658288980085636
S16230,75.82272499999999,52.7,E CARSON ST AT S 20TH ST,40.4286,-79.9778,Both,Bus,23.12272499999999,128.52272499999998,Generator,1.4387613851992407
P02860,917.9840750000001,517.3136453500001,PENN AVE AT 7TH ST,40.4433,-80.0001,Both,Bus,400.67042964999996,1435.2977203500002,Generator,1.774521285590519
W04840,0.025,0.0,CLIFF MINE RD AT OMSLAER STEEL SUPPLIES,40.4522,-80.2017,Inbound,Bus,0.025,0.025,Generator,
S70418,1.55,0.6022727272727275,MONONGAHELA AVE OPP ARCH ST,40.3379,-79.8894,Outbound,Bus,0.9477272727272725,2.1522727272727273,Generator,2.5735849056603763
E32745,2.8999999499999998,16.7522725,JOHNSTON AVE AT WINSTON ST,40.4058,-79.9382,Both,Bus,-13.85227255,19.652272449999998,Attractor,0.17311083914137618
S30580,2.9772727272727293,1.345454545454545,LYSLE BLVD AT 5TH AVE,40.3527,-79.8483,Both,Bus,1.6318181818181843,4.322727272727274,Generator,2.21283783783784
P00390,302.5091,27.9340885,FOURTH AVE AT WOOD ST,40.4395,-80.0017,Outbound,Bus,274.57501149999996,330.4431885,Generator,10.829388615991531
N03630,11.027272499999999,0.54772725,W 7TH AVE AT CENTER ST,40.6003,-79.7607,Inbound,Bus,10.47954525,11.574999749999998,Generator,20.132780503434873
E46570,0.4522727,0.097727275,PENN AVE AT WEBER ST,40.442,-79.8692,Inbound,Bus,0.354545425,0.549999975,Generator,4.627906590048684
N53290,5.306818,8.6795455,WARREN ST AT CATOMA ST,40.4609,-80.0027,Outbound,Bus,-3.3727275,13.9863635,Attractor,0.6114165770546396
E27250,2.88181815,10.37727265,HARRIET ST OPP BLDG #2,40.4139,-79.8838,Both,Bus,-7.4954545,13.2590908,Attractor,0.2777047734213671
S11430,24.575,1.281818,CHARLES ST AT GRIMES AVE FS,40.4165,-79.9932,Inbound,Bus,23.293181999999998,25.856818,Generator,19.171988535033837
E46890,0.8181818000000001,8.109091,PENN CENTER BLVD OPP BLDG #7,40.4263,-79.8113,Outbound,Bus,-7.2909092,8.927272799999999,Attractor,0.10089685761326395
N08500,0.04772727272727275,0.7681818181818181,BEAVER ST AT OSBORNE LN,40.5331,-80.1719,Outbound,Bus,-0.7204545454545453,0.8159090909090908,Attractor,0.06213017751479294
E07880,4.3090910000000004,1.7272725,BIGELOW ST AT MCCASLIN ST,40.4191,-79.9383,Inbound,Bus,2.5818185000000007,6.0363635,Generator,2.49473722299174
E52445,0.45227275,18.09318,SOUTH AVE AT PITT ST,40.4429,-79.8883,Outbound,Bus,-17.64090725,18.54545275,Attractor,0.02499686345904921
N38540,7.752272727272725,3.211363636363635,NORTH AVE AT FREEMONT ALLEY,40.4822,-79.9738,Inbound,Bus,4.54090909090909,10.963636363636361,Generator,2.4140127388535033
X02650,0.05,5.5363635,BOWER HILL RD OPP SERPENTINE DR,40.3845,-80.0554,Outbound,Bus,-5.4863635,5.5863635,Attractor,0.009031198908814424
E11580,10.8227275,4.6386365,BUTLER ST AT 37TH ST,40.4664,-79.9647,Inbound,Bus,6.184091,15.461364,Generator,2.3331699951052425
N52130,0.0,1.3545455,THOMPSON RUN RD AT ABARD DR,40.5316,-79.9902,Outbound,Bus,-1.3545455,1.3545455,Attractor,0.0
E46870,7.0,7.311363500000001,PENN AVE OPP WEST ST,40.4452,-79.8892,Inbound,Bus,-0.31136350000000057,14.3113635,Attractor,0.9574137573655036
S23670,0.118181818181818,0.534090909090909,HWY RT 51 AT ELLIOTT RD FS,40.3103,-79.9376,Outbound,Bus,-0.41590909090909095,0.6522727272727269,Attractor,0.22127659574468056
S00090,5.222727272727275,18.78636363636365,12TH AVE AT AMITY ST FS,40.4043,-79.9084,Outbound,Bus,-13.563636363636373,24.009090909090926,Attractor,0.2780062908299056
N13250,3.6477275,0.0681818,CALIFORNIA AVE OPP STRANMORE ST,40.4604,-80.027,Inbound,Bus,3.5795456999999997,3.7159093,Generator,53.50001760000469
N71324,0.9613636363636364,0.0,CENTER AVE AT NORTH AVE,40.5132,-80.0973,Inbound,Bus,0.9613636363636364,0.9613636363636364,Generator,
E13550,5.140909,6.797727500000001,CENTRE AVE AT JUNILLA ST STEPS,40.4456,-79.9704,Inbound,Bus,-1.6568185000000009,11.938636500000001,Attractor,0.7562687677609906
E02940,3.05,0.6590909,AIRBRAKE AVE AT 11TH ST,40.4033,-79.823,Inbound,Bus,2.3909091,3.7090908999999996,Generator,4.6275862707253275
W00530,2.372727272727275,0.49772727272727246,5TH AVE AT OFFICE BLDG,40.5149,-80.1576,Inbound,Bus,1.8750000000000022,2.8704545454545474,Generator,4.7671232876712395
N39820,10.415909,7.4068184,OHIO RIVER BLVD AT MCKEES ROCKS BRIDGE,40.4789,-80.0433,Inbound,Bus,3.0090905999999995,17.822727399999998,Generator,1.4062595351331957
E39280,24.229545,12.904545,MILLVALE AVE AT BAUM BLVD,40.4545,-79.9477,Outbound,Bus,11.325000000000001,37.13409,Generator,1.877597776597315
E13600,138.002275,74.336365,CENTRE AVE AT MELWOOD AVE,40.4523,-79.9507,Both,Bus,63.66591,212.33864,Generator,1.8564571323873584
W70163,0.32045454500000004,0.6113636499999999,GRAND AVE AT #3000 (HOLDEN CORP),40.5054,-80.1048,Outbound,Bus,-0.2909091049999999,0.931818195,Attractor,0.5241635563383594
E34845,5.7431818,66.0613655,LIBERTY AVE AT 12TH ST,40.4453,-79.9917,Inbound,Bus,-60.31818369999999,71.8045473,Attractor,0.08693707368189356
E35790,0.122727275,17.2840925,LINCOLN AVE AT CAMPANIA ST,40.4722,-79.8909,Outbound,Bus,-17.161365225,17.406819775,Attractor,0.007100591193896931
E70438,0.0,0.0,HULTON RD AT LINCOLN AVE,40.525,-79.8137,Outbound,Bus,0.0,0.0,Balanced,
E15585,3.740909,17.15,CRAFT AVE AT FORBES AVE,40.4369,-79.9629,Outbound,Bus,-13.409090999999998,20.890908999999997,Attractor,0.21812880466472304
S31555,10.38409,0.6,MAIN ST AT E OLIVER RD,40.3896,-79.901,Inbound,Bus,9.78409,10.98409,Generator,17.30681666666667
S47620,0.4340909,0.42954545,WARRINGTON AVE AT MONTOOTH ST,40.4206,-80.0061,Outbound,Bus,0.004545450000000006,0.8636363499999999,Generator,1.010582000111979
N32590,1.2272725,1.1522725,MCKNIGHT RD AT EVERGREEN RD,40.494,-80.0116,Outbound,Bus,0.07499999999999996,2.3795450000000002,Generator,1.0650887702344713
N33570,0.46818181818181803,9.83181818181818,MERCHANT ST AT 3RD ST,40.5818,-80.2238,Outbound,Bus,-9.363636363636362,10.299999999999999,Attractor,0.04761904761904761
E17320,0.6159091000000001,5.5659089999999996,EAST HILLS DR AT PARK HILL DR,40.4526,-79.8737,Inbound,Bus,-4.9499999,6.181818099999999,Attractor,0.11065741462894922
N49960,3.5522730000000005,0.50681817,SIRIUS ST AT #3517,40.4849,-80.0057,Both,Bus,3.0454548300000006,4.05909117,Generator,7.008969311419913
W70039,4.743182,4.5022725,PLEASANT RIDGE RD OPP OAK DR,40.4791,-80.0738,Both,Bus,0.2409094999999999,9.245454500000001,Generator,1.0535084226909854
N31430,3.7931818500000003,3.975,MAIN ST AT 15TH ST,40.4946,-79.9262,Inbound,Bus,-0.1818181499999998,7.76818185,Attractor,0.9542595849056604
E09920,3.725,0.19318180000000001,BRINTON AVE OPP RAVINE ST,40.4015,-79.8412,Inbound,Bus,3.5318182,3.9181818,Generator,19.28235475598633
X08850,2.4886365,0.045454545,KANE BLVD AT HUGHES ST,40.3773,-80.0905,Inbound,Bus,2.443181955,2.5340910450000003,Generator,54.75000354750004
N53605,29.70227,9.0136365,WEST VIEW PARK DR OPP WEST VIEW TOWER,40.5169,-80.0336,Inbound,Bus,20.688633499999998,38.7159065,Generator,3.295259355089369
S21705,4.7045455,0.6340908999999999,HABERMAN RAMP OPP HARWOOD ST STEPS,40.4215,-80.0036,Inbound,Bus,4.0704546,5.3386364,Generator,7.419355016764948
S47580,3.9295455999999995,14.3386365,WARRINGTON AVE AT ESTELLA AVE,40.4211,-80.0005,Both,Bus,-10.4090909,18.2681821,Attractor,0.2740529477820293
S13934,0.0,1.177272727272725,CURRY RD AT HORNING RD,40.3373,-79.9914,Outbound,Bus,-1.177272727272725,1.177272727272725,Attractor,0.0
N36290,4.69545445,0.8568182,MT ROYAL BLVD AT UNDERCLIFF ST,40.5159,-79.9591,Inbound,Bus,3.8386362499999995,5.55227265,Generator,5.480105873101201
N40400,4.379545454545455,1.545454545454545,OHIO RIVER BLVD OPP SHILOH AVE,40.4879,-80.0565,Inbound,Bus,2.83409090909091,5.925,Generator,2.8338235294117657
N20790,0.09545454545454546,0.0,FREEPORT RD AT BURTNER RD,40.6297,-79.7183,Inbound,Bus,0.09545454545454546,0.09545454545454546,Generator,
E70392,0.0,0.022727275,UNITY TRESTLE RD AT #1010,40.4788,-79.7626,Both,Bus,-0.022727275,0.022727275,Attractor,0.0
N13605,7.9454545,1.165909,CEDAR AVE OPP FORELAND ST,40.454,-80.002,Outbound,Bus,6.7795455,9.1113635,Generator,6.814815307198074
W21700,2.368182,9.795454499999998,STEUBEN ST AT RINGGOLD ST FS,40.4424,-80.0507,Outbound,Bus,-7.427272499999998,12.163636499999999,Attractor,0.2417633607506421
S70624,0.045454545,0.047727275,HOFFMAN BLVD AT KENNYWOOD MALL DR,40.3824,-79.8684,Both,Bus,-0.0022727300000000006,0.09318182,Attractor,0.9523808975056716
S70451,4.545454545454545,9.04318181818182,AMITY ST AT 10TH AVE,40.4057,-79.9093,Inbound,Bus,-4.497727272727275,13.588636363636365,Attractor,0.5026388539834128
S16400,3.4863634,1.7681817,E CARSON ST AT S 2ND ST,40.4301,-79.9988,Inbound,Bus,1.7181817000000001,5.2545451,Generator,1.9717223631485385
W20280,0.565909090909091,4.1636363636363605,E RAILROAD ST AT 3RD ST STEPS,40.3904,-80.0881,Outbound,Bus,-3.5977272727272696,4.729545454545452,Attractor,0.13591703056768573
E34320,0.23181820000000003,0.6568182,LARIMER AVE AT ORPHAN ST,40.467,-79.9101,Inbound,Bus,-0.425,0.8886364,Attractor,0.3529411943822507
E05910,6.806818,3.6363635,BEECHWOOD BLVD AT DOUGLAS ST FS,40.4333,-79.9146,Both,Bus,3.1704545,10.4431815,Generator,1.8718750201953134
E01860,11.631818299999999,29.397726,FIFTH AVE OPP AMBERSON AVE,40.4476,-79.9389,Both,Bus,-17.7659077,41.0295443,Attractor,0.3956706821473198
