stop_id,avg_daily_usage,stop_name,pct_stops,cum_pct_ridership
P03000,440.38638605,SMITHFIELD ST AT THIRD AVE,1.4436672123827952,42.41963794665752
E70804,439.302275,CRAIG ST AT CENTRE AVE FS,1.458550379520762,42.58872728026254
E17288,436.25227272727227,EAST BUSWAY AT HAMNETT STATION A,1.473433546658729,42.75664265488501
N38480,435.459088,NORTH AVE AT FEDERAL ST,1.4883167137966957,42.92425272929715
P02910,430.570471,PENN AVE AT GARRISON PL NS (#933),1.503199880934663,43.089981154016535
E41740,419.86594,NEGLEY AVE AT CENTRE AVE,1.5180830480726297,43.25158935874993
P02490,417.50226981500003,LIBERTY AVE AT SMITHFIELD ST,1.5329662152105967,43.412287776670944
TP7010,416.9840945,LAYOVER-EAST BUSWAY SWISSVALE,1.5478493823485637,43.57278674668629
E46460,416.25455215,PENN AVE AT SHADY AVE FS (GIANT EAGLE),1.5627325494865305,43.73300491271582
E17299,414.05909935,EAST BUSWAY AT HOMEWOOD STATION C,1.5776157166244975,43.892378039527394
E01150,411.34090785,FIFTH AVE AT CRAIG ST NS,1.5924988837624647,44.05070492274884
S16570,409.4931865,E CARSON ST AT STATION SQUARE STATION,1.6073820509004317,44.208320610081856
P01940,403.015919545,GRANT ST OPP OLIVER AVE,1.6222652180383985,44.363443169527
E13385,398.94545500000004,CENTRE AVE AT DINWIDDIE ST,1.6371483851763655,44.51699898967545
E46070,396.552265875,PENN AVE AT HIGHLAND AVE,1.6520315523143325,44.66963366104464
N04610,387.8363814999999,ALLEGHENY AVE AT REEDSDALE ST FS,1.6669147194522993,44.818913551060284
S16190,387.24094,E CARSON ST AT S 18TH ST,1.6817978865902663,44.96796425308358
E46060,386.84545085,PENN AVE AT HIGHLAND AVE,1.6966810537282333,45.11686272963338
E41190,384.875016,MURRAY AVE AT FORWARD AVE,1.7115642208662,45.26500277734122
N13610,382.256817,CEDAR AVE OPP PRESSLEY ST,1.7264473880041673,45.41213506900192
E13170,381.11362,CENTRE AVE AT AIKEN AVE,1.7413305551421343,45.55882733922429
W26150,380.67499999999995,WEST BUSWAY AT CRAFTON STATION C,1.7562137222801013,45.70535078272362
E19720,379.781815,FORBES AVE AT PRIDE ST (MERCY HOSPITAL),1.771096889418068,45.851530435477876
E19460,379.0022716,FORBES AVE AT HALKET ST (MAGEE HOSPITAL),1.785980056556035,45.99741003862729
E17292,377.20678599999997,EAST BUSWAY AT ROSLYN STATION A,1.800863223694002,46.142598551652924
E70425,373.82500415,PENN AVE AT EASTSIDE III DR,1.8157463908319689,46.286485402310866
E19810,373.26136499999996,FORBES AVE AT WIGHTMAN ST,1.8306295579699359,46.43015530583766
S70020,368.049985,S 18TH ST AT SARAH ST,1.845512725107903,46.57181932680589
S45375,364.29090909090905,TARGET DR AT TARGET PERIMETER RD,1.86039589224587,46.712036463301594
E19840,359.2227241,FORBES AVE OPP BELLEFIELD AVE NS,1.8752790593838369,46.85030283361313
E17257,357.29089999999997,EAST BUSWAY AT HAMNETT STATION C,1.8901622265218039,46.98782563652631
N71216,352.96817999999996,ALLEGHENY STATION BAY 1,1.9050453936597707,47.12368460593405
E17291,352.681864,EAST BUSWAY AT ROSLYN STATION C,1.9199285607977377,47.25943337108291
S16540,347.86820450000005,E CARSON ST OPP STATION SQUARE STATION,1.9348117279357047,47.393329338002914
