stop_id,stop_name,stop_lat,stop_lon,classification,signal_dist_m,shape_id
10,STEEL PLAZA STATION,40.439562,-79.995332,mid_block,NaN,shp-RED-51
100,WILLOW STATION,40.365469,-80.026193,mid_block,NaN,shp-SLVR-01
10005,KEEPORT DR + YOUNGRIDGE,40.340754,-79.981175,mid_block,NaN,shp-Y47-52
10016,BROWNSVILLE RD + NOBLES LN,40.403958,-79.99023,near_side,16.121788088363182,shp-51-58
10018,BROWNSVILLE RD + THE BOULEVARD,40.401127,-79.989317,mid_block,NaN,shp-51-58
10019,BROWNSVILLE RD + E MEYERS AVE,40.399887,-79.989153,mid_block,NaN,shp-51-58
10022,BROWNSVILLE RD + CRAILO AVE,40.39672,-79.987743,near_side,7.587101144937177,shp-51-58
10023,BROWNSVILLE RD + AGNEW RD,40.39514,-79.98683,mid_block,NaN,shp-51-58
10025,BROWNSVILLE RD + WOODFORD AVE,40.393302,-79.986562,mid_block,NaN,shp-51-58
10026,BROWNSVILLE RD + PARKFIELD ST,40.391477,-79.986685,near_side,17.967344575193454,shp-51-58
10027,BROWNSVILLE RD + OVERBROOK BLVD,40.389384,-79.985526,mid_block,NaN,shp-51-58
10028,BROWNSVILLE RD + #2336,40.38819,-79.984822,mid_block,NaN,shp-51-58
10029,BROWNSVILLE RD + BISCAYNE DR,40.387436,-79.984055,near_side,30.3403369662931,shp-51-58
10030,BROWNSVILLE RD + CLIFTON BLVD,40.38683,-79.981846,mid_block,NaN,shp-51-58
10032,BROWNSVILLE RD + CHURCHVIEW AVE,40.385858,-79.979016,mid_block,NaN,shp-51-58
10033,BROWNSVILLE RD + MAYTIDE ST,40.384581,-79.978009,near_side,21.18178578155664,shp-51-58
10035,LEBANON CHURCH RD + OTT DR FS,40.342936,-79.964138,mid_block,NaN,shp-51-58
10038,LEBANON CHURCH RD + REGIS AVE,40.347555,-79.952147,near_side,41.423733621052236,shp-51-58
1007,CENTER AVE + COLUMBIA AVE FS,40.520193,-80.041974,mid_block,NaN,shp-13-54
10075,HWY RT 885 + HAMPTON RD,40.327536,-79.931088,mid_block,NaN,shp-55-53
10078,HWY RT 885 + LEWIS RUN,40.332344,-79.933663,near_side,25.91163528386103,shp-Y49-01
1008,CENTER AVE + BRONX AVE,40.520542,-80.039529,mid_block,NaN,shp-13-54
1009,CENTER AVE + CHALFONTE AVE,40.520324,-80.038181,mid_block,NaN,shp-13-54
101,WILLOW STATION,40.365186,-80.026632,mid_block,NaN,shp-SLVR-51
1010,CENTER AVE + WAVERLY AVE,40.517416,-80.035841,mid_block,NaN,shp-13-54
1011,CENTER AVE + PERRY HWY,40.518114,-80.031798,near_side,9.765124663337776,shp-13-54
10115,LEBANON CHURCH RD + BOMBARDIER,40.346247,-79.957045,near_side,22.41096109075152,shp-51-08
10120,MIFFLIN RD + SLATE,40.381351,-79.927594,mid_block,NaN,shp-56-03
10127,E CARSON ST + 27TH ST,40.427077,-79.966831,near_side,14.468761062052891,shp-75-55
10128,E CARSON ST + 26TH,40.427492,-79.96821,near_side,19.91754972891445,shp-75-55
10129,SOUTH CAMPUS DRVWY + LIBRARY ENTRANCE,40.330153,-79.923501,mid_block,NaN,shp-55-53
1013,CENTER AVE + PERRY HWY FS (STEPS),40.518018,-80.032448,mid_block,NaN,shp-13-02
10130,HWY RT 885 + GORDENS,40.335958,-79.936625,mid_block,NaN,shp-Y49-01
10131,HWY RT 885 + HUSTON,40.338381,-79.937652,mid_block,NaN,shp-Y49-01
10144,HWY RT 51 + PRIMANTI BROTHERS,40.323893,-79.943333,mid_block,NaN,shp-Y46-01
10147,FOURTH AVE + PPG ENTRANCE,40.440204,-80.003579,mid_block,NaN,shp-57-52
1015,CENTER AVE + WAVERLY AVE,40.517462,-80.035564,mid_block,NaN,shp-13-02
10157,BALDWIN ST + HOLY ANGEL SCHOOL,40.387721,-79.932638,mid_block,NaN,shp-56-52
10158,BALDWIN ST + RAMP ST BRIDGE,40.386967,-79.932676,mid_block,NaN,shp-56-52
10159,MIFFLIN RD + HAYS SCHOOL,40.382969,-79.929993,mid_block,NaN,shp-56-52
1016,CENTER AVE + CHALFONTE AVE,40.520224,-80.037876,mid_block,NaN,shp-13-02
10160,MIFFLIN RD + #669,40.381897,-79.928452,mid_block,NaN,shp-56-52
1018,CENTER AVE + COLUMBIA AVE FS,40.520235,-80.042286,mid_block,NaN,shp-13-02
1019,CENTER AVE + CORNELL AVE,40.519643,-80.043542,mid_block,NaN,shp-13-02
10197,HWY RT 885 + SPARTZ DR,40.328124,-79.931677,mid_block,NaN,shp-55-04
102,BON AIR STATION,40.408156,-80.003178,mid_block,NaN,shp-SLVR-01
10214,HWY RT 885 + HUSTON,40.338258,-79.937829,mid_block,NaN,shp-Y49-52
10215,HWY RT 885 + GORDENS,40.335938,-79.936816,mid_block,NaN,shp-Y49-52
10222,HWY RT 51 + PRIMANTI BROTHERS,40.324586,-79.943816,mid_block,NaN,shp-Y46-52
10246,WALNUT ST + LINDEN,40.314624,-79.829663,mid_block,NaN,shp-60-16
10248,WALNUT ST + #4913,40.316331,-79.832916,mid_block,NaN,shp-60-16
10249,WALNUT ST + LARCH FS,40.318385,-79.834048,mid_block,NaN,shp-60-16
10251,WALNUT ST + GRANT,40.319932,-79.835255,mid_block,NaN,shp-60-16
10252,OLYMPIA DRIVEWAY AT LIFE SPAN,40.322249,-79.834844,mid_block,NaN,shp-60-16
10254,WALNUT ST + #3800,40.325893,-79.839409,mid_block,NaN,shp-60-16
10255,WALNUT ST + EDEN PARK FS,40.327762,-79.840427,far_side,48.48934875005283,shp-60-16
10258,WALNUT ST + 33RD FS,40.330177,-79.842326,mid_block,NaN,shp-60-16
10259,WALNUT ST + 31ST FS,40.330952,-79.843547,mid_block,NaN,shp-60-16
10260,WALNUT ST + 30TH FS,40.331936,-79.845149,mid_block,NaN,shp-60-16
10262,WALNUT ST + 28TH,40.332712,-79.846427,near_side,17.759866644692455,shp-60-16
10263,WALNUT ST + 27TH FS,40.33357,-79.847826,mid_block,NaN,shp-60-16
10265,WALNUT ST + 25TH FS,40.334711,-79.849731,mid_block,NaN,shp-60-16
10266,WALNUT ST + CP INDUSTRIES,40.335701,-79.851522,mid_block,NaN,shp-60-16
10267,WALNUT ST + SUNOCO STATION,40.336469,-79.852917,mid_block,NaN,shp-60-16
10271,WALNUT ST + 12TH,40.343472,-79.863172,mid_block,NaN,shp-60-16
103,BON AIR STATION,40.407736,-80.003113,mid_block,NaN,shp-SLVR-51
10364,WALNUT ST + 9TH,40.347303,-79.864216,near_side,27.647668362915727,shp-60-16
10370,WALNUT ST + 13TH,40.342472,-79.86224,mid_block,NaN,shp-60-16
10371,WALNUT ST + 14TH,40.341186,-79.860977,mid_block,NaN,shp-60-16
10372,WALNUT ST + 15TH FS,40.339546,-79.859517,mid_block,NaN,shp-60-16
10373,WALNUT ST + SUNOCO STATION,40.336416,-79.852997,mid_block,NaN,shp-60-16
10374,WALNUT ST + CP INDUSTRIES,40.335656,-79.851621,far_side,43.73339060918117,shp-60-16
10375,WALNUT ST + 25TH,40.33455,-79.849625,mid_block,NaN,shp-60-16
10377,WALNUT ST + 28TH,40.332788,-79.846717,near_side,15.682396376127668,shp-60-16
10378,WALNUT ST + #2906,40.331945,-79.845342,mid_block,NaN,shp-60-16
10380,WALNUT ST + 33RD,40.329979,-79.842189,mid_block,NaN,shp-60-16
10382,WALNUT ST + EDEN PARK,40.327422,-79.840363,far_side,14.774013624870577,shp-60-16
10383,WALNUT ST + #3800,40.325772,-79.839474,mid_block,NaN,shp-60-16
10384,WALNUT ST + LONG RUN,40.324179,-79.839157,mid_block,NaN,shp-60-16
10386,WALNUT ST + GRANT,40.319853,-79.835293,mid_block,NaN,shp-60-16
10388,WALNUT ST + LARCH,40.318261,-79.834106,mid_block,NaN,shp-60-16
10389,WALNUT ST + WORTHINGTON,40.316427,-79.833302,mid_block,NaN,shp-60-16
10390,WALNUT ST + CENTER,40.315688,-79.831718,near_side,25.077339825254686,shp-60-16
10391,WALNUT ST + LINDEN,40.314645,-79.829811,mid_block,NaN,shp-60-16
104,OVERBROOK JUNCTION,40.365906,-80.027101,mid_block,NaN,shp-RED-01
1043,BABCOCK BLVD + THOMPSON,40.510838,-79.993691,near_side,37.30938418106193,shp-O5-56
1044,THOMPSON RUN RD + RADCLIFFE,40.517544,-79.993546,mid_block,NaN,shp-O5-56
1045,THOMPSON RUN RD + WOODBRIDGE DR,40.518309,-79.992907,mid_block,NaN,shp-O5-56
1046,THOMPSON RUN RD + #218,40.519772,-79.991928,mid_block,NaN,shp-O5-56
10464,WALNUT ST + 5TH,40.350901,-79.864903,near_side,12.739463912449684,shp-60-16
1047,THOMPSON RUN RD + MILLER,40.522286,-79.990921,mid_block,NaN,shp-O5-56
1048,THOMPSON RUN RD + LOIRE VALLEY,40.524227,-79.988714,mid_block,NaN,shp-O5-56
105,OVERBROOK JUNCTION,40.365888,-80.027136,mid_block,NaN,shp-RED-51
1050,THOMPSON RUN RD + SIEBERT,40.528952,-79.990181,mid_block,NaN,shp-O5-56
10518,LONG RUN RD + SUNSET,40.335058,-79.811558,mid_block,NaN,shp-P76-65
1052,THOMPSON RUN RD + ABARD,40.531605,-79.990242,mid_block,NaN,shp-O5-56
1053,THOMPSON RUN RD + HODIL,40.534733,-79.990341,mid_block,NaN,shp-O5-56
1055,THOMPSON RUN RD + CHERRINGTON,40.536466,-79.990282,mid_block,NaN,shp-O5-56
10550,EDEN PARK BLVD + MCKEESPORT HIGH SCHOOL DRVWY,40.344907,-79.830532,mid_block,NaN,shp-56-52
10552,EDEN PARK BLVD + MAYFAIR,40.343353,-79.829344,mid_block,NaN,shp-56-52
1056,THOMPSON RUN RD + BERKLEY MEADOWS,40.538152,-79.98993,mid_block,NaN,shp-O5-56
1057,THOMPSON RUN RD + WHITE OAK,40.541928,-79.992309,mid_block,NaN,shp-O5-56
10579,VERSAILLES AVE + CRAIG,40.345079,-79.839339,mid_block,NaN,shp-60-16
1058,THOMPSON RUN RD + SUTTER,40.543215,-79.99336,mid_block,NaN,shp-O5-56
10582,VERSAILLES AVE + HAMILTON,40.345428,-79.844212,mid_block,NaN,shp-60-16
10583,VERSAILLES AVE + MAPLE,40.345531,-79.845792,mid_block,NaN,shp-60-16
10584,VERSAILLES AVE + PACKER,40.345661,-79.84771,mid_block,NaN,shp-60-16
10585,VERSAILLES AVE + EVANS,40.345863,-79.849266,near_side,9.988109069307892,shp-60-16
10588,EVANS AVE + COLFAX,40.348013,-79.849425,mid_block,NaN,shp-60-16
1059,AMITY DR + SUTTER,40.543755,-79.992481,mid_block,NaN,shp-O5-56
10592,MCKEESPORT TRANSPORTATION CENTER + BAY #4,40.352267,-79.861248,mid_block,NaN,shp-P7-13
10593,LONG RUN RD + COOLSPRINGS,40.332924,-79.813602,near_side,13.118035898463528,shp-P76-65
1060,AMITY DR + BLAZE,40.544802,-79.993181,mid_block,NaN,shp-O5-56
1061,AMITY DR + #212,40.545857,-79.994511,mid_block,NaN,shp-O5-56
1062,AMITY DR + LINGAY,40.547461,-79.994557,mid_block,NaN,shp-O5-56
10628,EDEN PARK BLVD + VICTORY DR,40.345673,-79.830978,mid_block,NaN,shp-56-03
10629,EDEN PARK BLVD + ONEIL,40.347419,-79.832327,near_side,29.9279922626495,shp-56-03
1063,AMITY DR + CARRIAGE HILL,40.548927,-79.996315,mid_block,NaN,shp-O5-56
1066,MCINTYRE DR + CHARTERWOOD,40.551776,-80.000555,mid_block,NaN,shp-O5-56
10666,MCCLEARY ST + FORD,40.346224,-79.838546,mid_block,NaN,shp-60-16
10667,MCCLEARY ST + VERSAILLES,40.345069,-79.838679,mid_block,NaN,shp-60-16
10668,EVANS AVE + LAMONT,40.346713,-79.849343,mid_block,NaN,shp-60-16
1068,LAURELWOOD DR + FENWICK,40.552144,-80.00226,mid_block,NaN,shp-O5-56
1069,LAURELWOOD DR + #126,40.551855,-80.005049,mid_block,NaN,shp-O5-56
1070,LAURELWOOD DR + ENNERDALE,40.551525,-80.006574,mid_block,NaN,shp-O5-56
10700,LINCOLN HWY + LINCOLN SQ SR CITIZEN HOME,40.38737,-79.828141,mid_block,NaN,shp-55-53
1071,REMINGTON DR + #210,40.552584,-80.00739,mid_block,NaN,shp-O5-56
1072,REMINGTON DR + WALDWICK,40.553924,-80.00741,mid_block,NaN,shp-O5-56
1073,REMINGTON DR + BALMORAL #1,40.554954,-80.007464,mid_block,NaN,shp-O5-56
1074,REMINGTON DR + REGENCY,40.555956,-80.007523,mid_block,NaN,shp-O5-56
10748,LINCOLN HWY + LINCOLN SQ SR CITIZEN HOME,40.386925,-79.827746,mid_block,NaN,shp-55-04
1075,REMINGTON DR + BALMORAL #2,40.55821,-80.008644,mid_block,NaN,shp-O5-56
1077,REMINGTON DR + HAZLETT,40.559823,-80.010634,mid_block,NaN,shp-O5-56
1078,REMINGTON DR + PEEBLES,40.561295,-80.012953,near_side,13.991134972208265,shp-O5-56
10815,W 5TH AVE + RAMP #1,40.349985,-79.871699,near_side,33.319896569875745,shp-56-52
10828,WALNUT ST + 9TH,40.346976,-79.864033,near_side,14.266833912574782,shp-60-16
1083,HEMLOCK DR + SAMPLE FS,40.576425,-79.978994,mid_block,NaN,shp-O5-08
10831,WALNUT ST + 7TH,40.349058,-79.864512,mid_block,NaN,shp-60-16
1085,HEMLOCK DR + #4424,40.578872,-79.980699,mid_block,NaN,shp-O5-08
10881,DUQUESNE BLVD + CENTER,40.36365,-79.842881,near_side,10.425407736958325,shp-61C-01
10884,2ND ST + KENNEDY,40.371792,-79.846339,mid_block,NaN,shp-61C-01
10885,2ND ST + GRANT,40.37303,-79.846878,mid_block,NaN,shp-61C-01
10886,GRANT AVE + 1ST,40.373374,-79.845977,mid_block,NaN,shp-61C-01
10888,DUQUESNE BLVD + OAKMONT,40.380765,-79.855038,mid_block,NaN,shp-61C-01
10889,DUQUESNE BLVD + FAIRMONT,40.382068,-79.856386,mid_block,NaN,shp-61C-01
10890,DUQUESNE BLVD + COMMONWEALTH,40.382941,-79.857302,near_side,15.407464163615279,shp-61C-01
10892,KENNYWOOD BLVD + HOFFMAN,40.384975,-79.86254,near_side,13.719412093554482,shp-61C-01
10894,KENNYWOOD BLVD + GLEN,40.390578,-79.86904,near_side,18.593319432357116,shp-61C-01
1090,REMINGTON DR + HAZLETT,40.560087,-80.011021,mid_block,NaN,shp-O5-08
10902,8TH AVE + GRANT,40.409319,-79.898462,near_side,23.119773129517018,shp-61C-01
10903,8TH AVE + ANDREW,40.409207,-79.901489,mid_block,NaN,shp-61C-01
10905,8TH AVE + HEISEL,40.409062,-79.90403,mid_block,NaN,shp-61C-01
10906,8TH AVE + DICKSON,40.40898,-79.905195,near_side,33.610389512110984,shp-61C-01
10907,8TH AVE + MCCLURE,40.408826,-79.907397,near_side,7.7153353482759774,shp-61C-01
10908,8TH AVE + ANN,40.407979,-79.909218,near_side,14.392625610722895,shp-61C-01
10909,8TH AVE + AMITY,40.407175,-79.910787,near_side,17.4206125918826,shp-61C-01
10910,8TH AVE + WEST (HI-LEVEL BRIDGE),40.406222,-79.912062,near_side,28.79934244625877,shp-61C-01
10913,BROWNS HILL RD + IMOGENE RD,40.415316,-79.924617,near_side,25.9389311584908,shp-61C-01
10914,MURRAY AVE + LORETTA,40.421788,-79.928753,mid_block,NaN,shp-61C-01
10915,MURRAY AVE + LILAC,40.423092,-79.928628,near_side,13.678089122590178,shp-61C-01
10916,MURRAY AVE + WELFER,40.424896,-79.928058,mid_block,NaN,shp-61C-01
10918,MURRAY AVE + #2825,40.427736,-79.925852,mid_block,NaN,shp-61C-01
10919,MURRAY AVE + MORROWFIELD,40.428223,-79.924777,mid_block,NaN,shp-61C-01
1092,REMINGTON DR + BALMORAL #1,40.558434,-80.008812,mid_block,NaN,shp-O5-08
10920,MURRAY AVE + FORWARD,40.429877,-79.923403,near_side,11.612106102746422,shp-61C-01
10921,MURRAY AVE + PHILLIPS,40.432237,-79.923099,near_side,14.58382497790836,shp-61C-01
10922,MURRAY AVE + HOBART,40.433577,-79.922917,near_side,18.417526461810887,shp-61C-01
10923,MURRAY AVE + BEACON NS,40.43461,-79.92278,near_side,16.84593830642385,shp-61C-01
10924,MURRAY AVE + BARTLETT,40.436209,-79.922831,far_side,21.2868320838532,shp-61C-01
1093,REMINGTON DR + REGENCY,40.556194,-80.007591,mid_block,NaN,shp-O5-08
10930,LEBANON CHURCH RD + RODEO,40.35294,-79.917364,near_side,8.41694782430884,shp-59-51
10932,LEBANON CHURCH RD + POLK,40.354194,-79.9122,mid_block,NaN,shp-56-52
10934,LEBANON CHURCH RD + #4220,40.352092,-79.907612,mid_block,NaN,shp-56-52
10935,LEBANON CHURCH RD + #4512,40.352293,-79.90328,mid_block,NaN,shp-56-52
10936,LEBANON CHURCH RD + PLEASANT,40.353712,-79.901432,mid_block,NaN,shp-56-52
1094,REMINGTON DR + BALMORAL #2,40.55513,-80.00753,mid_block,NaN,shp-O5-08
10941,RICHLAND AVE + BRIDGE STEPS,40.348041,-79.891286,mid_block,NaN,shp-56-52
10942,W 5TH AVE + RAMP #2,40.346625,-79.880719,near_side,15.561504782072666,shp-56-52
10946,W 5TH AVE + REBECCA,40.350037,-79.873698,near_side,44.09793813442741,shp-56-52
10947,MURRAY AVE + DARLINGTON,40.437173,-79.922999,near_side,22.854589735152953,shp-61C-51
10948,MURRAY AVE + BARTLETT,40.436133,-79.922916,near_side,13.026842197120946,shp-61C-51
1095,REMINGTON DR + WALDWICK,40.554142,-80.007485,mid_block,NaN,shp-O5-08
10950,MURRAY AVE + HOBART,40.433853,-79.923009,near_side,14.13817029397161,shp-61C-51
10951,MURRAY AVE + PHILLIPS,40.432522,-79.923188,near_side,18.76940041621483,shp-61C-51
10952,MURRAY AVE + FORWARD,40.430171,-79.923505,near_side,23.68955773803637,shp-61C-51
10953,MURRAY AVE + MORROWFIELD,40.428107,-79.925165,mid_block,NaN,shp-61C-51
10954,MURRAY AVE + BURCHFIELD,40.4275,-79.926342,mid_block,NaN,shp-61C-51
10956,MURRAY AVE + WELFER,40.425058,-79.92813,mid_block,NaN,shp-61C-51
10957,MURRAY AVE + LILAC,40.423292,-79.928685,near_side,9.681435824601571,shp-61C-51
10958,BROWNS HILL RD + IMOGENE RD,40.415666,-79.92516,near_side,46.32484395743694,shp-61C-51
10959,BROWNS HILL RD +PARKVIEW BLVD,40.413866,-79.922983,near_side,32.12976187783912,shp-61C-51
1096,ENNERDALE LN + DOUNREAY,40.551537,-80.00679,mid_block,NaN,shp-O5-08
10961,8TH AVE AT WEST ST FS,40.406204,-79.911854,far_side,44.400255170491306,shp-61C-51
10962,8TH AVE + AMITY FS,40.407135,-79.910571,far_side,35.043551911850095,shp-61C-51
10963,8TH AVE + ANN FS,40.407894,-79.909069,far_side,23.323452818883773,shp-61C-51
10964,8TH AVE + MCCLURE,40.408667,-79.907564,near_side,18.06993477647627,shp-61C-51
10968,8TH AVE + GRANT,40.409218,-79.898828,near_side,19.396691451877853,shp-61C-51
10969,8TH AVE + RAVINE,40.408717,-79.895468,near_side,29.14105864674983,shp-61C-51
1097,LAURELWOOD DR + #125,40.551796,-80.005131,mid_block,NaN,shp-O5-08
10975,KENNYWOOD BLVD + MIFFLIN,40.401454,-79.880826,near_side,22.77034205323995,shp-61C-51
10977,KENNYWOOD BLVD + GLENN,40.390712,-79.86932,near_side,11.464344125776586,shp-61C-51
10978,KENNYWOOD BLVD + GLENCAIRN,40.389117,-79.867993,mid_block,NaN,shp-61C-51
10979,KENNYWOOD BLVD + HOFFMAN,40.385019,-79.863085,near_side,41.805486058482174,shp-61C-51
1098,LAURELWOOD DR + FENWICK,40.551984,-80.002556,mid_block,NaN,shp-O5-08
10981,DUQUESNE BLVD + COMMONWEALTH,40.383,-79.857584,near_side,16.670105884246112,shp-61C-51
10982,DUQUESNE BLVD + FAIRMONT,40.382124,-79.85666,mid_block,NaN,shp-61C-51
10983,DUQUESNE BLVD + OAKMONT,40.380929,-79.855409,mid_block,NaN,shp-61C-51
10984,DUQUESNE BLVD + OVERLAND,40.379702,-79.854128,mid_block,NaN,shp-61C-51
10988,2ND ST + GRANT,40.37326,-79.847059,mid_block,NaN,shp-61C-51
10989,2ND ST + KENNEDY FS,40.371967,-79.846542,mid_block,NaN,shp-61C-51
10991,LIBRARY PL AT DUQUESNE BLVD - DUQUESNE PNR,40.371683,-79.843844,ambiguous,3.3171492171808103,shp-61C-51
10992,DUQUESNE BLVD + CAMP,40.369399,-79.842845,mid_block,NaN,shp-61C-51
10994,DUQUESNE BLVD + CENTER,40.363978,-79.842911,ambiguous,1.6779805351596004,shp-61C-51
10995,LYSLE BLVD + 5TH,40.352858,-79.847932,far_side,21.694074616966283,shp-61C-51
10999,W 5TH AVE + REBECCA,40.350139,-79.873204,near_side,12.471760432125384,shp-56-03
11,WOOD STREET STATION,40.441827,-79.998804,mid_block,NaN,shp-RED-51
110,NORTH SIDE STATION,40.447859,-80.009498,mid_block,NaN,shp-RED-51
1100,CHARTERWOOD DR + MCINTYRE,40.551785,-80.000816,mid_block,NaN,shp-O5-08
11001,W 5TH AVE + PERRY,40.349015,-79.876911,mid_block,NaN,shp-56-03
11003,W 5TH AVE + RAMP #2,40.346864,-79.880534,near_side,18.103127285733486,shp-56-03
11005,RICHLAND AVE + 3RD,40.349037,-79.891934,mid_block,NaN,shp-56-03
11009,LEBANON CHURCH RD + PGH-MCKEESPORT BLVD FS,40.355934,-79.899839,far_side,45.5154047377377,shp-56-03
1101,MCINTYRE DR + THOMPSON RUN,40.552403,-79.998573,near_side,24.68425303105458,shp-O5-08
11010,LEBANON CHURCH RD + PLEASANT,40.353692,-79.901525,mid_block,NaN,shp-56-03
11011,LEBANON CHURCH RD + #4513,40.352298,-79.903528,mid_block,NaN,shp-56-03
11013,LEBANON CHURCH RD + WILSON,40.35237,-79.906947,mid_block,NaN,shp-56-03
11015,LEBANON CHURCH RD + POLK,40.354259,-79.912274,mid_block,NaN,shp-56-03
11016,LEBANON CHURCH RD + BUTTERMILK HOLLOW,40.354296,-79.9135,near_side,29.573640868324823,shp-56-03
11017,LEBANON CHURCH RD + VINDALE RD FS,40.353855,-79.915251,far_side,18.057744213720117,shp-59-01
11021,OLD ELIZABETH RD + BLUEMONT DR,40.347405,-79.936855,mid_block,NaN,shp-55-04
11025,MCCLURE ST + 9TH,40.408169,-79.906967,mid_block,NaN,shp-53-52
11026,9TH AVE + ANN,40.407324,-79.908436,mid_block,NaN,shp-53-52
11027,9TH AVE + AMITY,40.406542,-79.909984,mid_block,NaN,shp-53-52
11028,AMITY ST + 10TH,40.4058,-79.909576,mid_block,NaN,shp-53-52
1103,AMITY DR + CARRIAGE,40.549164,-79.996613,mid_block,NaN,shp-O5-08
11031,WEST ST + 15TH,40.40201,-79.906926,near_side,16.140344344811478,shp-53-52
11032,WEST ST + 17TH,40.400719,-79.90571,mid_block,NaN,shp-53-52
11033,WEST ST + 18TH,40.40005,-79.905137,mid_block,NaN,shp-53-52
11034,WEST ST + MUNHALL BORO BLDG,40.399179,-79.904375,mid_block,NaN,shp-53-52
11035,WEST ST + 21ST,40.398052,-79.903405,mid_block,NaN,shp-53-52
11036,22ND AVE + MAIN,40.39772,-79.901853,near_side,15.964203996337943,shp-53-52
11038,MAIN ST + HOMESTEAD-DUQUESNE,40.395499,-79.899682,mid_block,NaN,shp-53-52
11039,MAIN ST + EDNA,40.39323,-79.900278,mid_block,NaN,shp-53-52
1104,AMITY DR + LINGAY,40.547661,-79.994705,mid_block,NaN,shp-O5-08
11040,MAIN ST + E JAMES,40.39166,-79.90049,mid_block,NaN,shp-53-52
11042,MAIN ST + W OLIVER FS,40.389844,-79.900966,mid_block,NaN,shp-53-52
11043,MAIN ST + MARION,40.387988,-79.901938,mid_block,NaN,shp-53-52
11044,MAIN ST + MILLER,40.387359,-79.902317,mid_block,NaN,shp-53-52
11045,MAIN ST + VIRGINIA,40.385967,-79.903013,near_side,10.832625788501634,shp-53-52
11046,MAIN ST + EMERSON,40.385283,-79.903382,mid_block,NaN,shp-53-52
11047,MAIN ST + BOTSFORD,40.384692,-79.903685,mid_block,NaN,shp-53-52
11048,MAIN ST + GRACE,40.383192,-79.904454,mid_block,NaN,shp-53-52
11049,MAIN ST + CAMBRIA,40.381678,-79.906013,mid_block,NaN,shp-53-52
1105,AMITY DR + #213,40.545715,-79.994515,mid_block,NaN,shp-O5-08
11050,MAIN ST + W LEHIGH,40.380903,-79.906563,mid_block,NaN,shp-53-52
11051,MAIN ST + LESLIE,40.379611,-79.907307,mid_block,NaN,shp-53-52
11052,MAIN ST + N LEHIGH,40.378549,-79.908122,mid_block,NaN,shp-53-52
11053,MAIN ST + WEST RUN (BRIERLY LANE),40.377145,-79.909195,near_side,31.693881209089707,shp-53-52
11054,INTERBORO AVE + LINDBERG FS,40.375433,-79.910523,mid_block,NaN,shp-53-52
11055,INTERBORO AVE + PLAPORT,40.373828,-79.911892,mid_block,NaN,shp-53-52
11056,INTERBORO AVE + LEASIDE,40.37222,-79.912366,mid_block,NaN,shp-53-52
11057,INTERBORO AVE + MIFFLIN,40.369951,-79.912954,near_side,23.54375629568865,shp-53-52
1106,AMITY DR + BLAZE,40.544907,-79.993431,mid_block,NaN,shp-O5-08
11065,HAZELWOOD AVE + GREENFIELD AVE,40.419731,-79.928993,mid_block,NaN,shp-93-02
11068,GREENFIELD AVE + DELEVAN,40.423521,-79.931631,mid_block,NaN,shp-58-01
1107,AMITY DR + SUTTER,40.543476,-79.992554,mid_block,NaN,shp-O5-08
11071,GREENFIELD AVE + GRAPHIC,40.424362,-79.935158,mid_block,NaN,shp-58-01
11072,GREENFIELD AVE + MCCASLIN,40.424297,-79.936081,mid_block,NaN,shp-58-01
11073,GREENFIELD AVE + CITY STEPS,40.424559,-79.937667,mid_block,NaN,shp-58-01
11075,HALKET ST + LOUISA ST,40.437051,-79.959414,mid_block,NaN,shp-58-51
11076,HALKET ST + FORBES,40.438406,-79.961113,near_side,15.93939531816242,shp-58-51
11077,MURRAY AVE + FORBES,40.438273,-79.923017,near_side,23.143995569963852,shp-74-51
11078,SHADY AVE + AYLESBORO,40.440182,-79.919523,mid_block,NaN,shp-64-01
11079,SHADY AVE + NORTHUMBERLAND,40.441695,-79.919804,near_side,17.15886494389408,shp-64-01
1108,SUTTER DR + THOMPSON,40.543377,-79.993492,mid_block,NaN,shp-O5-08
11080,SHADY AVE + SOLWAY,40.442656,-79.920096,mid_block,NaN,shp-64-01
11081,SHADY AVE + WILKINS,40.443756,-79.920424,near_side,14.876938243493276,shp-64-01
11082,SHADY AVE + HASTINGS,40.44557,-79.920974,mid_block,NaN,shp-64-01
11083,SHADY AVE + BRAEBURN,40.448456,-79.921234,mid_block,NaN,shp-64-01
11084,SHADY AVE + HIGHMONT,40.449823,-79.920672,mid_block,NaN,shp-64-01
11088,NEGLEY AVE + E BUSWAY STEPS,40.456074,-79.933304,mid_block,NaN,shp-64-01
1109,THOMPSON RUN RD + WHITE OAK,40.541959,-79.992438,mid_block,NaN,shp-O5-08
11092,S. BEATTY ST + PENN NS,40.461603,-79.9271,mid_block,NaN,shp-82-52
11098,SHADY AVE + HIGHMONT,40.449905,-79.920763,mid_block,NaN,shp-64-51
11099,SHADY AVE + DEVERAUX,40.448005,-79.921531,mid_block,NaN,shp-64-51
111,GATEWAY STATION,40.44142,-80.003978,far_side,19.105356416736555,shp-RED-51
1110,THOMPSON RUN RD + SANGREE,40.538902,-79.990189,mid_block,NaN,shp-O5-08
11100,SHADY AVE + HASTINGS,40.445796,-79.921162,mid_block,NaN,shp-64-51
11101,SHADY AVE + WILKINS,40.444057,-79.920635,near_side,26.16303495400183,shp-64-51
