route_id,month,mode,otp,daily_trips,delta_otp,delta_trips,detrended_delta_otp
15,2019-06,BUS,0.6928,59,-0.01100000000000001,0,-0.011980434782608705
15,2019-07,BUS,0.7273,59,0.034499999999999975,0,-0.019289130434782635
15,2019-08,BUS,0.7235,59,-0.0037999999999999146,0,0.0016141304347826943
15,2019-09,BUS,0.7291,59,0.005599999999999938,0,0.020934782608695593
15,2019-10,BUS,0.7819,59,0.05280000000000007,0,0.03815000000000007
15,2019-11,BUS,0.7853,59,0.0033999999999999586,0,0.010595652173913
15,2019-12,BUS,0.8013,59,0.016000000000000014,0,-0.016831521739130405
15,2020-01,BUS,0.8182,59,0.016900000000000026,0,0.0040771739130435
15,2020-02,BUS,0.8061,59,-0.0121,0,0.0003395604395604445
15,2020-03,BUS,0.7968,177,-0.009300000000000086,118,-0.04558695652173921
15,2020-04,BUS,0.7976,132,0.0008000000000000229,-45,0.022405434782608712
15,2020-05,BUS,0.7714,132,-0.0262,0,-0.021626086956521736
15,2020-06,BUS,0.7649,132,-0.00649999999999995,0,0.011290217391304397
15,2020-07,BUS,0.7493,132,-0.015600000000000058,0,-0.01791630434782614
15,2020-08,BUS,0.7729,132,0.023600000000000065,0,0.023855913978494684
15,2020-09,BUS,0.7473,59,-0.025600000000000067,-73,-0.024579569892473185
15,2020-10,BUS,0.7446,59,-0.0026999999999999247,0,-0.0054612903225805705
15,2020-11,BUS,0.7416,59,-0.0030000000000000027,0,-0.02281029411764706
15,2020-12,BUS,0.7767,59,0.03509999999999991,0,0.04690967741935475
15,2021-01,BUS,0.7822,59,0.00550000000000006,0,-0.00880860215053758
15,2021-02,BUS,0.7731,59,-0.009099999999999997,0,-0.003772043010752681
15,2021-03,BUS,0.7577,59,-0.01539999999999997,0,-0.03158494623655911
16,2019-02,BUS,0.7104,139,-0.018299999999999983,0,-0.004532608695652153
16,2019-03,BUS,0.7405,139,0.030100000000000016,0,0.016204347826086967
16,2019-04,BUS,0.6521,139,-0.08840000000000003,0,-0.054566304347826125
16,2019-05,BUS,0.6416,139,-0.010500000000000065,0,0.0194434782608695
16,2019-06,BUS,0.6545,139,0.012900000000000023,0,0.011919565217391327
16,2019-07,BUS,0.7305,139,0.07600000000000007,0,0.022210869565217457
16,2019-08,BUS,0.7363,139,0.005799999999999916,0,0.011214130434782525
16,2019-09,BUS,0.6855,139,-0.050799999999999956,0,-0.0354652173913043
16,2019-10,BUS,0.7183,139,0.03280000000000005,0,0.018150000000000055
16,2019-11,BUS,0.7491,139,0.03079999999999994,0,0.03799565217391298
16,2019-12,BUS,0.776,139,0.026900000000000035,0,-0.005931521739130384
16,2020-01,BUS,0.776,139,0.0,0,-0.012822826086956526
16,2020-02,BUS,0.7765,139,0.0004999999999999449,0,0.012939560439560389
16,2020-03,BUS,0.7971,417,0.020600000000000063,278,-0.015686956521739064
16,2020-04,BUS,0.8328,228,0.035699999999999954,-189,0.05730543478260865
16,2020-05,BUS,0.7889,228,-0.04389999999999994,0,-0.03932608695652168
16,2020-06,BUS,0.7593,228,-0.02960000000000007,0,-0.011809782608695724
16,2020-07,BUS,0.7764,228,0.017100000000000004,0,0.014783695652173922
16,2020-08,BUS,0.7731,228,-0.0032999999999999696,0,-0.0030440860215053527
16,2020-09,BUS,0.7598,139,-0.013299999999999979,-89,-0.012279569892473096
16,2020-10,BUS,0.754,139,-0.005800000000000027,0,-0.008561290322580673
16,2020-11,BUS,0.743,139,-0.01100000000000001,0,-0.030810294117647068
16,2020-12,BUS,0.7467,130,0.0037000000000000366,-9,0.015509677419354877
16,2021-01,BUS,0.7847,130,0.03799999999999992,0,0.02369139784946228
16,2021-02,BUS,0.7876,130,0.0029000000000000137,0,0.00822795698924733
16,2021-03,BUS,0.7675,130,-0.020100000000000007,0,-0.036284946236559146
17,2019-02,BUS,0.6991,66,-0.025899999999999923,0,-0.012132608695652093
17,2019-03,BUS,0.7043,66,0.005199999999999982,0,-0.008695652173913066
17,2019-04,BUS,0.6861,66,-0.018199999999999994,0,0.015633695652173915
17,2019-05,BUS,0.6391,66,-0.04700000000000004,0,-0.017056521739130477
17,2019-06,BUS,0.6138,66,-0.02529999999999999,0,-0.026280434782608685
17,2019-07,BUS,0.7194,66,0.10560000000000003,0,0.05181086956521742
17,2019-08,BUS,0.7509,66,0.03149999999999997,0,0.03691413043478258
17,2019-09,BUS,0.769,66,0.018100000000000005,0,0.03343478260869566
17,2019-10,BUS,0.7472,66,-0.02180000000000004,0,-0.03645000000000004
17,2019-11,BUS,0.7384,66,-0.00880000000000003,0,-0.0016043478260869878
17,2019-12,BUS,0.7402,66,0.0018000000000000238,0,-0.031031521739130395
17,2020-01,BUS,0.7359,66,-0.0042999999999999705,0,-0.0171228260869565
17,2020-02,BUS,0.739,66,0.0030999999999999917,0,0.015539560439560436
17,2020-03,BUS,0.7363,198,-0.0027000000000000357,132,-0.03898695652173916
17,2020-04,BUS,0.6557,120,-0.0806,-78,-0.05899456521739131
17,2020-05,BUS,0.6503,120,-0.00539999999999996,0,-0.0008260869565216962
17,2020-06,BUS,0.659,120,0.008700000000000041,0,0.026490217391304388
17,2020-07,BUS,0.6585,120,-0.000500000000000056,0,-0.002816304347826139
17,2020-08,BUS,0.6978,120,0.0393,0,0.03955591397849462
17,2020-09,BUS,0.667,66,-0.03079999999999994,-54,-0.029779569892473056
17,2020-10,BUS,0.6504,66,-0.01660000000000006,0,-0.019361290322580705
17,2020-12,BUS,0.6504,66,0.0,0,0.01180967741935484
17,2021-01,BUS,0.6502,66,-0.00019999999999997797,0,-0.014508602150537618
17,2021-02,BUS,0.6727,66,0.022499999999999964,0,0.027827956989247282
17,2021-03,BUS,0.6962,66,0.023500000000000076,0,0.007315053763440934
18,2019-02,BUS,0.8194,23,0.007500000000000062,0,0.02126739130434789
18,2019-03,BUS,0.7891,23,-0.030299999999999994,0,-0.04419565217391304
18,2019-04,BUS,0.8334,23,0.044300000000000006,0,0.07813369565217392
18,2019-05,BUS,0.7982,23,-0.03520000000000001,0,-0.0052565217391304445
18,2019-06,BUS,0.7371,23,-0.06110000000000004,0,-0.06208043478260874
18,2019-07,BUS,0.9532,23,0.21610000000000007,0,0.16231086956521745
18,2019-08,BUS,0.9781,23,0.024899999999999922,0,0.03031413043478253
18,2019-09,BUS,0.8937,23,-0.08439999999999992,0,-0.06906521739130426
18,2019-10,BUS,0.9719,23,0.07819999999999994,0,0.06354999999999994
18,2019-11,BUS,0.9472,23,-0.024699999999999944,0,-0.017504347826086904
18,2019-12,BUS,0.9521,23,0.004899999999999904,0,-0.027931521739130515
18,2020-01,BUS,0.951,23,-0.0010999999999999899,0,-0.013922826086956516
18,2020-02,BUS,0.9513,23,0.000300000000000078,0,0.012739560439560522
18,2020-03,BUS,0.9358,69,-0.01550000000000007,46,-0.051786956521739196
18,2020-04,BUS,0.9105,69,-0.02529999999999999,0,-0.0036945652173912998
18,2020-05,BUS,0.9244,69,0.013900000000000023,0,0.01847391304347829
18,2020-06,BUS,0.915,69,-0.009399999999999964,0,0.008390217391304383
18,2020-07,BUS,0.8951,69,-0.01990000000000003,0,-0.02221630434782611
18,2020-08,BUS,0.9471,69,0.052000000000000046,0,0.05225591397849466
18,2020-09,BUS,0.941,23,-0.006100000000000105,-46,-0.005079569892473222
18,2020-10,BUS,0.9537,23,0.012700000000000045,0,0.009938709677419399
18,2020-11,BUS,0.9696,23,0.015900000000000025,0,-0.003910294117647033
18,2020-12,BUS,0.9242,23,-0.045399999999999996,0,-0.033590322580645156
18,2021-01,BUS,0.9644,23,0.040200000000000014,0,0.025891397849462372
18,2021-02,BUS,0.9602,23,-0.0041999999999999815,0,0.0011279569892473345
18,2021-03,BUS,0.9444,23,-0.015800000000000036,0,-0.031984946236559175
19L,2019-02,BUS,0.7076,21,-0.011599999999999944,0,0.0021673913043478866
19L,2019-03,BUS,0.7202,21,0.012599999999999945,0,-0.001295652173913104
19L,2019-04,BUS,0.6512,21,-0.06899999999999995,0,-0.03516630434782604
19L,2019-05,BUS,0.6732,21,0.02200000000000002,0,0.051943478260869584
19L,2019-06,BUS,0.6629,21,-0.010299999999999976,0,-0.011280434782608671
19L,2019-07,BUS,0.7309,21,0.06799999999999995,0,0.01421086956521734
19L,2019-08,BUS,0.7401,21,0.009199999999999986,0,0.014614130434782595
19L,2019-09,BUS,0.6634,21,-0.07669999999999999,0,-0.061365217391304336
19L,2019-10,BUS,0.6393,21,-0.02410000000000001,0,-0.03875000000000001
19L,2019-11,BUS,0.6009,21,-0.03839999999999999,0,-0.03120434782608695
19L,2019-12,BUS,0.6523,21,0.0514,0,0.018568478260869582
19L,2020-01,BUS,0.6589,21,0.00660000000000005,0,-0.006222826086956476
19L,2020-02,BUS,0.6346,21,-0.02429999999999999,0,-0.011860439560439544
19L,2020-03,BUS,0.6652,63,0.03059999999999996,42,-0.005686956521739166
19L,2020-04,BUS,0.5454,33,-0.11980000000000002,-30,-0.09819456521739132
19L,2020-05,BUS,0.5402,33,-0.005199999999999982,0,-0.0006260869565217183
19L,2020-06,BUS,0.4888,33,-0.0514,0,-0.033609782608695654
19L,2020-07,BUS,0.5017,33,0.012900000000000023,0,0.01058369565217394
19L,2020-08,BUS,0.5276,33,0.025899999999999923,0,0.02615591397849454
19L,2020-09,BUS,0.561,21,0.033400000000000096,-12,0.03442043010752698
19L,2020-10,BUS,0.5771,21,0.016099999999999892,0,0.013338709677419246
19L,2020-11,BUS,0.6066,21,0.02950000000000008,0,0.009689705882353024
19L,2020-12,BUS,0.6374,13,0.03079999999999994,-8,0.04260967741935478
19L,2021-01,BUS,0.6223,13,-0.015100000000000002,0,-0.029408602150537644
19L,2021-02,BUS,0.6294,13,0.007099999999999995,0,0.012427956989247311
19L,2021-03,BUS,0.6792,13,0.049800000000000066,0,0.03361505376344093
2,2019-02,BUS,0.6721,53,-0.05819999999999992,0,-0.04443260869565209
2,2019-03,BUS,0.6485,53,-0.023600000000000065,0,-0.03749565217391311
2,2019-04,BUS,0.5991,53,-0.0494,0,-0.01556630434782609
2,2019-05,BUS,0.5602,53,-0.038899999999999935,0,-0.00895652173913037
2,2019-06,BUS,0.5818,53,0.021599999999999953,0,0.020619565217391257
2,2019-07,BUS,0.5911,53,0.009299999999999975,0,-0.044489130434782635
2,2019-08,BUS,0.5685,53,-0.022599999999999953,0,-0.017185869565217345
2,2019-09,BUS,0.5617,53,-0.006800000000000028,0,0.008534782608695625
2,2019-10,BUS,0.6211,53,0.05940000000000001,0,0.04475000000000001
2,2019-11,BUS,0.5935,53,-0.027599999999999958,0,-0.020404347826086917
2,2019-12,BUS,0.6077,53,0.01419999999999999,0,-0.01863152173913043
2,2020-01,BUS,0.6369,53,0.029200000000000004,0,0.016377173913043476
2,2020-02,BUS,0.6254,53,-0.011500000000000066,0,0.0009395604395603784
2,2020-03,BUS,0.6422,159,0.016800000000000037,106,-0.01948695652173909
2,2020-04,BUS,0.6499,114,0.00770000000000004,-45,0.02930543478260873
2,2020-05,BUS,0.6338,114,-0.016100000000000003,0,-0.011526086956521738
2,2020-06,BUS,0.5516,114,-0.08220000000000005,0,-0.0644097826086957
2,2020-07,BUS,0.5874,114,0.035800000000000054,0,0.03348369565217397
2,2020-08,BUS,0.5782,114,-0.009199999999999986,0,-0.008944086021505369
2,2020-09,BUS,0.6088,53,0.03059999999999996,-61,0.031620430107526847
2,2020-10,BUS,0.6174,53,0.008599999999999941,0,0.005838709677419295
2,2020-12,BUS,0.6305,53,0.0131,0,0.02490967741935484
2,2021-01,BUS,0.6627,53,0.032200000000000006,0,0.017891397849462365
2,2021-02,BUS,0.6722,53,0.009500000000000064,0,0.01482795698924738
2,2021-03,BUS,0.6472,53,-0.025000000000000022,0,-0.04118494623655916
20,2019-02,BUS,0.6873,46,-0.016599999999999948,0,-0.002832608695652118
20,2019-03,BUS,0.7717,46,0.08440000000000003,0,0.07050434782608699
20,2019-04,BUS,0.7632,46,-0.008500000000000063,0,0.025333695652173846
20,2019-05,BUS,0.7336,46,-0.02959999999999996,0,0.0003434782608696049
20,2019-06,BUS,0.7081,46,-0.025500000000000078,0,-0.026480434782608774
20,2019-07,BUS,0.7404,46,0.032299999999999995,0,-0.021489130434782615
20,2019-08,BUS,0.7537,46,0.01330000000000009,0,0.0187141304347827
20,2019-09,BUS,0.7622,46,0.008499999999999952,0,0.023834782608695607
20,2019-10,BUS,0.7589,46,-0.0032999999999999696,0,-0.017949999999999966
20,2019-11,BUS,0.7828,46,0.023900000000000032,0,0.031095652173913073
20,2019-12,BUS,0.7697,46,-0.0131,0,-0.04593152173913042
20,2020-01,BUS,0.8096,46,0.039899999999999936,0,0.027077173913043408
20,2020-02,BUS,0.8329,46,0.023299999999999987,0,0.03573956043956043
20,2020-03,BUS,0.8196,138,-0.013299999999999979,92,-0.049586956521739105
20,2020-04,BUS,0.7802,102,-0.03939999999999999,-36,-0.0177945652173913
20,2020-05,BUS,0.755,102,-0.0252,0,-0.020626086956521735
20,2020-06,BUS,0.7317,102,-0.023299999999999987,0,-0.00550978260869564
20,2020-07,BUS,0.6904,102,-0.0413,0,-0.04361630434782609
20,2020-08,BUS,0.729,102,0.03859999999999997,0,0.03885591397849458
20,2020-09,BUS,0.6882,46,-0.04079999999999995,-56,-0.03977956989247306
20,2020-10,BUS,0.6813,46,-0.006900000000000017,0,-0.009661290322580663
20,2020-12,BUS,0.6677,46,-0.013600000000000056,0,-0.0017903225806452164
20,2021-01,BUS,0.6758,46,0.008099999999999996,0,-0.006208602150537644
20,2021-02,BUS,0.6919,46,0.016100000000000003,0,0.02142795698924732
20,2021-03,BUS,0.712,46,0.020100000000000007,0,0.003915053763440864
21,2019-02,BUS,0.6839,61,0.014499999999999957,0,0.028267391304347786
21,2019-03,BUS,0.6924,61,0.008500000000000063,0,-0.0053956521739129855
21,2019-04,BUS,0.6834,61,-0.009000000000000008,0,0.0248336956521739
21,2019-05,BUS,0.6518,61,-0.03159999999999996,0,-0.0016565217391303969
21,2019-06,BUS,0.66,61,0.008199999999999985,0,0.007219565217391291
21,2019-07,BUS,0.6862,61,0.0262,0,-0.02758913043478261
21,2019-08,BUS,0.6705,61,-0.015700000000000047,0,-0.010285869565217438
21,2019-09,BUS,0.6069,61,-0.06359999999999999,0,-0.048265217391304335
21,2019-10,BUS,0.6249,61,0.018000000000000016,0,0.003350000000000018
21,2019-11,BUS,0.662,61,0.03710000000000002,0,0.04429565217391306
21,2019-12,BUS,0.7248,61,0.06279999999999997,0,0.029968478260869548
21,2020-01,BUS,0.727,61,0.0021999999999999797,0,-0.010622826086956546
21,2020-02,BUS,0.7472,61,0.020199999999999996,0,0.03263956043956044
21,2020-03,BUS,0.7693,183,0.02210000000000001,122,-0.014186956521739118
21,2020-04,BUS,0.7412,183,-0.028100000000000014,0,-0.0064945652173913244
21,2020-05,BUS,0.7372,183,-0.0040000000000000036,0,0.0005739130434782606
21,2020-06,BUS,0.6895,183,-0.047699999999999965,0,-0.029909782608695618
21,2020-07,BUS,0.715,183,0.025499999999999967,0,0.023183695652173885
21,2020-08,BUS,0.73,183,0.015000000000000013,0,0.01525591397849463
21,2020-09,BUS,0.6608,61,-0.06919999999999993,-122,-0.06817956989247305
21,2020-10,BUS,0.6898,61,0.028999999999999915,0,0.02623870967741927
21,2020-11,BUS,0.7147,61,0.024900000000000033,0,0.005089705882352975
21,2020-12,BUS,0.6995,61,-0.015199999999999991,0,-0.003390322580645151
21,2021-01,BUS,0.7219,61,0.022399999999999975,0,0.008091397849462336
21,2021-02,BUS,0.7144,61,-0.007499999999999951,0,-0.002172043010752635
21,2021-03,BUS,0.7333,61,0.018899999999999917,0,0.0027150537634407744
22,2019-02,BUS,0.778,50,-0.015100000000000002,0,-0.001332608695652172
22,2019-03,BUS,0.7777,50,-0.000300000000000078,0,-0.014195652173913127
22,2019-04,BUS,0.7597,50,-0.017999999999999905,0,0.015833695652174004
22,2019-05,BUS,0.7139,50,-0.04580000000000006,0,-0.0158565217391305
22,2019-06,BUS,0.6754,50,-0.03849999999999998,0,-0.039480434782608674
22,2019-07,BUS,0.6901,50,0.014700000000000046,0,-0.039089130434782564
22,2019-08,BUS,0.6576,50,-0.032500000000000084,0,-0.027085869565217476
22,2019-09,BUS,0.6497,50,-0.007899999999999907,0,0.007434782608695746
22,2019-10,BUS,0.6796,50,0.029899999999999927,0,0.015249999999999929
22,2019-11,BUS,0.7109,50,0.031299999999999994,0,0.038495652173913035
22,2019-12,BUS,0.6879,50,-0.02300000000000002,0,-0.05583152173913044
22,2020-01,BUS,0.7665,50,0.0786,0,0.06577717391304348
22,2020-02,BUS,0.7245,50,-0.041999999999999926,0,-0.02956043956043948
22,2020-03,BUS,0.7693,150,0.04479999999999995,100,0.008513043478260825
22,2020-04,BUS,0.7349,132,-0.034399999999999986,-18,-0.012794565217391297
22,2020-05,BUS,0.7148,132,-0.020100000000000007,0,-0.015526086956521742
22,2020-06,BUS,0.7958,132,0.08099999999999996,0,0.09879021739130431
22,2020-07,BUS,0.7377,132,-0.05809999999999993,0,-0.060416304347826015
22,2020-08,BUS,0.6846,132,-0.053100000000000036,0,-0.05284408602150542
22,2020-09,BUS,0.5983,50,-0.08629999999999993,-82,-0.08527956989247305
22,2020-10,BUS,0.6846,50,0.08629999999999993,0,0.08353870967741929
22,2020-11,BUS,0.7604,50,0.07579999999999998,0,0.05598970588235292
22,2020-12,BUS,0.7745,40,0.014100000000000001,-10,0.02590967741935484
22,2021-01,BUS,0.7781,40,0.0036000000000000476,0,-0.010708602150537592
22,2021-02,BUS,0.7787,40,0.0005999999999999339,0,0.00592795698924725
22,2021-03,BUS,0.8101,40,0.031400000000000095,0,0.015215053763440952
24,2019-02,BUS,0.7178,58,0.01100000000000001,0,0.02476739130434784
24,2019-03,BUS,0.6925,58,-0.02529999999999999,0,-0.039195652173913034
24,2019-04,BUS,0.6751,58,-0.01739999999999997,0,0.016433695652173938
24,2019-05,BUS,0.6442,58,-0.03090000000000004,0,-0.000956521739130474
24,2019-06,BUS,0.6298,58,-0.014399999999999968,0,-0.015380434782608664
24,2019-07,BUS,0.6571,58,0.02729999999999999,0,-0.02648913043478262
24,2019-08,BUS,0.681,58,0.023900000000000032,0,0.02931413043478264
24,2019-09,BUS,0.643,58,-0.038000000000000034,0,-0.02266521739130438
24,2019-10,BUS,0.6603,58,0.017299999999999982,0,0.002649999999999984
24,2019-11,BUS,0.6971,58,0.036800000000000055,0,0.043995652173913095
24,2019-12,BUS,0.6773,58,-0.01980000000000004,0,-0.05263152173913046
24,2020-01,BUS,0.6839,58,0.006599999999999939,0,-0.006222826086956587
24,2020-02,BUS,0.7184,58,0.034500000000000086,0,0.04693956043956053
24,2020-03,BUS,0.7503,174,0.03189999999999993,116,-0.004386956521739198
24,2020-04,BUS,0.7782,96,0.027900000000000036,-78,0.04950543478260873
24,2020-05,BUS,0.7216,96,-0.056599999999999984,0,-0.05202608695652172
24,2020-06,BUS,0.7458,96,0.0242,0,0.041990217391304346
24,2020-07,BUS,0.7922,96,0.0464,0,0.04408369565217391
24,2020-08,BUS,0.6651,96,-0.1271,0,-0.12684408602150538
24,2020-09,BUS,0.685,58,0.01990000000000003,-38,0.02092043010752691
24,2020-10,BUS,0.6971,58,0.0121,0,0.009338709677419354
24,2020-11,BUS,0.7155,60,0.018399999999999972,2,-0.001410294117647086
24,2020-12,BUS,0.7254,60,0.00990000000000002,0,0.02170967741935486
24,2021-01,BUS,0.7563,60,0.030899999999999928,0,0.016591397849462286
24,2021-02,BUS,0.7536,60,-0.0026999999999999247,0,0.0026279569892473913
24,2021-03,BUS,0.7278,60,-0.025800000000000045,0,-0.041984946236559184
26,2019-02,BUS,0.7717,70,-0.006199999999999983,0,0.007567391304347847
26,2019-03,BUS,0.7935,70,0.02179999999999993,0,0.007904347826086882
26,2019-04,BUS,0.7579,70,-0.035599999999999965,0,-0.001766304347826056
26,2019-05,BUS,0.7571,70,-0.0008000000000000229,0,0.02914347826086954
26,2019-06,BUS,0.7341,70,-0.02300000000000002,0,-0.023980434782608716
26,2019-07,BUS,0.8165,70,0.08240000000000003,0,0.02861086956521742
26,2019-08,BUS,0.848,70,0.03149999999999997,0,0.03691413043478258
26,2019-09,BUS,0.7841,70,-0.06389999999999996,0,-0.0485652173913043
26,2019-10,BUS,0.8118,70,0.027699999999999947,0,0.013049999999999949
26,2019-11,BUS,0.8327,70,0.02090000000000003,0,0.02809565217391307
26,2019-12,BUS,0.8526,70,0.01990000000000003,0,-0.01293152173913039
26,2020-01,BUS,0.8704,70,0.017799999999999927,0,0.004977173913043401
26,2020-02,BUS,0.8748,70,0.0044000000000000705,0,0.016839560439560516
26,2020-03,BUS,0.8622,210,-0.012600000000000056,140,-0.04888695652173918
26,2020-04,BUS,0.8232,144,-0.038999999999999924,-66,-0.017394565217391234
26,2020-05,BUS,0.8176,144,-0.005600000000000049,0,-0.0010260869565217852
26,2020-06,BUS,0.8424,144,0.024800000000000044,0,0.04259021739130439
26,2020-07,BUS,0.8681,144,0.025699999999999945,0,0.023383695652173863
26,2020-08,BUS,0.8255,144,-0.04259999999999997,0,-0.042344086021505356
26,2020-09,BUS,0.8461,70,0.02059999999999995,-74,0.021620430107526834
26,2020-10,BUS,0.8429,70,-0.0031999999999999806,0,-0.0059612903225806264
26,2020-12,BUS,0.8229,62,-0.020000000000000018,-8,-0.008190322580645178
26,2021-01,BUS,0.8329,62,0.010000000000000009,0,-0.004308602150537631
26,2021-02,BUS,0.8332,62,0.000300000000000078,0,0.005627956989247394
26,2021-03,BUS,0.8518,62,0.01859999999999995,0,0.0024150537634408074
27,2019-02,BUS,0.7911,66,0.0030000000000000027,0,0.01676739130434783
27,2019-03,BUS,0.7964,66,0.005299999999999971,0,-0.008595652173913077
27,2019-04,BUS,0.7628,66,-0.03359999999999996,0,0.00023369565217394583
27,2019-05,BUS,0.7376,66,-0.0252,0,0.004743478260869564
27,2019-06,BUS,0.7153,66,-0.022299999999999986,0,-0.023280434782608682
27,2019-07,BUS,0.7795,66,0.06419999999999992,0,0.010410869565217314
27,2019-08,BUS,0.7852,66,0.005700000000000038,0,0.011114130434782647
27,2019-09,BUS,0.7273,66,-0.05790000000000006,0,-0.04256521739130441
27,2019-10,BUS,0.7614,66,0.03410000000000002,0,0.019450000000000023
27,2019-11,BUS,0.8042,66,0.04280000000000006,0,0.0499956521739131
27,2019-12,BUS,0.8359,66,0.03169999999999995,0,-0.0011315217391304686
27,2020-01,BUS,0.8488,66,0.012900000000000023,0,0.00007717391304349654
27,2020-02,BUS,0.8619,66,0.0131,0,0.025539560439560446
27,2020-03,BUS,0.8424,198,-0.019499999999999962,132,-0.05578695652173909
27,2020-04,BUS,0.7892,144,-0.053200000000000025,-54,-0.03159456521739133
27,2020-05,BUS,0.7991,144,0.00990000000000002,0,0.014473913043478285
27,2020-06,BUS,0.7888,144,-0.010300000000000087,0,0.00749021739130426
27,2020-07,BUS,0.8327,144,0.04390000000000005,0,0.041583695652173965
27,2020-08,BUS,0.8182,144,-0.014499999999999957,0,-0.01424408602150534
27,2020-09,BUS,0.8187,66,0.0004999999999999449,-78,0.0015204301075268283
27,2020-10,BUS,0.8261,66,0.007399999999999962,0,0.004638709677419316
27,2020-11,BUS,0.8175,66,-0.008599999999999941,0,-0.028410294117647
27,2020-12,BUS,0.7735,60,-0.04400000000000004,-6,-0.0321903225806452
27,2021-01,BUS,0.7991,60,0.025600000000000067,0,0.011291397849462427
27,2021-02,BUS,0.832,60,0.03289999999999993,0,0.03822795698924725
27,2021-03,BUS,0.8682,60,0.03620000000000001,0,0.020015053763440867
28X,2019-02,BUS,0.6209,80,0.006000000000000005,0,0.019767391304347834
28X,2019-03,BUS,0.6629,80,0.04200000000000004,0,0.02810434782608699
28X,2019-04,BUS,0.6341,80,-0.028800000000000048,0,0.005033695652173861
28X,2019-05,BUS,0.6342,80,0.00009999999999998899,0,0.030043478260869554
28X,2019-06,BUS,0.6204,80,-0.013800000000000034,0,-0.01478043478260873
28X,2019-07,BUS,0.5947,80,-0.025699999999999945,0,-0.07948913043478256
28X,2019-08,BUS,0.5617,80,-0.03300000000000003,0,-0.02758586956521742
28X,2019-09,BUS,0.5404,80,-0.021299999999999986,0,-0.005965217391304333
28X,2019-10,BUS,0.5425,80,0.0020999999999999908,0,-0.012550000000000007
28X,2019-11,BUS,0.5497,80,0.007199999999999984,0,0.014395652173913026
28X,2019-12,BUS,0.6316,80,0.08190000000000008,0,0.049068478260869665
28X,2020-01,BUS,0.6764,80,0.04479999999999995,0,0.03197717391304342
28X,2020-02,BUS,0.6579,80,-0.01849999999999996,0,-0.006060439560439517
28X,2020-03,BUS,0.6849,240,0.026999999999999913,160,-0.009286956521739213
28X,2020-04,BUS,0.671,240,-0.013899999999999912,0,0.007705434782608777
28X,2020-05,BUS,0.7073,240,0.0363,0,0.04087391304347826
28X,2020-06,BUS,0.6752,240,-0.03210000000000002,0,-0.01430978260869567
28X,2020-07,BUS,0.6958,240,0.02059999999999995,0,0.01828369565217387
28X,2020-08,BUS,0.6951,240,-0.0006999999999999229,0,-0.00044408602150530595
28X,2020-09,BUS,0.6649,80,-0.030200000000000005,-160,-0.029179569892473122
28X,2020-10,BUS,0.6697,80,0.0047999999999999154,0,0.002038709677419269
28X,2020-11,BUS,0.6688,80,-0.0009000000000000119,0,-0.02071029411764707
28X,2020-12,BUS,0.6595,80,-0.009299999999999975,0,0.002509677419354865
28X,2021-01,BUS,0.6792,80,0.01970000000000005,0,0.005391397849462411
28X,2021-02,BUS,0.6444,80,-0.03480000000000005,0,-0.029472043010752735
28X,2021-03,BUS,0.6448,80,0.00040000000000006697,0,-0.015784946236559075
29,2019-02,BUS,0.6525,44,-0.015100000000000002,0,-0.001332608695652172
29,2019-03,BUS,0.6375,44,-0.015000000000000013,0,-0.028895652173913062
29,2019-04,BUS,0.6034,44,-0.03409999999999991,0,-0.0002663043478259991
29,2019-05,BUS,0.575,44,-0.028400000000000092,0,0.0015434782608694728
29,2019-06,BUS,0.5854,44,0.010400000000000076,0,0.00941956521739138
29,2019-07,BUS,0.5968,44,0.011399999999999966,0,-0.042389130434782644
29,2019-08,BUS,0.6393,44,0.04249999999999998,0,0.04791413043478259
29,2019-09,BUS,0.5706,44,-0.06869999999999998,0,-0.05336521739130433
29,2019-10,BUS,0.5737,44,0.0030999999999999917,0,-0.011550000000000006
29,2019-11,BUS,0.5421,44,-0.03159999999999996,0,-0.02440434782608692
29,2019-12,BUS,0.5213,44,-0.02080000000000004,0,-0.05363152173913046
29,2020-01,BUS,0.5502,44,0.028900000000000037,0,0.01607717391304351
29,2020-02,BUS,0.5352,44,-0.015000000000000013,0,-0.002560439560439569
29,2020-03,BUS,0.6178,132,0.0826,88,0.04631304347826088
29,2020-04,BUS,0.6272,102,0.009399999999999964,-30,0.031005434782608653
29,2020-05,BUS,0.6212,102,-0.006000000000000005,0,-0.0014260869565217412
29,2020-06,BUS,0.6415,102,0.020299999999999985,0,0.03809021739130433
29,2020-07,BUS,0.7303,102,0.08879999999999999,0,0.08648369565217391
29,2020-08,BUS,0.5437,102,-0.1866,0,-0.18634408602150537
29,2020-09,BUS,0.561,44,0.017300000000000093,-58,0.018320430107526976
29,2020-10,BUS,0.6156,44,0.05459999999999998,0,0.05183870967741933
29,2020-11,BUS,0.6689,44,0.053300000000000014,0,0.033489705882352956
29,2020-12,BUS,0.5969,44,-0.07200000000000006,0,-0.060190322580645224
29,2021-01,BUS,0.654,44,0.05710000000000004,0,0.0427913978494624
29,2021-02,BUS,0.6052,44,-0.048800000000000066,0,-0.04347204301075275
29,2021-03,BUS,0.6285,44,0.023299999999999987,0,0.007115053763440845
31,2019-02,BUS,0.7214,68,0.0006000000000000449,0,0.014367391304347875
