geoid,n_stops,n_signalized,n_nearside,n_signal_classified,use_total,use_signalized,use_classified,use_nearside,median_household_income,population,households_total,households_zero_vehicle,pop_black_nh,signalized_share,nearside_share,rw_signalized_share,rw_nearside_share,zero_vehicle_share,black_share
42003488500,30,11,9,11,149.85908929000001,73.499999215,73.499999215,61.902272120000006,58371.0,2797,1269,96,87,0.36666666666666664,0.8181818181818182,0.49046073590348854,0.8422077929405867,0.07565011820330969,0.03110475509474437
42003523100,47,3,2,3,221.000000515,40.48863655,40.48863655,26.04318205,58471.0,3829,1534,170,2946,0.06382978723404255,0.6666666666666666,0.18320649979931516,0.6432220066941226,0.11082138200782268,0.7693914860276835
42003416000,4,0,0,0,12.55681842,0.0,0.0,0.0,58654.0,1475,744,36,0,0.0,,0.0,,0.04838709677419355,0.0
42003180700,15,1,1,1,109.09545827,9.924999999999999,9.924999999999999,9.924999999999999,58811.0,2259,1019,137,523,0.06666666666666667,1.0,0.09097537292007747,1.0,0.13444553483807656,0.23151837096060204
42003523502,27,2,2,2,61.556817995,19.813636600000002,19.813636600000002,19.813636600000002,58854.0,1446,763,105,420,0.07407407407407407,1.0,0.3218755817041969,1.0,0.13761467889908258,0.29045643153526973
42003565200,43,7,5,7,939.563639985,334.40455285,334.40455285,219.77045785,59229.0,3011,1515,618,1731,0.16279069767441862,0.7142857142857143,0.35591474448217125,0.6571993592102195,0.4079207920792079,0.5748920624377283
42003485000,17,2,2,2,146.097733565,30.563637274999998,30.563637274999998,30.563637274999998,59242.0,1232,568,83,279,0.11764705882352941,1.0,0.20919994122565908,1.0,0.14612676056338028,0.22646103896103897
42003427000,11,1,1,1,196.9340909090909,118.77272727272728,118.77272727272728,118.77272727272728,59250.0,3377,1631,365,262,0.09090909090909091,1.0,0.6031090235542579,1.0,0.22378908645003065,0.0775836541308854
42003270300,21,4,4,4,390.37499015,180.68863349999998,180.68863349999998,180.68863349999998,59398.0,2213,934,341,1063,0.19047619047619047,1.0,0.46285914328315736,1.0,0.36509635974304067,0.48034342521464074
42003432400,18,4,3,4,361.4522727272727,104.00227272727273,104.00227272727273,89.89772727272725,59435.0,2452,1255,203,479,0.2222222222222222,0.75,0.28773445507076884,0.8643823343021348,0.16175298804780877,0.19535073409461665
42003435000,28,4,4,4,161.1840909090909,46.73409090909091,46.73409090909091,46.73409090909091,59611.0,2524,1103,45,203,0.14285714285714285,1.0,0.2899423301983898,1.0,0.04079782411604715,0.08042789223454834
42003562700,38,21,17,21,2559.12499014,1675.799999415,1675.799999415,1517.57499512,59634.0,1867,1304,284,318,0.5526315789473685,0.8095238095238095,0.6548331972340762,0.9055824058060423,0.21779141104294478,0.17032672737011248
42003080200,3,3,3,3,263.1795495,263.1795495,263.1795495,263.1795495,60052.0,1867,1011,224,126,1.0,1.0,1.0,1.0,0.2215628090999011,0.06748794858061061
42003191600,8,3,2,3,26.727272569999997,16.120454045,16.120454045,11.838636,60109.0,4076,1822,194,851,0.375,0.6666666666666666,0.6031462433280375,0.7343860146217116,0.10647639956092206,0.20878312070657506
42003477300,45,8,6,8,551.12272161,96.115908575,96.115908575,85.64318072500001,60125.0,6518,2973,469,608,0.17777777777777778,0.75,0.17440019220077826,0.8910406403553055,0.1577531113353515,0.09328014728444307
42003040400,9,7,7,7,3330.46592885,2459.588661,2459.588661,2459.588661,60329.0,1629,999,339,61,0.7777777777777778,1.0,0.738511881984419,1.0,0.33933933933933935,0.0374462860650706
42003101900,25,5,5,5,297.7204509,155.3227245,155.3227245,155.3227245,60457.0,2698,1131,172,1718,0.2,1.0,0.5217066010429047,1.0,0.15207780725022105,0.636767976278725
42003431100,22,6,5,6,676.8727272727273,378.2954545454545,378.2954545454545,297.6522727272727,60559.0,3244,1717,327,319,0.2727272727272727,0.8333333333333334,0.558887127968196,0.7868248723340343,0.1904484566103669,0.09833538840937114
42003472200,6,2,2,2,82.17272727272726,42.44090909090906,42.44090909090906,42.44090909090906,60625.0,2325,1245,170,124,0.3333333333333333,1.0,0.5164841243500384,1.0,0.13654618473895583,0.05333333333333334
42003465600,26,6,5,6,827.715909090909,39.53409090909091,39.53409090909091,38.393181818181816,60921.0,2479,1330,322,399,0.23076923076923078,0.8333333333333334,0.04776287428438062,0.9711411325093418,0.24210526315789474,0.1609519967728923
42003507000,4,2,2,2,37.47045454545453,36.993181818181796,36.993181818181796,36.993181818181796,60988.0,2074,1012,140,169,0.5,1.0,0.9872626918177957,1.0,0.1383399209486166,0.08148505303760849
42003520002,1,0,0,0,1.3818183999999998,0.0,0.0,0.0,61375.0,3196,1577,58,824,0.0,,0.0,,0.03677869372225745,0.25782227784730916
42003270100,25,8,6,8,613.868192795,378.45455560000005,378.45455560000005,316.3159211,61481.0,2459,1256,177,397,0.32,0.75,0.6165078432828726,0.8358095216967709,0.1409235668789809,0.16144774298495324
42003111300,20,10,9,10,1083.16363055,686.6386283,686.6386283,639.8068133,62250.0,2785,1284,345,547,0.5,0.9,0.6339195749688754,0.9317955427064342,0.26869158878504673,0.1964093357271095
42003111400,8,6,6,6,215.64999335,145.55908585,145.55908585,145.55908585,62315.0,1302,620,182,693,0.75,1.0,0.6749783924813648,1.0,0.29354838709677417,0.532258064516129
42003100500,11,1,1,1,131.615911345,17.972729,17.972729,17.972729,62411.0,2023,894,190,1276,0.09090909090909091,1.0,0.13655437869429587,1.0,0.21252796420581654,0.6307464162135442
42003140200,17,9,8,9,1491.443176015,1118.07953614,1118.07953614,1087.93408134,62593.0,2468,870,240,46,0.5294117647058824,0.8888888888888888,0.7496628461081611,0.9730381839345055,0.27586206896551724,0.018638573743922204
42003060500,23,5,3,5,414.925006115,90.1318189,90.1318189,58.631819899999996,62841.0,1203,617,99,98,0.21739130434782608,0.6,0.21722435999680192,0.650511890424082,0.16045380875202594,0.08146300914380715
42003080900,21,14,14,14,831.3954593999999,470.7681914,470.7681914,470.7681914,62852.0,2034,1101,241,87,0.6666666666666666,1.0,0.5662385884807973,1.0,0.21889191643960038,0.04277286135693215
42003080400,30,20,17,20,1833.6727245499999,1433.63635955,1433.63635955,1205.70681455,62868.0,1650,920,248,84,0.6666666666666666,0.85,0.7818387329188351,0.8410129992297739,0.26956521739130435,0.05090909090909091
42003404000,20,6,3,6,47.634090909090915,17.615909090909092,17.615909090909092,8.42045454545455,63000.0,1438,642,42,42,0.3,0.5,0.36981726227396344,0.4780028383434398,0.06542056074766354,0.02920723226703755
42003281500,10,1,1,1,142.86591428318184,94.93409700000001,94.93409700000001,94.93409700000001,63056.0,1480,558,90,501,0.1,1.0,0.6644978788420188,1.0,0.16129032258064516,0.3385135135135135
42003080600,16,10,9,10,629.44088685,523.23861655,523.23861655,500.48634204999996,63192.0,1892,1089,224,39,0.625,0.9,0.8312752277160084,0.9565164462630487,0.2056932966023875,0.02061310782241015
42003457100,8,6,5,6,91.6727272727273,63.73181818181821,63.73181818181821,57.409090909090935,63295.0,1433,692,69,44,0.75,0.8333333333333334,0.6952102340341135,0.9007916696383995,0.09971098265895954,0.030704815073272853
42003523701,4,0,0,0,2.04545455,0.0,0.0,0.0,63371.0,3812,1794,149,258,0.0,,0.0,,0.08305462653288741,0.0676810073452256
42003471000,10,4,3,4,89.99545454545454,36.977272727272734,36.977272727272734,24.54318181818182,63500.0,1254,658,62,10,0.4,0.75,0.4108793373402698,0.6637369391518131,0.09422492401215805,0.007974481658692184
42003521302,17,5,4,5,102.14318181818183,88.0659090909091,88.0659090909091,88.0659090909091,63524.0,4210,2015,142,549,0.29411764705882354,0.8,0.8621809848029727,1.0,0.07047146401985112,0.1304038004750594
42003191900,15,4,4,4,487.4659188786364,292.534094,292.534094,292.534094,64000.0,2159,1044,100,60,0.26666666666666666,1.0,0.6001118902280258,1.0,0.09578544061302682,0.02779064381658175
42003470600,16,3,2,3,96.42045332000001,18.713636400000002,18.713636400000002,16.9772728,64171.0,3114,1473,117,66,0.1875,0.6666666666666666,0.19408367992103526,0.9072139928934388,0.07942973523421588,0.02119460500963391
42003523501,26,6,5,6,192.84318139,98.872726325,98.872726325,57.956815025000004,64219.0,4090,1729,61,1989,0.23076923076923078,0.8333333333333334,0.5127105123050366,0.5861759575081688,0.035280508964719494,0.4863080684596577
42003523600,7,0,0,0,15.497726924999998,0.0,0.0,0.0,64545.0,4912,2134,174,1644,0.0,,0.0,,0.08153701968134958,0.3346905537459283
42003564500,5,0,0,0,8.986363636363631,0.0,0.0,0.0,64709.0,3079,1173,62,1,0.0,,0.0,,0.05285592497868713,0.0003247807729782397
42003563100,23,1,1,1,293.34545735,62.90909,62.90909,62.90909,64800.0,3491,1628,56,151,0.043478260869565216,1.0,0.21445394303461504,1.0,0.0343980343980344,0.04325408192494987
42003448000,20,0,0,0,183.575,0.0,0.0,0.0,65417.0,1125,570,91,33,0.0,,0.0,,0.15964912280701754,0.029333333333333333
42003525200,12,0,0,0,97.670452775,0.0,0.0,0.0,65464.0,2565,1353,164,26,0.0,,0.0,,0.12121212121212122,0.0101364522417154
42003468800,6,5,3,5,832.186363636364,524.9318181818184,524.9318181818184,517.2522727272728,65653.0,2522,1287,210,176,0.8333333333333334,0.6,0.6307863732446294,0.985370394423518,0.16317016317016317,0.06978588421887391
42003151700,51,6,6,6,1620.70000173,434.38637115,434.38637115,434.38637115,66467.0,4919,2578,487,488,0.11764705882352941,1.0,0.268023922185672,1.0,0.18890612878200155,0.09920715592600123
42003320400,2,2,1,2,20.675000195,20.675000195,20.675000195,0.79545457,66691.0,1846,904,69,89,1.0,0.5,1.0,0.03847422309540636,0.07632743362831858,0.048212351029252434
42003523800,26,2,2,2,119.652271525,19.627271200000003,19.627271200000003,19.627271200000003,67314.0,4604,2208,304,981,0.07692307692307693,1.0,0.1640359263543033,1.0,0.13768115942028986,0.2130755864465682
42003521200,45,9,9,9,541.1477293954545,39.63409114545455,39.63409114545455,39.63409114545455,67813.0,4194,2032,157,423,0.2,1.0,0.07324079727680266,1.0,0.07726377952755906,0.10085836909871244
42003464300,29,1,1,1,703.2704539863638,8.743181818181819,8.743181818181819,8.743181818181819,67879.0,3351,1500,279,365,0.034482758620689655,1.0,0.012432175656779898,1.0,0.186,0.10892270963891376
42003431400,10,0,0,0,117.52954545454543,0.0,0.0,0.0,68273.0,1848,895,44,125,0.0,,0.0,,0.049162011173184354,0.06764069264069264
42003417100,10,4,1,4,105.977272675,53.702273875,53.702273875,15.840909275,68284.0,2131,1050,76,0,0.4,0.25,0.5067338734002762,0.29497650903706724,0.07238095238095238,0.0
42003090300,22,12,12,12,1056.0477293000001,743.0704581,743.0704581,743.0704581,68289.0,1473,834,175,77,0.5454545454545454,1.0,0.7036334035702565,1.0,0.20983213429256595,0.05227427019687712
42003520001,18,6,5,6,169.44772873,55.581817064999996,55.581817064999996,41.86590802,68304.0,3107,1574,137,889,0.3333333333333333,0.8333333333333334,0.3280174805621899,0.7532302870026727,0.08703939008894536,0.286128097843579
42003170200,25,14,14,14,2926.48182205,2224.0568184,2224.0568184,2224.0568184,68611.0,3882,2094,196,771,0.56,1.0,0.7599762970138828,1.0,0.0936007640878701,0.19860896445131376
42003070500,17,5,4,5,2147.33409101,302.7977235,302.7977235,205.7454535,68957.0,2996,1667,300,96,0.29411764705882354,0.8,0.14101099813377382,0.679481507066218,0.1799640071985603,0.03204272363150868
42003488300,9,2,1,2,20.809088945,17.31136195,17.31136195,0.1659091,69000.0,1979,866,65,10,0.2222222222222222,0.5,0.8319134968260861,0.009583827111881282,0.07505773672055427,0.005053057099545225
42003480300,25,0,0,0,76.04318181818182,0.0,0.0,0.0,69286.0,3680,1570,29,106,0.0,,0.0,,0.018471337579617834,0.028804347826086957
42003563000,34,0,0,0,351.520454525,0.0,0.0,0.0,69327.0,3361,1298,126,1298,0.0,,0.0,,0.0970724191063174,0.38619458494495684
42003488100,7,0,0,0,19.140909265,0.0,0.0,0.0,69375.0,2001,901,83,187,0.0,,0.0,,0.09211986681465038,0.09345327336331834
42003468700,9,4,3,4,305.2522727272728,75.30227272727276,75.30227272727276,52.818181818181834,69444.0,1740,792,44,107,0.4444444444444444,0.75,0.24668865543403004,0.7014155071982614,0.05555555555555555,0.06149425287356322
42003418000,12,3,1,3,97.5136363636364,43.72954545454548,43.72954545454548,6.586363636363635,70132.0,1638,760,27,3,0.25,0.3333333333333333,0.4484454388663591,0.15061587235590654,0.035526315789473684,0.0018315018315018315
42003241300,58,3,2,3,394.81590797863635,61.490907,61.490907,43.809090999999995,70218.0,3458,1765,343,460,0.05172413793103448,0.6666666666666666,0.1557457684894685,0.7124482811743206,0.1943342776203966,0.13302486986697512
42003202300,13,7,6,7,67.26136179,58.536361545,58.536361545,46.418180045,70295.0,3677,1797,74,579,0.5384615384615384,0.8571428571428571,0.870282135050421,0.7929802744797503,0.041179744017807454,0.15746532499320098
42003470300,53,5,5,5,261.365910075,11.475000095,11.475000095,11.475000095,70385.0,4008,1814,168,61,0.09433962264150944,1.0,0.04390396625063767,1.0,0.0926130099228225,0.015219560878243513
42003419000,29,12,10,12,459.40454545454554,183.5204545454546,183.5204545454546,158.0704545454546,70569.0,3108,1519,75,80,0.41379310344827586,0.8333333333333334,0.3994746163512057,0.8613233600416104,0.04937458854509546,0.02574002574002574
42003191800,13,3,3,3,290.8977287,159.82272650000002,159.82272650000002,159.82272650000002,71058.0,5106,2478,343,227,0.23076923076923078,1.0,0.5494120810576133,1.0,0.1384180790960452,0.04445750097924011
42003430100,17,0,0,0,108.0249999,0.0,0.0,0.0,71136.0,2052,960,122,52,0.0,,0.0,,0.12708333333333333,0.025341130604288498
42003191400,21,2,1,2,217.09317805,24.545453,24.545453,16.704544,71295.0,2429,1473,345,163,0.09523809523809523,0.5,0.11306413780697794,0.6805555391460895,0.23421588594704684,0.06710580485796624
42003563900,9,8,5,8,374.16363636363644,347.6136363636365,347.6136363636365,251.47954545454553,71716.0,3917,1980,134,757,0.8888888888888888,0.625,0.9290417415812238,0.7234455704478587,0.06767676767676768,0.19326014807250447
42003429100,22,7,6,7,113.486363275,24.66590855,24.66590855,15.806817550000002,73220.0,2532,1173,47,172,0.3181818181818182,0.8571428571428571,0.21734689383102007,0.6408366234699269,0.040068201193520885,0.0679304897314376
42003320700,11,2,2,2,231.122724055,2.0113636,2.0113636,2.0113636,73314.0,1880,722,58,37,0.18181818181818182,1.0,0.008702578287028835,1.0,0.08033240997229917,0.019680851063829788
42003472100,2,1,0,1,55.545454545454575,50.21818181818185,50.21818181818185,0.0,73383.0,2157,1157,114,36,0.5,0.0,0.9040916530278232,0.0,0.09853068280034573,0.016689847009735744
42003413500,54,7,5,7,168.0159090909091,88.87272727272727,88.87272727272727,74.15454545454546,74259.0,6879,3250,75,335,0.12962962962962962,0.7142857142857143,0.5289542386408214,0.8343903436988543,0.023076923076923078,0.04869893879924408
42003482500,4,0,0,0,213.04772371500002,0.0,0.0,0.0,74545.0,1747,808,55,152,0.0,,0.0,,0.06806930693069307,0.08700629650829994
42003523300,24,6,5,6,330.852272525,159.96363682,159.96363682,156.10454577500002,74740.0,3926,1707,133,1566,0.25,0.8333333333333334,0.48348961184152894,0.9758751981280442,0.07791446983011131,0.3988792664289353
42003521500,39,4,4,4,776.4795458977269,221.8227272727271,221.8227272727271,221.8227272727271,74800.0,4157,1871,124,199,0.10256410256410256,1.0,0.28567748943890947,1.0,0.06627471940138963,0.04787106086119798
42003521301,19,6,6,6,117.94318232727272,0.0,0.0,0.0,75233.0,4311,1976,206,679,0.3157894736842105,1.0,0.0,,0.10425101214574899,0.1575040593829738
42003090200,8,6,6,6,533.743179,480.42272615,480.42272615,480.42272615,75521.0,2657,1419,330,38,0.75,1.0,0.9001009194161523,1.0,0.23255813953488372,0.014301844185171246
42003460001,38,1,1,1,70.67272727272729,7.2636363636363654,7.2636363636363654,7.2636363636363654,75598.0,4883,2153,294,252,0.02631578947368421,1.0,0.10277849241059944,1.0,0.13655364607524384,0.05160761826745853
42003192000,7,3,3,3,71.05909365,54.95000225,54.95000225,54.95000225,75735.0,3571,1474,243,489,0.42857142857142855,1.0,0.7733000721998373,1.0,0.16485753052917232,0.13693643237188463
42003428200,32,0,0,0,26.777273165,0.0,0.0,0.0,75795.0,2028,944,58,66,0.0,,0.0,,0.0614406779661017,0.03254437869822485
42003101100,25,15,15,15,696.059102015,504.490918405,504.490918405,504.490918405,76000.0,2537,1138,116,254,0.6,1.0,0.7247817275064212,1.0,0.10193321616871705,0.10011824990145841
42003473200,7,2,1,2,54.327270785,9.159091045,9.159091045,5.8977275,76625.0,3085,1495,246,62,0.2857142857142857,0.5,0.16859103931885466,0.6439206107924436,0.1645484949832776,0.020097244732576985
42003472300,2,2,1,2,74.80454545454546,74.80454545454546,74.80454545454546,50.515909090909105,76635.0,1847,955,132,82,1.0,0.5,1.0,0.675305341192198,0.1382198952879581,0.04439631835408771
42003401100,24,7,6,7,9.947727272727272,5.218181818181818,5.218181818181818,3.9477272727272723,76667.0,4449,2026,83,7,0.2916666666666667,0.8571428571428571,0.5245602010509481,0.7565331010452961,0.04096742349457058,0.001573387278040009
42003191500,35,0,0,0,956.675006435,0.0,0.0,0.0,77155.0,1995,944,88,96,0.0,,0.0,,0.09322033898305085,0.0481203007518797
42003980700,10,3,3,3,1253.56820634,129.820453665,129.820453665,129.820453665,77411.0,47,39,0,0,0.3,1.0,0.1035607420548997,1.0,0.0,0.0
42003445500,27,5,4,5,257.58636734000004,81.4863649,81.4863649,72.9068194,77454.0,3873,1663,237,269,0.18518518518518517,0.8,0.3163457978831714,0.8947118881725942,0.14251352976548406,0.0694552026852569
42003429600,10,0,0,0,58.64090872,0.0,0.0,0.0,77953.0,3601,1577,62,169,0.0,,0.0,,0.039315155358275206,0.04693140794223827
42003070300,10,6,6,6,691.802267725,348.484084625,348.484084625,348.484084625,78602.0,2278,1068,317,206,0.6,1.0,0.5037336546626163,1.0,0.29681647940074907,0.09043020193151888
42003430200,30,2,2,2,660.94999782,55.2363633,55.2363633,55.2363633,78718.0,4608,1846,118,144,0.06666666666666667,1.0,0.08357116798878152,1.0,0.06392199349945829,0.03125
42003191100,12,0,0,0,66.89545271,0.0,0.0,0.0,79133.0,2276,1284,110,0,0.0,,0.0,,0.08566978193146417,0.0
42003515401,18,1,1,1,317.95454881,43.50227050000001,43.50227050000001,43.50227050000001,79297.0,2171,1026,39,209,0.05555555555555555,1.0,0.13681914809149545,1.0,0.038011695906432746,0.09626900046061723
42003477200,35,4,3,4,130.01590809,8.63409095,8.63409095,6.02272745,79306.0,4489,2112,159,22,0.11428571428571428,0.75,0.06640795789407003,0.6975520045917515,0.07528409090909091,0.004900868790376476
42003260700,14,3,2,3,338.2181819,136.4568195,136.4568195,126.000001,79310.0,1618,647,74,325,0.21428571428571427,0.6666666666666666,0.4034579653093452,0.9233690295705596,0.1143740340030912,0.20086526576019778
42003428100,15,0,0,0,18.69545462,0.0,0.0,0.0,79500.0,1200,546,13,5,0.0,,0.0,,0.023809523809523808,0.004166666666666667
42003310200,25,6,5,6,167.802274775,94.01136425,94.01136425,65.47045325,79600.0,3272,1386,101,124,0.24,0.8333333333333334,0.5602508331669308,0.6964099901358468,0.07287157287157287,0.037897310513447434
42003401300,10,4,4,4,15.025,8.093181818181815,8.093181818181815,8.093181818181815,80458.0,2845,1097,45,56,0.4,1.0,0.5386477083648462,1.0,0.04102096627164995,0.01968365553602812
42003459101,7,0,0,0,49.881820489999996,0.0,0.0,0.0,80550.0,1706,685,42,107,0.0,,0.0,,0.061313868613138686,0.0627198124267292
42003101800,13,1,1,1,105.109089275,22.00227225,22.00227225,22.00227225,81406.0,2532,1308,74,341,0.07692307692307693,1.0,0.209327969652889,1.0,0.05657492354740061,0.13467614533965244
42003090100,7,4,4,4,364.4204483,285.03181374999997,285.03181374999997,285.03181374999997,81681.0,2073,1251,225,205,0.5714285714285714,1.0,0.782150988177685,1.0,0.17985611510791366,0.09889049686444766
42003190300,19,2,2,2,128.927269665,26.354546049999996,26.354546049999996,26.354546049999996,81953.0,1913,1151,54,13,0.10526315789473684,1.0,0.20441405544753025,1.0,0.04691572545612511,0.006795608991113434
42003480102,19,0,0,0,40.570454545454545,0.0,0.0,0.0,82396.0,3110,1239,74,94,0.0,,0.0,,0.05972558514931396,0.03022508038585209
42003489002,4,4,4,4,37.48863595,37.48863595,37.48863595,37.48863595,82482.0,3620,1577,136,176,1.0,1.0,1.0,1.0,0.08623969562460368,0.04861878453038674
42003488600,53,2,2,2,1218.618184455,3.672727275,3.672727275,3.672727275,83603.0,5041,2039,143,668,0.03773584905660377,1.0,0.0030138457819276236,1.0,0.07013241785188817,0.13251339020035707
42003101400,36,2,2,2,509.888634105,61.361366200000006,61.361366200000006,61.361366200000006,83796.0,3301,1515,244,183,0.05555555555555555,1.0,0.12034268288350201,1.0,0.16105610561056105,0.05543774613753408
42003480200,11,3,2,3,141.99318181818185,83.35909090909092,83.35909090909092,75.17500000000003,83942.0,3758,1507,19,138,0.2727272727272727,0.6666666666666666,0.5870640395665605,0.901821255248378,0.012607830126078301,0.036721660457690264
42003426400,26,3,3,3,122.02272703999999,22.3795452,22.3795452,22.3795452,85435.0,4203,1968,62,32,0.11538461538461539,1.0,0.18340472912610625,1.0,0.031504065040650404,0.0076136093266714255
42003526201,6,0,0,0,11.318181974999998,0.0,0.0,0.0,85903.0,3633,1365,74,24,0.0,,0.0,,0.054212454212454214,0.006606110652353427
42003070600,13,9,8,9,1038.236373095,745.05682755,745.05682755,646.60682755,85909.0,2215,1322,264,16,0.6923076923076923,0.8888888888888888,0.7176177283492515,0.8678624282610268,0.19969742813918306,0.007223476297968397
42003452000,1,0,0,0,0.0,0.0,0.0,0.0,85991.0,6375,2895,41,26,0.0,,,,0.014162348877374784,0.00407843137254902
42003451102,5,5,4,5,23.499999074999998,23.499999074999998,23.499999074999998,22.749999074999998,86040.0,6088,2197,110,184,1.0,0.8,1.0,0.9680851051267542,0.05006827492034593,0.030223390275952694
42003521100,3,0,0,0,0.24545454545454548,0.0,0.0,0.0,86211.0,4420,1753,9,1090,0.0,,0.0,,0.00513405590416429,0.24660633484162897
42003469000,35,13,12,13,679.6727283318183,331.3159078181818,331.3159078181818,311.5840896363636,86450.0,4870,2334,75,1,0.37142857142857144,0.9230769230769231,0.48746388373027727,0.9404440966576029,0.032133676092544985,0.0002053388090349076
42003563800,14,2,2,2,53.520454545454584,11.34090909090909,11.34090909090909,11.34090909090909,86929.0,3813,1695,268,21,0.14285714285714285,1.0,0.21189859442014505,1.0,0.15811209439528023,0.0055074744295830055
42003526302,14,9,9,9,352.45681919000003,170.61136314,170.61136314,170.61136314,87029.0,4989,2106,116,433,0.6428571428571429,1.0,0.48406316419722323,1.0,0.055080721747388414,0.08679094006814993
42003518001,19,6,3,6,230.70681818181822,124.90681818181818,124.90681818181818,72.44772727272728,87114.0,3129,1637,130,174,0.3157894736842105,0.5,0.5414093053954743,0.5800141923979695,0.0794135613927917,0.05560882070949185
42003453003,2,0,0,0,0.0,0.0,0.0,0.0,87255.0,1930,759,14,21,0.0,,,,0.01844532279314888,0.010880829015544042
42003140500,17,11,11,11,646.52501222,215.54545425,215.54545425,215.54545425,88490.0,1884,1063,114,503,0.6470588235294118,1.0,0.3333907430895404,1.0,0.10724365004703669,0.2669851380042463
42003270800,7,3,3,3,256.345453,202.18636460000002,202.18636460000002,202.18636460000002,88490.0,2375,1296,153,474,0.42857142857142855,1.0,0.7887261593050375,1.0,0.11805555555555555,0.19957894736842105
42003140800,32,18,14,18,2043.545473915,1958.3477463949998,1958.3477463949998,1373.172727945,88922.0,4919,1899,344,380,0.5625,0.7777777777777778,0.9583088663269238,0.7011894238256652,0.18114797261716692,0.07725147387680423
42003429400,3,3,3,3,0.0,0.0,0.0,0.0,89083.0,4375,1787,27,92,1.0,1.0,,,0.01510912143256855,0.021028571428571428
42003465800,6,2,2,2,358.9863636363634,13.070454545454545,13.070454545454545,13.070454545454545,89167.0,3565,1712,105,24,0.3333333333333333,1.0,0.036409334363169045,1.0,0.06133177570093458,0.006732117812061711
42003429300,2,2,2,2,0.0,0.0,0.0,0.0,89250.0,6533,2710,141,320,1.0,1.0,,,0.052029520295202955,0.048982090923006275
42003020100,61,47,40,47,43916.618463885,36813.809413605,36813.809413605,31457.48431788,90726.0,4310,2098,878,541,0.7704918032786885,0.851063829787234,0.8382660300651101,0.8545022864777069,0.4184938036224976,0.12552204176334106
42003489001,25,13,11,13,357.23863896,273.665910925,273.665910925,206.18636362499998,90781.0,4836,1973,83,286,0.52,0.8461538461538461,0.7660591018981078,0.753423628569898,0.04206791687785099,0.05913978494623656
42003460002,29,3,3,3,331.35227272727275,10.413636363636364,10.413636363636364,10.413636363636364,90848.0,3716,1591,86,182,0.10344827586206896,1.0,0.03142768956411399,1.0,0.05405405405405406,0.04897739504843918
42003521401,2,1,0,1,1.645454775,1.645454775,1.645454775,0.0,91652.0,3230,1283,12,115,0.5,0.0,1.0,0.0,0.009353078721745909,0.03560371517027864
42003060300,35,13,11,13,990.406814575,424.3318119,424.3318119,363.42272145,91731.0,2448,1422,143,236,0.37142857142857144,0.8461538461538461,0.42844193482461834,0.8564588165632179,0.10056258790436005,0.09640522875816994
42003560500,14,0,0,0,245.336365315,0.0,0.0,0.0,92056.0,2212,1329,94,46,0.0,,0.0,,0.07072987208427389,0.020795660036166366
42003516100,16,1,1,1,199.77045454545453,39.27272727272726,39.27272727272726,39.27272727272726,92069.0,1416,719,21,56,0.0625,1.0,0.1965892672271584,1.0,0.02920723226703755,0.03954802259887006
42003320600,17,1,1,1,271.19772076,18.5068168,18.5068168,18.5068168,92143.0,2232,964,40,55,0.058823529411764705,1.0,0.0682410484429471,1.0,0.04149377593360996,0.0246415770609319
42003459201,46,10,9,10,1157.518207305,350.29091086999995,350.29091086999995,332.56591061999995,92292.0,7371,3425,66,439,0.21739130434782608,0.9,0.30262237661519575,0.9493992002076865,0.01927007299270073,0.05955772622439289
42003160900,19,10,10,10,1528.54317002,1242.66134895,1242.66134895,1242.66134895,92593.0,3303,1944,380,74,0.5263157894736842,1.0,0.8129710519943907,1.0,0.19547325102880658,0.022403875264910687
42003475101,9,3,2,3,29.506818181818183,11.418181818181818,11.418181818181818,10.950000000000001,92863.0,4606,2319,242,180,0.3333333333333333,0.6666666666666666,0.3869675729800508,0.9589968152866243,0.10435532557136697,0.03907946157186279
42003472400,3,2,1,2,52.36363636363634,37.20681818181817,37.20681818181817,17.286363636363635,93500.0,1870,800,24,11,0.6666666666666666,0.5,0.7105468750000001,0.46460204019302437,0.03,0.0058823529411764705
42003453004,17,6,6,6,96.16136079,66.043178895,66.043178895,66.043178895,93740.0,7398,3418,152,158,0.35294117647058826,1.0,0.6867953859266512,1.0,0.044470450555880635,0.02135712354690457
42003070800,15,7,6,7,4214.04995311,833.649987845,833.649987845,459.82498369499996,94297.0,2530,1666,243,73,0.4666666666666667,0.8571428571428571,0.19782631841603115,0.5515803879319373,0.14585834333733494,0.028853754940711462
42003426300,23,1,1,1,54.211363614999996,0.7113636499999999,0.7113636499999999,0.7113636499999999,94917.0,6249,2437,30,1,0.043478260869565216,1.0,0.013122039413212055,1.0,0.012310217480508822,0.00016002560409665546
42003526202,25,0,0,0,53.013637044999996,0.0,0.0,0.0,95438.0,4591,1840,122,394,0.0,,0.0,,0.06630434782608696,0.08582008277063821
42003477100,12,1,0,1,46.31590925,3.81363615,3.81363615,0.0,96005.0,3902,1757,96,0,0.08333333333333333,0.0,0.08233965848354796,0.0,0.05463858850313034,0.0
42003470501,7,3,3,3,224.03862149999998,176.41589484999997,176.41589484999997,176.41589484999997,96204.0,4344,2258,142,52,0.42857142857142855,1.0,0.7874351916149421,1.0,0.06288751107174491,0.011970534069981584
