geoid,area_label,population,land_area_m2,pop_density,weekly_trips,boardings,boardings_per_1000,density_quartile,rail_served,expected_boardings,boardings_resid
42003140500,Point Breeze North,1884,782035.0,2409.0993369861967,9084,343.05,182.0859872611465,3,false,109.6353534290668,0.4927276346192264
42003271600,Marshall-Shadeland,4310,1789995.0,2407.8279548266896,11172,533.7,123.82830626450117,3,false,109.56849936056967,0.6844787687272373
42003564800,"Wilkinsburg borough (Allegheny, PA)",1951,811955.0,2402.8425220609515,12711,218.7,112.09636084059457,3,false,109.30639593399597,0.2992293619027242
42003430100,"West View borough (Allegheny, PA)",2052,854401.0,2401.6825823003487,5423,53.1,25.87719298245614,3,false,109.24542473305388,-0.3091633098639768
42003281500,Crafton Heights,1480,617106.0,2398.291379438865,2353,110.2,74.45945945945945,3,false,109.06719367947953,0.004446893588212486
42003270100,Brighton Heights,2459,1039814.0,2364.8460205382885,7977,400.5,162.87108580723873,3,false,107.31137493384625,0.5690114806940185
42003522000,"Pitcairn borough (Allegheny, PA)",3084,1309388.0,2355.29881135309,485,22.45,7.279507133592737,3,false,106.8108226577604,-0.662519512914828
42003051100,Terrace Village,458,194599.0,2353.557829176923,2483,55.55,121.2882096069869,3,false,106.7195760939481,-0.2798620264135594
42003565200,Manchester,3011,1284592.0,2343.9348836050667,12891,473.65,157.30654267685154,3,false,106.21540497366114,0.6461162948676944
42003468800,"Carnegie borough (Allegheny, PA)",2522,1090886.0,2311.8822681746765,662,601.7,238.5804916732752,3,false,104.53825615557446,0.7566912775626431
42003424000,"Sharpsburg borough (Allegheny, PA)",3189,1384723.0,2302.9876733469437,21798,355.25,111.39855754154908,3,false,104.07344326379936,0.530261908666477
42003525200,"Oakmont borough (Allegheny, PA)",2565,1121761.0,2286.5833274645847,1320,41.0,15.984405458089668,3,false,103.21687000190659,-0.39468873524235026
42003160800,South Side Slopes,2334,1032625.0,2260.259048541339,6629,232.45000000000002,99.5929734361611,3,false,101.844179520657,0.3560141604916969
42003468900,"Carnegie borough (Allegheny, PA)",3805,1691784.0,2249.1050867013755,1859,106.95,28.107752956636006,3,false,101.2632491273734,0.02350305957376131
42003060300,Lower Lawrenceville,2448,1116677.0,2192.218519768922,15517,508.5,207.72058823529412,3,false,98.3069701089217,0.7101644567291499
42003130800,Homewood South,2177,1002798.0,2170.9257497521935,14740,656.4,301.5158474965549,3,false,97.2032720600719,0.8257037413480708
42003320400,Overbrook,1846,852854.0,2164.4970885989865,664,14.600000000000001,7.90899241603467,3,false,96.87035404861506,-0.7975265610391014
42003484500,"Munhall borough (Allegheny, PA)",5400,2512322.0,2149.4060076693995,1872,111.35,20.62037037037037,3,false,96.08940351872596,0.06340124380357892
42003561500,"Wilkinsburg borough (Allegheny, PA)",2737,1279790.0,2138.6321193320778,5455,121.25,44.300328827183044,3,false,95.53235011407652,0.10257598842466198
42003473402,"Mount Lebanon township (Allegheny, PA)",3759,1770114.0,2123.5920398347225,116,4.35,1.157222665602554,3,false,94.75539838953252,-1.2528094854726577
42003101800,Stanton Heights,2532,1197215.0,2114.9083497951497,2765,39.75,15.699052132701421,3,false,94.30717279629529,-0.36899797369692533
42003427000,"Millvale borough (Allegheny, PA)",3377,1602599.0,2107.202113566775,1358,163.04999999999998,48.28249925969795,3,false,93.9096238780382,0.2376659824084424
42003516200,"Edgewood borough (Allegheny, PA)",1688,809167.0,2086.0959480552224,4403,86.95,51.51066350710901,3,false,92.82188160886872,-0.02806829473190464
42003563900,"Forest Hills borough (Allegheny, PA)",3917,1894346.0,2067.732082734622,2048,233.15,59.5225938218024,3,false,91.87676583020699,0.4015870781971169
42003562700,Allegheny Center,1867,909691.0,2052.3452469025196,23829,1398.75,749.196572040707,3,false,91.08580257562758,1.18185779861243
42003476100,"Castle Shannon borough (Allegheny, PA)",4961,2420999.0,2049.1540888699255,0,0.0,0.0,3,true,90.92186794647404,-1.9634188410784392
42003509400,"Turtle Creek borough (Allegheny, PA)",5087,2520376.0,2018.3496430691296,8136,283.5,55.73029290347946,3,false,89.34130816663149,0.498195895758359
42003524000,"Verona borough (Allegheny, PA)",2629,1312704.0,2002.7363365998735,770,43.65,16.603271205781667,3,false,88.54152968965391,-0.30220304618963656
42003552100,"McKeesport city (Allegheny, PA)",1383,692361.0,1997.512858176587,760,9.25,6.688358640636298,3,false,88.27416290874457,-0.9400019212712263
42003420000,"Blawnox borough (Allegheny, PA)",1532,767755.0,1995.4282290574467,2639,53.65,35.01958224543081,3,false,88.16748825189842,-0.21261636694014818
42003516100,"Edgewood borough (Allegheny, PA)",1416,713472.0,1984.6609257265877,3950,122.85,86.75847457627118,3,false,87.61676141879775,0.14538013662827032
42003050100,Middle Hill,1561,790373.0,1975.016859128538,8668,556.25,356.34208840486866,3,false,87.12385373878767,0.8009565961531826
42003250900,Fineview,1268,643639.0,1970.0484277677394,1650,34.849999999999994,27.484227129337533,3,false,86.87005363352117,-0.38935173147921276
42003561400,"Wilkinsburg borough (Allegheny, PA)",3566,1824590.0,1954.4116760477698,6628,408.55,114.56814357823892,3,false,86.0718953893244,0.6724289319425272
42003483800,"Homestead borough (Allegheny, PA)",2905,1492076.0,1946.951763851171,13218,1421.5,489.328743545611,3,false,85.69143940444339,1.2150760611314912
42003170600,South Side Slopes,1630,840252.0,1939.8942222095277,12514,361.8,221.96319018404907,3,false,85.33169894102704,0.6234969908134804
42003417100,"Springdale borough (Allegheny, PA)",2131,1098642.0,1939.6673347641909,2280,65.65,30.80713280150164,3,false,85.32013706907965,-0.11231196754844319
42003507000,"East McKeesport borough (Allegheny, PA)",2074,1069830.0,1938.625762971687,150,24.45,11.788813886210221,3,false,85.26706252190368,-0.5301572234637741
42003120300,Lincoln-Lemington-Belmar,2093,1079674.0,1938.5481173020744,5459,193.85,92.61825131390349,3,false,85.26310615878762,0.35387531797732086
42003476200,,3322,1717185.0,1934.5615061859962,0,0.0,0.0,3,false,85.06000299229427,-1.9348013568468954
42003450800,"Coraopolis borough (Allegheny, PA)",2628,1367943.0,1921.1326787738965,2612,82.1,31.24048706240487,3,false,84.37630091951831,-0.01173631050856705
42003434000,"Ben Avon borough (Allegheny, PA)",1878,981713.0,1912.9827149075138,1307,42.55,22.657082002129926,3,false,83.9616993128578,-0.29023503077338186
42003473602,"Mount Lebanon township (Allegheny, PA)",4680,2450846.0,1909.5447041552184,2424,92.14999999999999,19.690170940170937,3,false,83.78687901062172,0.040854209972957634
42003552300,,1586,830981.0,1908.587560967098,0,0.0,0.0,3,false,83.73821710896895,-1.928079322210614
42003473601,"Mount Lebanon township (Allegheny, PA)",3888,2078015.0,1871.016330488471,3528,87.75,22.569444444444443,3,false,81.83087875229877,0.02997609291619696
42003270800,Brighton Heights,2375,1270793.0,1868.9117739867943,3524,47.849999999999994,20.14736842105263,3,false,81.72420219973493,-0.2287680194190025
42003281400,Crafton Heights,2471,1328964.0,1859.343067231317,3962,54.0,21.853500607041685,3,false,81.23939995099894,-0.1747172433957609
42003510000,"East Pittsburgh borough (Allegheny, PA)",1866,1003868.0,1858.8101224463774,4530,209.95,112.51339764201501,3,false,81.21240871779901,0.409242157056799
42003561900,Lincoln-Lemington-Belmar,2007,1080836.0,1856.8959583137498,12070,337.35,168.0866965620329,3,false,81.11547425550513,0.6149411753379752
42003191700,Brookline,3427,1865135.0,1837.4005098826626,5392,308.35,89.97665596731835,3,false,80.12904041377607,0.5812737811397417
42003480102,"Baldwin borough (Allegheny, PA)",3110,1693850.0,1836.053959913806,285,21.6,6.945337620578778,3,false,80.06096331696345,-0.5547033213828187
42003477300,"Whitehall borough (Allegheny, PA)",6518,3552186.0,1834.9264368476202,8328,304.25,46.67842896594047,3,false,80.00396506413736,0.5761493949317353
42003465800,"Crafton borough (Allegheny, PA)",3565,1948263.0,1829.8350889997912,1106,51.85,14.544179523141654,3,false,79.7466518762818,-0.18407953190704718
42003550900,"McKeesport city (Allegheny, PA)",1807,989679.0,1825.8445415129552,2089,59.599999999999994,32.98284449363586,3,false,79.54504495032336,-0.12356620405358543
42003241300,Troy Hill,3458,1906191.0,1814.0889344247246,6263,189.25,54.72816657027183,3,false,78.95151040960933,0.3764979927779599
42003060500,Polish Hill,1203,663515.0,1813.0712945449613,7919,206.3,171.4879467996675,3,false,78.90015648028042,0.4140516722359924
42003477100,"Whitehall borough (Allegheny, PA)",3902,2161099.0,1805.5628178070508,180,21.75,5.574064582265505,3,false,78.52137991706431,-0.5435025066784045
42003473300,"Mount Lebanon township (Allegheny, PA)",5920,3299040.0,1794.4614190794898,492,44.3,7.483108108108108,3,true,77.96177169894068,-0.2413186822085427
42003261400,Perry South,2174,1211702.0,1794.170513872223,12210,375.15,172.56209751609936,3,false,77.94711425359539,0.6780248062459107
42003425000,"Etna borough (Allegheny, PA)",3413,1906207.0,1790.4666177387871,5186,161.29999999999998,47.26047465572809,3,false,77.76052122713746,0.3140099382448569
42003457200,"Bridgeville borough (Allegheny, PA)",3344,1896240.0,1763.4898536050289,2940,49.0,14.65311004784689,3,false,76.40319442470438,-0.1897888800212182
42003435000,"Emsworth borough (Allegheny, PA)",2524,1472771.0,1713.776276148838,2339,93.3,36.96513470681458,3,false,73.90978312554695,0.0999731530086565
42003515300,"Swissvale borough (Allegheny, PA)",1488,868385.0,1713.5256827328892,6447,151.95,102.11693548387096,3,false,73.89724078468603,0.310083662740829
42003486900,"Duquesne city (Allegheny, PA)",1589,929135.0,1710.1928137461189,5334,73.95,46.538703587161734,3,false,73.73045413994468,0.001274015695254871
42003471000,"Heidelberg borough (Allegheny, PA)",1254,743717.0,1686.1252331195872,1940,51.25,40.86921850079745,3,false,72.52744535311976,-0.14836318226825118
42003191600,Beechview,4076,2419037.0,1684.9680265328725,1024,12.8,3.140333660451423,3,true,72.46966528374169,-0.7262289748701836
42003552400,"McKeesport city (Allegheny, PA)",3412,2045381.0,1668.1488681081912,2178,11.65,3.414419695193435,3,false,71.63052541963032,-0.7590286604094478
42003470600,"Scott township (Allegheny, PA)",3114,1874525.0,1661.220842613462,1264,48.75,15.655105973025048,3,false,71.28522906262704,-0.16225647650088115
42003470400,"Scott township (Allegheny, PA)",2962,1790089.0,1654.6663322326433,1260,21.9,7.393652937204592,3,false,70.95874112669487,-0.4972480746889332
42003508000,"Wilmerding borough (Allegheny, PA)",1834,1111511.0,1650.0061627820148,3755,88.55,48.282442748091604,3,false,70.72672660106625,0.09638457883285279
42003261500,Perry South,1871,1135495.0,1647.739532098336,7247,291.35,155.71886691608765,3,false,70.61391284631515,0.6109056947842917
42003470502,"Scott township (Allegheny, PA)",3061,1863363.0,1642.7287651413064,2260,28.85,9.425024501796798,3,false,70.36459905766843,-0.37853849470602774
42003514000,"Rankin borough (Allegheny, PA)",1837,1121696.0,1637.6986277922003,9439,144.35,78.5792052259118,3,false,70.11443241597449,0.3104572879427905
42003464400,"McKees Rocks borough (Allegheny, PA)",2815,1723619.0,1633.1915579951253,7285,644.85,229.07637655417406,3,false,69.8903744360689,0.9595443936542671
42003512000,"North Braddock borough (Allegheny, PA)",2077,1280505.0,1622.0163138761661,3475,69.75,33.582089552238806,3,false,69.33521173115321,0.002553645036572627
42003130700,Homewood West,2068,1277523.0,1618.7575487877714,11134,261.75,126.5715667311412,3,false,69.17342740452386,0.5733700358795915
42003494000,"Elizabeth borough (Allegheny, PA)",1433,888039.0,1613.6678681904739,155,43.7,30.49546406140963,3,false,68.92084016560317,-0.19429911498830532
42003260200,Perry North,2167,1349071.0,1606.2905510532805,5753,262.7,121.227503461006,3,false,68.55492883804153,0.5787822191703462
